Symbol,Name,Sector,sss_value,close,appearance_counter
MKSI,MKS Instruments  Inc.,Technology,124116.27467,181.73,35.2783
PHM,PulteGroup  Inc.,Consumer Cyclical,6820.98452,56.31,35.0511
TME,Tencent Music Entertainment Gro,Communication Services,199.78315,15.42,34.8625
DLTR,Dollar Tree  Inc.,Consumer Defensive,6420.39046,100.56,34.8447
SYF,Synchrony Financial,Financial Services,1025452.79955,49.85,34.8016
BLDR,Builders FirstSource  Inc.,Industrials,70501.15708,42.25,34.5964
TNET,TriNet Group  Inc.,Industrials,213032.18273,73.22,34.5583
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,9879.95188,13.53,34.4895
NUS,Nu Skin Enterprises  Inc.,Consumer Defensive,46194.16661,60.39,34.2792
PCAR,PACCAR Inc.,Industrials,204485.03972,93.02,33.8457
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,30.7848,4.65,33.6086
BTG,B2Gold Corp,Basic Materials,666.90648,4.94,32.8035
SCI,Service Corporation Internation,Consumer Cyclical,1313527.57098,52.53,32.631
ENVA,Enova International  Inc.,Financial Services,193.21917,36.88,32.4288
NVO,Novo Nordisk A/S,Healthcare,14106448.41119,79.68,32.3151
LYB,LyondellBasell Industries NV,Basic Materials,84372.98143,116.73,32.1852
YY,JOYY Inc.,Communication Services,265.25232,72.13,32.096
TSCO,Tractor Supply Company,Consumer Cyclical,2646726.67747,177.96,31.3775
FOXA,Fox Corporation,Communication Services,145684.22494,36.62,31.2588
UHS,Universal Health Services  Inc.,Healthcare,312802.15947,158.86,31.0627
VET,Vermilion Energy Inc.,Energy,705168.57925,8.34,31.0456
SRE,Sempra Energy,Utilities,9544544.60686,137.01,31.0099
UNH,UnitedHealth Group Incorporated,Healthcare,3001289.32581,407.96,30.5906
FRO,Frontline Ltd.,Energy,2289.20704,8.43,30.5174
KLAC,KLA Corporation,Technology,622482.41637,308.78,30.4683
FOX,Fox Corporation,Communication Services,218810.72588,35.16,30.3731
KOF,Coca Cola Femsa S.A.B. de C.V.,Consumer Defensive,21991.47159,48.9,30.0336
ACN,Accenture plc,Technology,20948288.13661,279.63,29.7924
ETR,Entergy Corporation,Utilities,1988473.65925,105.81,29.7615
AU,AngloGold Ashanti Limited,Basic Materials,874.13678,22.8,29.5903
DG,Dollar General Corporation,Consumer Defensive,2225978.68792,206.0,29.576
OMF,OneMain Holdings  Inc.,Financial Services,2524.11031,59.32,29.5011
NXST,Nexstar Media Group  Inc.,Communication Services,10432.98284,148.66,29.3626
GIB,CGI Inc.,Technology,6179406.32231,89.09,29.31
FN,Fabrinet,Technology,331578.80815,91.85,29.1114
RJF,Raymond James Financial  Inc.,Financial Services,10842.41081,132.9,29.0458
BIO,Bio-Rad Laboratories  Inc.,Healthcare,25768.46919,581.59,28.8681
PNC,PNC Financial Services Group  I,Financial Services,40088619.10451,195.88,28.7201
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,11197145804.90711,55.36,28.69
ATKR,Atkore Inc.,Industrials,24066.30165,77.06,28.6089
FNF,FNF Group of Fidelity National ,Financial Services,55720.05721,46.9,28.5302
GTN.A,Gray Television  Inc.,Communication Services,27640.59437,20.6,28.3684
GTN,Gray Television  Inc.,Communication Services,29498.90392,23.5,28.1991
TGNA,TEGNA Inc,Communication Services,94510.54095,18.94,27.1428
UMC,United Microelectronics Corpora,Technology,143.01097,9.63,26.9512
COO,The Cooper Companies  Inc.,Healthcare,149335.99147,384.09,26.8599
TMO,Thermo Fisher Scientific Inc,Healthcare,261042.78953,445.33,26.7961
PKI,PerkinElmer  Inc.,Healthcare,6991.09286,138.61,26.6111
LAD,Lithia Motors  Inc.,Consumer Cyclical,23990.07381,338.38,26.5481
TAK,Takeda Pharmaceutical Company L,Healthcare,157.83516,16.61,26.5162
BMA,Banco Macro S.A.,Financial Services,0.0359,17.27,26.4405
ALLY,Ally Financial Inc.,Financial Services,10348277.47623,55.14,26.2639
EBR.B,Centrais Electricas Brasileiras,Utilities,70468.37169,8.72,26.1645
EBR,Centrais Electricas Brasileiras,Utilities,78468.17476,8.82,25.9971
LH,Laboratory Corporation of Ameri,Healthcare,3169087.84909,265.18,25.7884
NTES,NetEase  Inc.,Communication Services,1781.03228,113.66,25.4856
CNC,Centene Corporation,Healthcare,2755.75153,72.41,25.4757
MU,Micron Technology  Inc.,Technology,26720.15304,82.03,25.4004
ESGR,Enstar Group Limited,Financial Services,0.41905,249.95,25.3219
ANTM,Anthem  Inc.,Healthcare,501277.19819,395.64,25.2219
VIPS,Vipshop Holdings Limited,Consumer Cyclical,1.22683,23.24,25.0762
HPQ,HP Inc.,Technology,37787710.7682,29.93,25.0376
ANAT,American National Group  Inc.,Financial Services,14588.34704,147.31,24.957
CROX,Crocs  Inc.,Consumer Cyclical,2983593.07556,101.03,24.8066
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,52536.5269,505.66,24.7967
TROX,Tronox Holdings plc,Basic Materials,132137.06099,23.84,24.7872
QD,Qudian Inc.,Financial Services,0.02298,2.14,24.7729
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,6755.84233,29.3,24.7578
NOC,Northrop Grumman Corporation,Industrials,4086086.01944,366.51,24.7407
SWK,Stanley Black & Decker  Inc.,Industrials,872987.86266,212.22,24.6431
LAKE,Lakeland Industries  Inc.,Consumer Cyclical,0.22729,24.66,24.4565
TSN,Tyson Foods  Inc.,Consumer Defensive,718297.00675,79.17,24.4385
ABG,Asbury Automotive Group Inc,Consumer Cyclical,12826.23364,190.02,24.3875
ZTO,ZTO Express (Cayman) Inc.,Industrials,4134.3439,31.87,24.1857
EBS,Emergent Biosolutions  Inc.,Healthcare,224.52377,61.64,24.1704
ORI,Old Republic International Corp,Financial Services,148682.24318,26.32,24.103
DOX,Amdocs Limited,Technology,199440.29511,80.06,23.9938
SLF,Sun Life Financial Inc.,Financial Services,2080.96719,53.99,23.9837
ATH,Athene Holding Ltd.,Financial Services,93.20649,62.85,23.9313
SWKS,Skyworks Solutions  Inc.,Technology,62051.354,167.23,23.9212
SAL,Salisbury Bancorp  Inc.,Financial Services,1196.05735,47.38,23.9123
DFS,Discover Financial Services,Financial Services,34779053.7633,122.58,23.8868
TER,Teradyne  Inc.,Technology,9364330.62455,128.32,23.8826
TRV,The Travelers Companies  Inc.,Financial Services,1132486.82998,161.0,23.8274
GMAB,Genmab A/S,Healthcare,39347.40518,40.64,23.8094
KEY,KeyCorp,Financial Services,1975948.18709,23.0,23.6968
KLIC,Kulicke and Soffa Industries  I,Technology,4494.55647,51.69,23.5873
GRMN,Garmin Ltd.,Technology,9960711.67031,142.22,23.4096
VZ,Verizon Communications Inc.,Communication Services,419263.20595,56.98,23.3107
TGS,Transportadora de Gas del Sur S,Energy,2.87037,5.31,23.2464
AFL,AFLAC Incorporated,Financial Services,623418.16316,57.25,23.1622
PCH,PotlatchDeltic Corporation - Co,Real Estate,43994.16916,56.87,23.1179
AMX,America Movil  S.A.B. de C.V. A,Communication Services,27049.22386,15.23,23.0803
KMPR,Kemper Corporation,Financial Services,2646.38038,72.99,23.0636
HBCP,Home Bancorp  Inc.,Financial Services,1929.48385,39.22,22.9244
ECPG,Encore Capital Group Inc,Financial Services,14974.33977,47.48,22.7799
CINF,Cincinnati Financial Corporatio,Financial Services,3266570.70741,123.36,22.736
JD,JD.com  Inc.,Consumer Cyclical,19.88128,75.52,22.7233
NEU,NewMarket Corp,Basic Materials,13383.86596,344.67,22.6665
UBOH,United Bancshares  Inc.,Financial Services,880.18569,32.46,22.4942
AMAT,Applied Materials  Inc.,Technology,13419264.18729,136.38,22.2687
BAH,Booz Allen Hamilton Holding Cor,Industrials,297090.27549,85.22,22.0256
LARK,Landmark Bancorp Inc.,Financial Services,1141.01503,26.9,22.0127
BRK.A,Berkshire Hathaway Inc.,Financial Services,7375735.58099,438745.0,21.9903
CFG,Citizens Financial Group  Inc.,Financial Services,1655639.60278,50.3,21.943
G,Genpact Limited,Technology,2934102.55956,45.77,21.9089
CACI,CACI International  Inc.,Technology,127018.7068,256.86,21.6542
IVZ,Invesco Ltd,Financial Services,103083.06809,29.33,21.6382
STX,Seagate Technology Holdings PLC,Technology,121388195.99707,97.57,21.5937
CCK,Crown Holdings  Inc.,Consumer Cyclical,2319584.78174,100.6,21.5811
QRVO,Qorvo  Inc.,Technology,1354429.61356,180.97,21.5712
HBT,HBT Financial  Inc.,Financial Services,7450.46004,17.89,21.5373
WY,Weyerhaeuser Company,Real Estate,187290.90184,36.29,21.4985
DISH,DISH Network Corporation,Communication Services,264824.25113,44.89,21.3969
AVGO,Broadcom Inc.,Technology,5053598.13989,464.8,21.355
BTI,British American Tobacco  Indus,Consumer Defensive,775573.90214,39.08,21.3384
CHKP,Check Point Software Technologi,Technology,144496.43886,117.81,21.3231
BSBR,Banco Santander Brasil SA,Financial Services,10030810.44187,8.49,21.3087
SNY,Sanofi,Healthcare,1369566.11326,51.92,21.2179
IRBT,iRobot Corporation,Technology,2995.84992,99.99,21.0312
PATK,Patrick Industries  Inc.,Consumer Cyclical,25406.70692,83.4,20.9672
STM,STMicroelectronics N.V.,Technology,435795.84892,36.34,20.9555
GSK,GlaxoSmithKline PLC,Healthcare,417861481.86103,38.71,20.916
BERY,Berry Global Group  Inc.,Consumer Cyclical,403719.11341,68.4,20.8181
PINC,Premier  Inc.,Healthcare,191549.43421,33.54,20.7955
MKL,Markel Corporation,Financial Services,62373.58718,1226.48,20.6667
CTSH,Cognizant Technology Solutions ,Technology,540143.63316,70.8,20.5763
BIIB,Biogen Inc.,Healthcare,5126804.57104,272.55,20.4524
TROW,T. Rowe Price Group  Inc.,Financial Services,297858.29524,191.51,20.4496
CBNK,Capital Bancorp  Inc.,Financial Services,133.8184,22.72,20.3651
HUM,Humana Inc.,Healthcare,298762.22863,430.65,20.3594
AZO,AutoZone  Inc.,Consumer Cyclical,963013026.55561,1392.2,20.3332
TTEC,TTEC Holdings  Inc.,Technology,8579049.10173,106.67,20.2721
GFI,Gold Fields Limited,Basic Materials,2048.09954,11.46,20.2367
GHC,Graham Holdings Company,Consumer Defensive,54699.08367,647.05,20.2154
DAC,Danaos Corporation,Industrials,140211.63097,62.5,19.9613
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,401301.12692,91.81,19.808
CMI,Cummins Inc.,Industrials,4407674.87802,260.97,19.757
TGT,Target Corporation,Consumer Defensive,4391445.5716,229.18,19.6291
CAG,ConAgra Brands  Inc.,Consumer Defensive,4820975.54161,38.81,19.629
VMW,Vmware  Inc.,Technology,36474354.07763,159.97,19.5911
NCBS,Nicolet Bankshares Inc.,Financial Services,1057.6256,79.13,19.4452
THO,Thor Industries  Inc.,Consumer Cyclical,7199.68502,117.42,19.4042
LRCX,Lam Research Corporation,Technology,9996336.97772,635.78,19.3919
FLGT,Fulgent Genetics  Inc.,Healthcare,130.67898,71.27,19.2611
CPB,Campbell Soup Company,Consumer Defensive,6095475.79482,49.42,19.1898
HAPP,Happiness Biotech Group Limited,Healthcare,7e-05,1.72,19.1521
EBMT,Eagle Bancorp Montana  Inc.,Financial Services,45524.94335,24.98,19.0762
MFG,Mizuho Financial Group  Inc. Sp,Financial Services,375726.36466,3.18,19.0182
EBAY,eBay Inc.,Consumer Cyclical,96794591.00121,64.07,18.9628
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,47328.74061,86.62,18.8188
TLK,PT Telekomunikasi Indonesia  Tb,Communication Services,873664.44166,24.33,18.7906
AMCX,AMC Networks Inc.,Communication Services,280556.10048,56.77,18.7622
ENIA,Enel Americas S.A.,Utilities,23772.97293,6.83,18.5813
INFY,Infosys Limited,Technology,44986200.91539,19.14,18.5545
CBZ,CBIZ  Inc.,Industrials,968140.38724,32.85,18.5523
BIDU,Baidu  Inc.,Communication Services,414049.60939,189.97,18.4028
ALSN,Allison Transmission Holdings  ,Consumer Cyclical,1351037.94103,42.19,18.3979
ALL,Allstate Corporation (The),Financial Services,7089610.74251,136.26,18.3624
OSN,Ossen Innovation Co.  Ltd.,Basic Materials,22.35532,4.6,18.081
WYY,WidePoint Corporation,Technology,24.94819,6.99,17.9551
K,Kellogg Company,Consumer Defensive,9397695.47031,66.73,17.8335
RILY,B. Riley Financial  Inc.,Financial Services,118473357673.20607,69.85,17.7474
EBIX,Ebix  Inc.,Technology,3038.54253,28.85,17.7428
LFVN,Lifevantage Corporation,Consumer Defensive,65.85384,8.33,17.677
NJR,NewJersey Resources Corporation,Utilities,4577618.79368,43.72,17.6553
QFIN,360 DigiTech  Inc.,Financial Services,2437.08206,31.21,17.5209
AVY,Avery Dennison Corporation,Industrials,56187584.1383,219.25,17.5062
UWMC,UWM Holdings Corporation,Financial Services,485072803.44235,8.85,17.5008
MOMO,Momo Inc.,Communication Services,387.64399,13.91,17.4989
ACGL,Arch Capital Group Ltd.,Financial Services,10397.91342,39.48,17.4618
BKE,Buckle  Inc. (The),Consumer Cyclical,2029869.25099,41.05,17.2853
FTV,Fortive Corporation,Technology,12040593.84517,73.55,17.2467
GIS,General Mills  Inc.,Consumer Defensive,14310268.08435,63.8,17.1318
SF,Stifel Financial Corporation,Financial Services,304840.44418,68.31,17.0989
WHR,Whirlpool Corporation,Consumer Cyclical,182859.77377,233.96,17.0965
AMNB,American National Bankshares  I,Financial Services,8244.10338,34.9,17.069
C,Citigroup  Inc.,Financial Services,26127114575.84585,79.63,17.0171
AN,AutoNation  Inc.,Consumer Cyclical,138111.28675,100.98,16.9969
OPBK,OP Bancorp,Financial Services,9534.33239,10.65,16.9877
WGO,Winnebago Industries  Inc.,Consumer Cyclical,1719.95624,70.82,16.9716
CAJ,Canon  Inc.,Technology,1.62557,23.59,16.9525
FNCB,FNCB Bancorp Inc. Common Stock,Financial Services,1587.67157,7.44,16.6122
SSNC,SS&C Technologies Holdings  Inc,Technology,15041476.3461,72.74,16.6096
SSD,Simpson Manufacturing Company  ,Industrials,619185.27722,109.2,16.6076
AMKR,Amkor Technology  Inc.,Technology,513.14332,21.38,16.5625
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,28345.10341,211.15,16.4817
SCCO,Southern Copper Corporation,Basic Materials,347761.66923,69.4,16.4385
LU,Lufax Holding Ltd,Financial Services,2315.31435,12.65,16.4269
SMLP,Summit Midstream Partners  LP,Energy,38155.24411,28.23,16.4097
CMS,CMS Energy Corporation,Utilities,3500137.76656,62.67,16.3501
CATY,Cathay General Bancorp,Financial Services,936319.59425,41.95,16.3364
ORRF,Orrstown Financial Services Inc,Financial Services,5433.44861,25.29,16.2485
ESQ,Esquire Financial Holdings  Inc,Financial Services,21646.30596,25.0,16.225
SPNS,Sapiens International Corporati,Technology,98692.70295,27.38,16.1223
PFG,Principal Financial Group Inc,Financial Services,798284.98871,65.72,16.1063
BAC,Bank of America Corporation,Financial Services,52612221649.04228,43.25,16.0949
IBCP,Independent Bank Corporation,Financial Services,33257.42761,23.26,16.011
DIOD,Diodes Incorporated,Technology,50901.83632,74.19,16.0005
PAGS,PagSeguro Digital Ltd.,Technology,7292851.66114,52.73,15.866
IX,Orix Corp,Financial Services,2884.46097,91.08,15.7956
QCOM,QUALCOMM Incorporated,Technology,856448.33782,131.78,15.7941
PBR.A,Petroleo Brasileiro S.A.- Petro,Energy,359.97046,11.05,15.7809
AKO.B,Embotelladora Andina S.A.,Consumer Defensive,18992.10724,13.46,15.6548
SNPS,Synopsys  Inc.,Technology,12503212.81016,250.59,15.5752
ENSG,The Ensign Group  Inc.,Healthcare,2279999.09543,82.46,15.4983
MYFW,First Western Financial  Inc.,Financial Services,368214.83352,28.8,15.4305
PH,Parker-Hannifin Corporation,Industrials,15368072.78517,309.25,15.4235
SNP,China Petroleum & Chemical Corp,Energy,1227.65789,54.86,15.3577
BWXT,BWX Technologies  Inc.,Industrials,26146851.37625,63.62,15.105
DELL,Dell Technologies Inc.,Technology,9993239.72346,101.66,15.1032
PBR,Petroleo Brasileiro S.A.- Petro,Energy,2753.09486,11.28,15.099
EHC,Encompass Health Corporation,Healthcare,2960771.55755,82.77,15.0821
BBVA,Banco Bilbao Vizcaya Argentaria,Financial Services,7837173.4679,6.4,15.0118
AAWW,Atlas Air Worldwide Holdings,Industrials,1612.16086,74.29,15.0027
KEYS,Keysight Technologies Inc.,Technology,44970716.6137,145.03,14.9331
FHN,First Horizon Corporation,Financial Services,52.57146,19.11,14.9008
CCMP,CMC Materials  Inc.,Technology,173855.32496,147.68,14.8694
SAP,SAP  SE,Technology,2998490.37218,137.84,14.8575
APH,Amphenol Corporation,Technology,85629086.66476,68.04,14.8504
KNX,Knight-Swift Transportation Hol,Industrials,25493.30202,47.52,14.8345
ABT,Abbott Laboratories,Healthcare,376462.06476,109.2,14.8114
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,167033.66222,590.9,14.8104
COOP,Mr. Cooper Group Inc.,Financial Services,9208344614.61631,33.45,14.761
CVCY,Central Valley Community Bancor,Financial Services,53242.79526,21.56,14.7542
AKO.A,Embotelladora Andina S.A.,Consumer Defensive,57432.64557,13.0,14.7153
OPY,Oppenheimer Holdings  Inc.,Financial Services,164.00932,49.75,14.7113
PTR,PetroChina Company Limited,Energy,3419.02185,43.23,14.6476
SVA,None,Healthcare,0.59493,6.47,14.6406
USM,United States Cellular Corporat,Communication Services,68751.56693,38.65,14.4775
SWX,Southwest Gas Holdings  Inc.,Utilities,61233.07501,67.08,14.4666
MRK,Merck & Company  Inc.,Healthcare,2273200.29274,73.91,14.4545
QIWI,QIWI plc,Financial Services,5.68281,10.79,14.4497
HOLI,Hollysys Automation Technologie,Industrials,1.40251,13.15,14.445
CMCL,Caledonia Mining Corporation Pl,Basic Materials,9.01787,14.43,14.4217
HD,Home Depot  Inc. (The),Consumer Cyclical,220312087.00302,311.43,14.4071
SEB,Seaboard Corporation,Industrials,10686.94167,3762.0,14.3345
ESGRO,Enstar Group Limited - Deposito,Financial Services,6.25725,27.96,14.3169
APT,Alpha Pro Tech  Ltd.,Industrials,0.00578,8.02,14.3039
LB,L Brands  Inc.,Consumer Cyclical,1156952778.94969,66.07,14.2837
ESGRP,Enstar Group Limited - Deposita,Financial Services,6.97584,29.24,14.2787
HUN,Huntsman Corporation,Basic Materials,2081499.89119,28.16,14.2168
UTHR,United Therapeutics Corporation,Healthcare,653460.31213,175.24,14.175
TEL,TE Connectivity Ltd. New Switze,Technology,102000560.23488,137.12,14.1281
SC,Santander Consumer USA Holdings,Financial Services,19372464.27,38.14,14.0815
ATLO,Ames National Corporation,Financial Services,1119.78419,25.52,14.0587
RDY,Dr. Reddy's Laboratories Ltd,Healthcare,1394.23563,71.97,14.0425
GOLD,Barrick Gold Corporation,Basic Materials,854764.46435,23.21,13.991
FBC,Flagstar Bancorp  Inc.,Financial Services,243105288.49406,46.68,13.8481
CSCO,Cisco Systems  Inc.,Technology,73520314.99826,53.33,13.807
THFF,First Financial Corporation Ind,Financial Services,1327.60523,45.52,13.7822
NVS,Novartis AG,Healthcare,3662974.27292,89.31,13.7378
MEI,Methode Electronics  Inc.,Technology,207718.03058,48.64,13.6642
FKWL,Franklin Wireless Corp.,Technology,0.08697,9.28,13.6556
KOP,Koppers Holdings Inc. Koppers H,Basic Materials,20135.03159,33.96,13.631
EURN,Euronav NV,Energy,809.44378,9.56,13.523
WOR,Worthington Industries  Inc.,Industrials,22426.69484,67.17,13.4988
TRP,TC Energy Corporation,Energy,29778949.2299,51.77,13.4337
PKX,POSCO,Basic Materials,0.00169,77.84,13.4291
CMC,Commercial Metals Company,Basic Materials,3612291.19319,32.16,13.4003
STMP,Stamps.com Inc.,Technology,4749.25934,187.76,13.3812
RE,Everest Re Group  Ltd.,Financial Services,283.89976,257.0,13.3466
MUSA,Murphy USA Inc.,Consumer Cyclical,198171.11775,135.26,13.3152
AMCR,Amcor plc,Consumer Cyclical,3225520.02723,11.94,13.3134
JLL,Jones Lang LaSalle Incorporated,Real Estate,2398834.15945,206.46,13.3037
NWE,NorthWestern Corporation,Utilities,3336432.57723,63.62,13.2785
KT,KT Corporation,Communication Services,0.08864,15.0,13.2763
SIVB,SVB Financial Group,Financial Services,11685178.13458,589.21,13.2555
RCKY,Rocky Brands  Inc.,Consumer Cyclical,1917.97847,54.72,13.2283
LFC,China Life Insurance Company Li,Financial Services,74.1756,10.4,13.2227
UBS,UBS Group AG Registered,Financial Services,53020319314.07629,16.52,13.1741
FSBC,Five Star Bancorp,Financial Services,12951.88482,24.58,13.1686
HBAN,Huntington Bancshares Incorpora,Financial Services,110076427.2905,15.82,13.1554
EDUC,Educational Development Corpora,Communication Services,654.82728,13.305,13.116
KEP,Korea Electric Power Corporatio,Utilities,1.66991,11.61,13.1149
AEL,American Equity Investment Life,Financial Services,339013.92845,31.78,13.1139
ESNT,Essent Group Ltd.,Financial Services,45239.21613,47.22,13.1082
SIGI,Selective Insurance Group  Inc.,Financial Services,294338.98243,76.25,13.037
ZIM,ZIM Integrated Shipping Service,Industrials,426553634.64472,40.9,13.0298
AGR,Avangrid  Inc.,Utilities,6621004.2773,53.32,13.027
UCTT,Ultra Clean Holdings  Inc.,Technology,44630.37487,55.67,13.0226
ADI,Analog Devices  Inc.,Technology,36355757.62676,162.07,12.9994
CFBK,CF Bankshares Inc.,Financial Services,404076.90081,19.47,12.9938
TRTN,Triton International Limited,Industrials,56285.00698,52.94,12.9933
GNW,Genworth Financial Inc,Financial Services,68.35788,4.19,12.9576
TSEM,Tower Semiconductor Ltd.,Technology,6766.56371,26.38,12.9405
IBM,International Business Machines,Technology,59223646.06192,145.55,12.8616
FCCY,1st Constitution Bancorp (NJ),Financial Services,25052.76032,20.85,12.8311
HNP,Huaneng Power Intl,Utilities,47.61405,14.63,12.8253
LOPE,Grand Canyon Education  Inc.,Consumer Defensive,6656.92281,88.62,12.7338
HWBK,Hawthorn Bancshares  Inc.,Financial Services,27131.89845,23.83,12.7073
FAF,First American Corporation (New,Financial Services,537915.34396,64.07,12.6682
HHR,HeadHunter Group PLC,Industrials,31939120.43105,37.02,12.6532
MNSB,MainStreet Bancshares  Inc.,Financial Services,8112.65113,22.99,12.6495
RDN,Radian Group Inc.,Financial Services,245500.85759,22.91,12.633
PCB,PCB Bancorp,Financial Services,30622.25723,16.58,12.6038
HMC,Honda Motor Company  Ltd.,Consumer Cyclical,76.6767,33.06,12.5947
IBA,Industrias Bachoco  S.A.B. de C,Consumer Defensive,64.92308,45.07,12.5775
UBSI,United Bankshares  Inc.,Financial Services,1052280.91442,39.03,12.5636
VCTR,Victory Capital Holdings  Inc. ,Financial Services,223102.31262,30.26,12.5495
CZWI,Citizens Community Bancorp  Inc,Financial Services,44758.94625,13.87,12.5435
RCII,Rent-A-Center Inc.,Industrials,14857263.07173,60.35,12.5316
PFIS,Peoples Financial Services Corp,Financial Services,8682.85723,43.95,12.493
FMS,Fresenius Medical Care AG,Healthcare,917663.17704,40.71,12.4314
CB,Chubb Limited,Financial Services,141614.33457,173.4,12.4276
ACGLP,Arch Capital Group Ltd. - Depos,Financial Services,4529.71397,25.51,12.4193
BJ,BJ's Wholesale Club Holdings  I,Consumer Defensive,4608066381.27107,46.88,12.3654
IDA,IDACORP  Inc.,Utilities,7021253.3608,98.44,12.35
AMD,Advanced Micro Devices  Inc.,Technology,7364930.52799,80.28,12.3196
