"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:AZRG,AZRIELI GROUP,Real Estate,Israel,20386909837.260525,622225008.0,281439040.0,4631181373.866667,513014424.0,63017872.0,18784832272.0,172228456.0,11708006822.933334,567619716.0,622225008.0,281439040.0,513014424.0,63017872.0,172228456.0,567619716.0,6.82765,6.82765,42.024637,6.8786,37.631382,5.160236,37.631382,12.617646,12.027392,1001712972.926668,907000000.0,1283866666.666667,1095433333.333333,0.12277,1.032415,2.5,0.151529,1.0,0.660784,0.08695,10.38,1.699,23440,7.2e-05,0.482683,121273000,212000000,1.748122,361,11456729675,865887555931,587257.617729,0.183,-0.095329,-0.336665,-0.095329,-0.336665,-0.095329,0.053084,2.55399,-0.095329,0.240467,708.906442,708.906442,359324235.2,257271992.0,31.8841,44.531585,38.207842,0.912353,0.951698,0.932025,0.965415,ILS,ILS,0.305912,0.305912,123.688,371.064,247.3761,461.7689,0.455901,15000,24950,21759.021,7.725435,56.266667,-6.052104,1.696482,23.839447,2.099628,2.052811,0.224438,0.061192,0.119835,0.088986,1.056719,1.060777,2.08622,0.152815,0.11441,1.068748,1.577484,10520945898.133333,10759679622.933332,10640312760.533333,0.036186,149133333.333333,172666666.666667,160900000.0,5016100246.4,5241598178.666667,5128849212.533333,10.159664,None
TLV:BCOM,B COMMUNICATIONS L,Communication Services,Israel,35680676.435805,2712609107.428571,-93696475.428571,-426686057.6,2678871384.0,54758248.0,-1429526776.0,-19469113.714286,-928106416.8,2695740245.714286,2731406671.466667,-85920483.733333,2678871384.0,54758248.0,-15581117.866667,2705139027.733334,0.410534,0.410534,1.281155,0.188699,1.144598,0.026343,1.144598,1.067327,1.028581,3631379449.125824,3838000000.0,3952066666.666667,3895033333.333333,0.02055,-0.033348,0.0,0.072713,2.5,0.052658,0.01709,10.51,1.548,663.7,0.002332,10000.0,116317000,180000000,1.547495,9848,3594464316,23068307011,18277.822908,0.39,-0.029399,0.749902,-0.029399,0.499916,-0.032029,0.479976,7.178027,-0.029399,0.24706,2.3847,2.3847,973840260.8,1008591864.0,3.69102,3.563844,3.627432,-79.663197,-548.91737,31430.028357,177.285161,ILS,ILS,0.305912,0.305912,1188.0,315.0,32.0,73.0,-0.2061,512,934,627.13495,5.830492,29.628906,-28.940043,0.718957,0.719957,1.022028,1.038686,0.076217,0.072011,1.183182,1.042514,1.015568,1.123672,1.040357,0.084114,1.122848,1.07962,1.059989,5116235441.066667,4935033566.4,5025634503.733334,0.0169,-59800000.0,438200000.0,189200000.0,4996644243.2,4752057402.133333,4874350822.666666,2.355222,None
TLV:BEZQ,BEZEQ ISRAEL TELCM,Communication Services,Israel,156437.571906,2731406671.466667,13113427.733333,-1443027692.266667,2678871384.0,266755264.0,-5702199680.0,139934345.866667,-3572613686.133333,2705139027.733334,2731406671.466667,13113427.733333,2678871384.0,266755264.0,139934345.866667,2705139027.733334,0.631402,0.631402,3.355382,2.799095,3.285846,0.335906,3.285846,1.862086,1.79886,3185414998.521439,3358000000.0,3445466666.666667,3401733333.333333,0.10015,0.005799,1.0,0.804968,6.25,0.499424,0.1079,0.38,0.317,350.8,0.000904,10.227462,2765489920,877000000,0.317123,5408,5528714351,294153019166,162167.159763,0.248,-0.032029,0.404164,-0.032029,0.404164,-0.032029,0.287041,5.60762,-0.032029,0.246797,11.447309,11.447309,979020370.666667,930278392.0,5.64719,5.943075,5.795133,-46.257477,-15.533454,3090.54656,55.592684,ILS,ILS,0.305912,0.305912,11.4988,11.4988,13.3068,25.6013,-0.011553,305,415,340.37833,3.06179,15.016393,-15.46988,0.832727,0.833727,0.989537,1.005053,0.071755,0.074267,1.615861,1.232248,0.995301,1.068039,1.007295,0.083011,1.434055,1.04167,1.024482,4229478129.6,4116698572.266667,4173088350.933333,0.053533,-12933333.333333,239000000.0,113033333.333333,4268553289.066667,4096936657.066667,4182744973.066667,6.648035,None
TLV:BIG,BIG SHOPPING CENTE,Real Estate,Israel,93975478103.42061,199749441.591467,65507648.979733,970264067.943467,298108184.88,66737761.92,3975131574.056,66122705.449867,2472697820.999733,248928813.235733,199749441.591467,65507648.979733,298108184.88,66737761.92,66122705.449867,248928813.235733,8.795582,8.795582,9.526764,9.526764,9.526764,3.149445,9.526764,15.568474,15.271394,497612931.690639,605940000.0,427267866.666667,516603933.333333,0.25751,0.271364,1.0,0.547589,2.5,0.437228,0.17337,0,13.737,43550,0.000315,0.410686,20387800,218160000,10.700517,10000000,7451412836,266813422716,21.816,-0.004077,-0.1421,-0.004077,-0.1421,-0.004077,-0.1421,-0.004077,0.249592,-0.1421,0.23579,-2336.515485,42.798775,59983836.784,81923845.424,124.223678,90.95536,107.589519,2.006401,2.623664,2.315032,1.521523,ILS,ILS,0.305912,0.305912,686.324,688.715,602.38,502.3034,0.743395,23200,44190,36876.504,18.096878,87.715517,-1.448291,1.939019,53.148599,1.553737,1.478103,3.720793,2.582727,0.476543,0.882155,0.469095,0.749726,1.52592,3.16176,0.689349,0.61941,1.072665,3702805265.047467,6033047688.797334,4867926476.9224,0.033583,-700906866.666667,-383906066.666667,-542406466.666667,2388362338.717867,4133569578.2784,3260965958.498134,7.075176,None
TLV:BIRM,BIRMAN WOOD,Industrials,Israel,5393.751741,84513492.474667,3506730.4384,12143584.722667,84299558.016,3713159.856,48931848.048,3609945.1472,30537716.385333,84406525.245333,84513492.474667,3506730.4384,84299558.016,3713159.856,3609945.1472,84406525.245333,0.403192,0.403192,4.875733,4.875733,4.875733,0.002147,4.875733,3.940452,3.911968,28611710.427503,29773000.0,28277733.333333,29025366.666667,0.04405,0.103587,2.5,0.118015,2.5,0.113326,0.01,0,1.103,1765,0.000625,0.624978,10999800,12138000,1.103475,233,111113092,59155647,52094.420601,0.745,-0.00519,0.122703,-0.00519,0.122703,-0.00519,0.589426,7.927408,-0.00519,0.249481,8.272003,8.272003,6725006.254933,3516152.528,16.522378,31.60076,24.061569,2.344451,2.359778,2.352115,1.533661,ILS,ILS,0.305912,0.305912,0,0,0,0,-0.137211,6.25,1764,9.715,18067.781781,28140.0,0.056689,2.001138,64.218772,1.427147,1.423769,0.035996,0.01014,1.258763,1.009416,1.49409,1.505721,1.435458,0.033068,1.14409,1.509905,1.472682,95045532.781333,96677246.9952,95861389.888267,0.057658,81806800.0,84874200.0,83340500.0,66630182.866667,67902246.5392,67266214.702933,1.97037,None
TLV:BRND,BRAND INDUSTRIES,Basic Materials,Israel,222205687.242007,147949600.0,-6232600.0,16081733.333333,92461000.0,239000.0,66352000.0,-2996800.0,41216866.666667,120205300.0,147949600.0,-6232600.0,92461000.0,239000.0,-2996800.0,120205300.0,0.435619,0.435619,3.965631,3.965631,3.965631,0.705972,3.965631,-13.09701,12.639997,1215262.391096,3705000.0,8278000.0,5991500.0,-0.06823,0.0,0.0,0.0,0.0,0.000253,0.0371,0,-0.408,496.3,-0.000822,0.309933,50871000,-7304000,-0.143579,195,46638129,7556931155,-37456.410256,0.539065,-0.28088,0.539065,-0.28088,0.539065,-0.28088,0.539065,7.592105,-0.28088,0.221912,7.356498,7.356498,5403466.666667,3956000.0,8.63115,11.789214,10.210182,1.569863,1.006703,1.288283,1.135025,USD,ILS,1.0,0.305912,29.76982,9.923273,9.923273,19.846546,1.484539,193.4045,588.0531,503.06693,-1.345135,156.612437,-15.60286,1.535014,13.081981,1.781292,2.073362,2.511541,1.315731,0.7307,3.302885,1.610741,1.642632,1.937327,1.923636,2.026792,1.636687,1.787007,179403400.0,212962400.0,196182900.0,0.004724,37624866.666667,48165866.666667,42895366.666667,107968866.666667,101636333.333333,104802600.0,6.667344,None
TLV:BSEN,BET SHEMESH ENGINE,Industrials,Israel,446148814.938666,139799666.666667,8422800.0,70336933.333333,120141000.0,-48000.0,300523000.0,4187400.0,185429966.666667,129970333.333333,139799666.666667,8422800.0,120141000.0,-48000.0,4187400.0,129970333.333333,1.663855,1.663855,4244.701348,4244.701348,4244.701348,1.47945,4244.701348,15.585605,14.668066,14538748.356494,13343000.0,19158133.333333,16250566.666667,-0.00041,0.149333,2.5,-0.016803,0.0,0.092816,0.66682,0,-0.01,6811,-1e-06,1.344637,8849000,-49000,-0.005537,1122,199915459,17774262425,-43.672014,-0.102184,0.117623,-0.102184,0.117623,-0.102184,0.117623,-0.102184,0.239782,0.117623,3.679622,-41539.591747,2.407342,4043200.0,5800000.0,49.44486,34.468183,41.956522,0.854216,0.967086,0.910651,0.95428,USD,ILS,1.0,0.305912,93.665,110.0,63.98114,61.072906,0.507192,4400,8960,7166.573,-4.961549,54.795455,-23.984375,1.057456,1.398216,2.349372,2.034345,0.056192,0.044954,0.927942,1.154393,2.280654,1.814103,2.201859,0.060573,1.051168,2.057378,2.129619,232045466.666667,258473533.333333,245259500.0,0.037073,61685333.333333,55163000.0,58424166.666667,108276466.666667,127061666.666667,117669066.666667,9.628171,None
TLV:BVC,BATM ADVANCED COMM,Technology,Israel,47948270428.11627,153891400.0,6330733.333333,-295225533.333333,183566000.0,9793000.0,-1175792000.0,8061866.666667,-735508766.666667,168728700.0,153891400.0,6330733.333333,183566000.0,9793000.0,8061866.666667,168728700.0,2.867619,2.867619,59.138351,59.138351,59.138351,3.119902,19.712784,32.440744,33.155496,15542166.926617,18643000.0,11071600.0,14857300.0,0.05335,0.0,0.0,0.0,0.0,0.040486,0.40486,0,0.022,428.6,5.1e-05,4.680013,100000000,9793000,0.09793,1196,526417050,526417050,8188.12709,1.456,0.304369,3.774239,0.304369,3.774239,0.304369,2.03556,14.517304,0.304369,5.766965,29.052624,29.052624,12107066.666667,18459000.0,43.480148,28.518178,35.999163,0.632854,0.670161,0.651508,0.80716,USD,ILS,1.0,0.305912,0,0,0,0,0.930718,1.389,432.7,3.79,11208.707124,30756.731461,-0.947539,1.980988,60.43539,2.530352,2.443781,0.0,0.0,0.841303,0.928459,2.046234,1.99809,2.497067,0.01,0.894881,2.032162,2.264614,179473800.0,196454200.0,187964000.0,0.06289,58761933.333333,63205200.0,60983566.666667,71500266.666667,80363400.0,75931833.333333,0.060319,None
TLV:CHAM,CHAM FOODS ISRAEL,Consumer Defensive,Israel,529471.480684,21947600.0,879133.333333,3117466.666667,23937000.0,754000.0,15006000.0,816566.666667,9061733.333333,22942300.0,21947600.0,879133.333333,23937000.0,754000.0,816566.666667,22942300.0,0.723482,0.723482,19.578368,19.578368,19.578368,0.613299,19.578368,7.94117,8.064493,2115299.865172,2181000.0,1918200.0,2049600.0,0.0315,0.234427,5.625,0.007599,1.0,0.154044,0.01,0,0.03,192,0.000156,0.857447,24994500,754000,0.030167,72,17319688,1468054635,10472.222222,0.188767,0.136847,0.188767,0.136847,0.188767,0.136847,0.188767,4.594733,0.136847,3.949278,103.717104,103.717104,1922400.0,2697000.0,9.009409,6.421835,7.715622,0.870498,0.830504,0.850501,0.922226,USD,ILS,1.0,0.305912,50.0109,10.0022,8.0018,12.0026,192,1.471,226.9,57.266888,235.272278,12952.345343,-15.381225,1.690368,23.328553,2.241151,2.208116,3.879422,0.768278,0.906087,0.226522,1.565749,1.537915,2.234634,2.33385,0.576304,1.561832,1.898233,30878133.333333,31439200.0,31158666.666667,0.046207,6859666.666667,7014200.0,6936933.333333,14227600.0,14261600.0,14244600.0,7.966863,None
TLV:CMDR,COMPUTER DIRECT,Technology,Israel,2797.579851,1722244000.0,39625333.333333,143113533.333333,2116012000.0,47600000.0,597164000.0,43612666.666667,370138766.666667,1919128000.0,1722244000.0,39625333.333333,2116012000.0,47600000.0,43612666.666667,1919128000.0,0.219951,0.219951,5.936528,5.936528,5.936528,0.133553,1.978843,2.427412,2.393762,197336787.240076,231219000.0,174396666.666667,202807833.333333,0.02249,0.0,0.0,0.0,0.0,0.022851,0.07376,0,13.872,27000,0.000514,1.277065,3431620,47600000,13.871,10000000,465737148,28259908806,4.76,0.661,0.138046,0.089949,0.138046,0.089949,0.138046,0.518237,7.44887,0.138046,3.965449,11.45523,11.45523,164961800.0,245001000.0,2.823303,1.90096,2.362132,4.434169,5.708619,5.071394,2.251976,USD,ILS,1.0,0.305912,241.87,241.87,189.41,297.24,27000,14350,27450,22835.105,18.239001,88.15331,-1.639344,1.931298,51.891396,1.512055,1.428214,0.005328,0.004495,0.695891,0.640677,1.300651,1.215255,1.480134,0.014911,0.678284,1.267953,1.374044,1248032733.333333,1692648933.333333,1470340833.333333,0.049662,180194266.666667,164523400.0,172358833.333333,823774400.0,1197924200.0,1010849300.0,4.36064,None
TLV:CPTP,CAPITAL POINT LTD,Financial Services,Israel,7.568713,11443963.978667,1414027.234667,4458381.882133,15444273.232,4538204.52,15919660.48,2976115.877333,10189021.181067,13444118.605333,11443963.978667,1414027.234667,15444273.232,4538204.52,2976115.877333,13444118.605333,0.24993,0.24993,2.659665,2.659665,2.659665,0.007844,2.659665,0.298264,0.309738,39296856.666667,42813000.0,29734000.0,36273500.0,0.29384,0.002062,1.0,1.418662,2.5,0.904913,0.11179,0,0.121,105.4,0.001148,0.250248,123048000,14835000,0.120563,37,12622604,39599236,400945.945946,0.648951,0.714045,0.648951,0.714045,0.648951,0.714045,0.648951,8.305748,0.714045,8.700116,4.098408,4.098408,-1580545.333333,-1532925.032,1252.154675,82343.260826,41797.707751,0.157595,0.15142,0.154507,0.393074,ILS,ILS,0.305912,0.305912,0,0,0,0,105.4,31.1,121.4,69.34825,51.986532,238.906752,-13.179572,1.645626,19.860325,7.375273,7.604777,1.701631,1.666381,7.600126,4.933504,3.298363,3.460065,7.500025,1.694006,6.276815,3.389214,5.44462,54225369.690133,54815086.4496,54520228.069867,0.074587,47728133.333333,50775800.0,49251966.666667,7366360.96,7210651.752,7288506.356,2.688996,None
TLV:CRMT,CARMIT CANDY IND,Consumer Defensive,Israel,20012639.173646,157772200.0,5478866.666667,42146333.333333,161523000.0,4220000.0,180810000.0,4849433.333333,111478166.666667,159647600.0,157772200.0,5478866.666667,161523000.0,4220000.0,4849433.333333,159647600.0,0.245953,0.245953,5.672541,5.672541,5.672541,0.148128,5.672541,4.740718,4.176519,11001441.845734,13084000.0,14156066.666667,13620033.333333,0.02613,0.0,0.0,0.0,0.0,0.024931,0.01,0,0.755,1446,0.000522,0.29447,5586610,4220000,0.755378,88,39740731,2392615497,47954.545455,-0.841,0.038696,-0.09408,0.038696,-0.09408,0.038696,-0.65427,0.184573,0.038696,2.217123,-8.670031,11533.984125,5045533.333333,1124000.0,7.876418,35.356523,21.616471,1.058939,1.288172,1.173555,1.083308,USD,ILS,1.0,0.305912,10.7399,21.4799,17.9413,17.9413,1446,1230,1680,1411.986,2.408947,17.560976,-13.928571,0.96,0.961,2.025653,1.776482,7.399255,4.872785,0.134637,0.134637,1.482528,1.125641,1.911067,6.14602,0.144637,1.314084,1.612576,160649266.666667,185834400.0,173241833.333333,0.047992,22792533.333333,11213800.0,17003166.666667,83274600.0,104610600.0,93942600.0,4.175056,None
TLV:CTPL5,I.C.P. ISRAEL CITR,Real Estate,Israel,297586871334.3206,1541733.333333,2816066.666667,17621266.666667,964000.0,3651000.0,69746000.0,3233533.333333,43683633.333333,1252866.666667,1541733.333333,2816066.666667,964000.0,3651000.0,3233533.333333,1252866.666667,53.983985,53.983985,16.282692,16.282692,16.282692,15.795073,16.282692,23.849817,25.463458,1921937.014567,2182000.0,1141733.333333,1661866.666667,3.78734,0.0,0.0,0.0,0.0,2.174194,0.01,0,17.634,97610,0.000181,1.142256,53030,3651000,68.847822,10000000,52040476,1522645077,0.3651,3.356,-0.237013,1.57911,-0.237013,1.57911,-0.237013,2.911777,17.313931,-0.237013,0.226299,5.592011,5.592011,-1179066.666667,-1141000.0,226.56723,456095.32731,228160.94727,0.184562,0.1829,0.183731,0.428639,USD,ILS,1.0,0.305912,0,0,0,0,97610,56110,97610,69425.03,40.597707,73.961861,0.0,2.0,64.0,6.448391,6.496926,0.360419,0.152824,4.931642,4.938559,9.476404,7.862465,6.482659,0.266622,4.945101,8.679435,7.581047,59562800.0,60820600.0,60191700.0,0.073721,6350800.0,5450000.0,5900400.0,9233866.666667,9360400.0,9297133.333333,9.976237,None
TLV:DIFI,DIRECT FINANCE OF,Financial Services,Israel,298279259518788.4,70487508.8512,25067897.6576,76621880.610667,83547932.232,44305846.784,355908421.808,34686872.2208,216265151.209333,77017720.5416,70487508.8512,25067897.6576,83547932.232,44305846.784,34686872.2208,77017720.5416,4.564207,4.564207,3.654376,3.654376,3.654376,2.003739,3.654376,0,100000,0.0,15288000.0,11091266.666667,13189633.333333,0.5303,2.023622,5.625,1.451483,2.5,1.656822,0.15755,0,59.234,71240,0.000831,0.768541,2528110,144832000,57.288646,444,1246507075,54724311483,326198.198198,-0.002339,0.108508,-0.002339,0.108508,-0.002339,0.108508,-0.002339,0.249766,0.108508,3.544048,-1562.098104,64.016466,-81289954.971733,-427788258.536,652.141946,29138.412546,14895.277246,4.493978,4.024726,4.259352,2.06382,ILS,ILS,0.305912,0.305912,906.467,527.835,459.2,0,71240,45680,71990,60216.85,18.305757,55.954466,-1.041811,1.942987,53.804671,1.222827,1.251276,0.0964,0.076373,2.686338,1.370584,1.89938,2.446051,1.247052,0.096387,2.038461,2.182716,1.714884,941020083.997333,1038713835.780267,989866959.8888,0.055042,1374975266.666667,1849485000.0,1612230133.333333,769298483.393067,830650725.735467,799974604.564267,6.586554,None
TLV:DIMRI,DIMRI BUILDING,Real Estate,Israel,17988575.334715,319704348.432,44448157.0464,255278302.3136,337654652.768,46706644.16,1053703177.08,45577400.6032,654490739.6968,328679500.6,319704348.432,44448157.0464,337654652.768,46706644.16,45577400.6032,328679500.6,1.620416,1.620416,7.403212,7.403212,7.403212,0.01024,7.403212,6.658787,6.733414,262724505.507573,268610000.0,245061266.666667,256835633.333333,0.13833,0.34731,2.5,1.031782,6.875,0.718583,0.20051,0,8.161,20370,0.000401,0.836415,18708100,152680000,8.161171,242,1788639134,1130298889,630909.090909,0.595,0.081638,0.096849,0.081638,0.096849,0.081638,0.470462,7.109025,0.081638,3.107237,15.736041,15.736041,-43808515.448533,-84581608.88,244.926518,211469.036566,105856.981542,1.955874,2.018252,1.987063,1.409632,ILS,ILS,0.305912,0.305912,267.267,106.907,80.1801,80.1801,20370,8360,21760,17238.742,18.164075,143.660287,-6.387868,1.792537,33.17487,1.522744,1.496637,0.417955,0.321922,57.740322,68.990276,1.94799,1.853065,1.51969,0.379938,63.375299,1.910527,1.715109,1122894026.933867,1212892766.298133,1167893396.616,0.059025,808022466.666667,735704200.0,771863333.333333,739732231.352,810496631.351467,775114431.351733,1.864503,None
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,Israel,308.095378,708390600.0,64930733.333333,2961500.0,761494000.0,91427000.0,11846000.0,78178866.666667,7403750.0,734942300.0,708390600.0,64930733.333333,761494000.0,91427000.0,78178866.666667,734942300.0,1.023887,1.023887,6.908787,6.908787,6.908787,0.609665,6.908787,4.4345,4.465114,174289369.536424,202588000.0,141177866.666667,171882933.333333,0.14422,0.0,0.0,0.0,0.0,0.092411,0.16012,0,2.701,6055,0.000446,2.061721,25000000,110355000,4.4142,885,783557612,46651578355,124694.915254,4.657,0.040643,0.865797,0.040643,0.865797,0.040643,3.709199,19.509281,0.040643,2.265999,1.862609,1.862609,157162866.666667,211857000.0,4.985641,3.698521,4.342081,5.283419,4.79833,5.040875,2.245189,USD,ILS,1.0,0.305912,14.2,0,0,0,6055,4990,6757,5872.2095,3.112806,21.342685,-10.389226,1.205433,3.068021,1.569614,1.465348,0.064872,0.007262,3.654377,4.858045,1.242838,1.52798,1.527481,0.046067,4.266211,1.395409,1.461445,505715000.0,722671000.0,614193000.0,0.147287,19462571.428571,142760857.142857,81111714.285714,380771714.285714,489386571.428571,435079142.857143,8.163559,None
TLV:FIBI,FIRST INTER BK ISR,Financial Services,Israel,1091951363516551.5,1163464912.533333,236653523.2,2444502003.733333,1200398688.0,264919792.0,10172797648.0,250786657.6,6308649825.866667,1181931800.266667,1163464912.533333,236653523.2,1200398688.0,264919792.0,250786657.6,1181931800.266667,-3.528695,263.83269,3.598548,3.598548,3.598548,0.79468,3.598548,0,100000,0.0,76000000.0,91733333.333333,83866666.666667,0.22069,0.508176,2.5,4.068683,17.1875,2.511682,0.15252,0,8.637,10320,0.000837,0.32907,100330000,866000000,8.631516,3791,311832246627,311832246627,228435.768926,0.678,-0.026532,-0.01293,-0.026532,-0.01293,-0.026532,0.505268,7.358218,-0.026532,0.247347,7.122064,7.122064,297570799.466667,31203024.0,1047.926232,9993.654674,5520.790453,16.512347,17.101295,16.806821,4.099612,ILS,ILS,0.305912,0.305912,124.589,109.638,109.638,84.7203,10320,6868,10950,9516.154,8.447173,50.262085,-5.753425,1.691328,23.408129,1.063452,1.060999,0.00828,0.012101,68.253002,27.247407,0.353495,0.396728,1.072226,0.020191,47.760205,0.385111,0.728669,47123112756.8,51441570490.13333,49282341623.46667,0.025089,-89221800000.0,-89991400000.0,-89606600000.0,44325323181.333336,48485216528.0,46405269854.66667,1.026589,None
TLV:FORTY,FORMULA SYST(1985),Technology,Israel,390339.081641,1774461266.666667,40304666.666667,299981200.0,2040291000.0,48174000.0,324358000.0,44239333.333333,312169600.0,1907376133.333333,1774461266.666667,40304666.666667,2040291000.0,48174000.0,44239333.333333,1907376133.333333,0.765698,0.765698,28.615024,28.615024,28.615024,0.006641,9.538341,6.446789,7.589093,178916615.371231,0,231024666.666667,115512333.333333,0.02361,0.7791,34.804688,0.141083,6.25,0.498882,0.41381,0,3.096,29670,0.000104,2.709488,15294300,48174000,3.149801,15101,1562191814,1354945547,3190.11986,0.127,0.132563,0.477874,0.132563,0.477874,0.132563,0.214719,4.883774,0.132563,3.890922,133.26757,133.26757,221743533.333333,55435883.333333,7.045039,28.180156,17.612597,2.708882,2.751774,2.730328,1.65237,USD,ILS,1.0,0.305912,34.0,35.0,34.0,48.0,29670,141,29660,266.7,11024.859393,20942.553191,0.033715,2.000678,64.130196,1.809375,1.795885,0.002163,0.000541,0.447533,0.422108,1.4825,1.491106,1.81263,0.011352,0.44482,1.496803,1.654716,2227360466.666667,2414385733.333333,2320873100.0,0.039062,333144666.666667,363359133.333333,348251900.0,1238200733.333333,1344035466.666667,1291118100.0,1.037132,None
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,Israel,58068.625247,799259321.125867,61398802.1488,209178995.444267,916472277.528,83423120.136,860710944.08,72410961.1424,534944969.762133,857865799.326933,799259321.125867,61398802.1488,916472277.528,83423120.136,72410961.1424,857865799.326933,0.713693,0.713693,5.669096,16.167119,6.981349,0.510307,6.981349,5.90349,5.267402,461699788.022938,633895000.0,488493133.333333,561194066.666667,0.09103,0.426996,5.625,0.19116,2.5,0.321619,0.26085,6.95,19.82,37850,0.000524,1.554617,13606200,272703008,20.042555,8605,2138276521,152881269525,31691.226961,0.227412,0.141878,0.227412,0.141878,0.227412,0.141878,0.227412,5.018771,0.141878,4.016675,30.699149,30.699149,137006625.267733,148394546.168,15.607103,14.409401,15.008252,3.02334,3.620407,3.321874,1.822601,ILS,ILS,0.305912,0.305912,573.425,362.059,363.261,193.327,37850,11530,43000,35417.133,6.869181,228.274068,-11.976744,1.672704,21.903566,1.421777,1.330646,0.175839,0.102669,1.433885,1.225096,1.433773,1.283759,1.386211,0.149254,1.33949,1.368766,1.377489,1191243272.087467,1440328324.778667,1315785798.433067,0.075032,476773533.333333,468960066.666667,472866800.0,867592414.125867,1082986378.944533,975289396.5352,9.841912,None
TLV:GAGR,GAON GROUP,Basic Materials,Israel,23415083.395435,153707605.389867,8435890.4944,-4606524.866667,149602898.568,2095803.112,-16724820.864,5265846.8032,-10665672.865333,151655251.978933,153707605.389867,8435890.4944,149602898.568,2095803.112,5265846.8032,151655251.978933,0.309889,0.309889,14.161436,14.161436,14.161436,0.194192,14.161436,5.099247,4.314378,42945426.781251,55548000.0,56783266.666667,56165633.333333,0.01401,0.144473,2.5,-0.005538,0.0,0.095768,0.19381,0,0.147,712,0.000206,0.229746,45619400,6851000,0.150177,10000000,151576243,9496732676,0.6851,-0.261027,0.02946,-0.261027,0.02946,-0.261027,0.02946,-0.261027,0.223897,0.02946,1.966387,-54.252798,1843.222918,14087533.117867,13071007.936,10.759602,11.59637,11.177986,0.940867,1.026784,0.983825,0.99188,ILS,ILS,0.305912,0.305912,22.0,108.0,113.0,54.0,712,330,765.9,645.1238,10.366413,115.757576,-7.037472,1.752696,28.989381,2.151846,2.022479,2.69184,0.712974,12.04237,7.423067,1.529131,1.22396,2.097162,1.712407,9.742719,1.386546,1.741854,241514974.733333,251076417.4464,246295696.089867,0.04138,137393666.666667,76409400.0,106901533.333333,114228213.8064,124156159.4896,119192186.648,7.032556,None
