"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
PCAR,PACCAR Inc.,Industrials,United States,2093583.28024,21244973333.33333,1733613333.33333,10437033333.33333,5464840000.0,420180000.0,11167940000.0,1076896666.66667,10802486666.66667,13354906666.66667,21244973333.33333,1733613333.33333,5464840000.0,420180000.0,1076896666.66667,13354906666.66667,1.905,1.905,21.74341,12.47175,20.58446,1.5791,20.58446,17.132,18.19385,1920573860.30041,632213333.33333,2732780000.0,1682496666.66667,0.07259,0.20011,2.5,1.30544,17.1875,0.82351,0.66239,7.08,4.061,88.79,0.04574,2.85881,347156000,1409100032,4.05898,26000,36982009856,30653876224,54196.15508,0.308,-0.09813,-0.19129,-0.09813,-0.19129,-0.09813,0.18318,4.52993,-0.09813,0.24019,0.63,0.63,2935946666.66667,671486666.66667,12.59628,55.07482,33.83555,1.81933,1.6803,1.74982,1.32281,USD,USD,1.0,1.0,0.34,0.32,0.7,0.32,88.79,74.17,103.19,92.14153,-3.63737,19.71147,-13.95484,1.00758,1.04636,1.55155,1.59527,0.22327,9.54943,0.51186,0.56048,2.49584,3.97745,1.58341,4.89635,0.54617,3.24664,2.41503,27595293333.33333,28129400000.0,27862346666.66666,0.05865,11865853333.33333,14738740000.0,13302296666.66667,17783246666.66667,17632920000.0,17708083333.33334,0.35764,None
DISH,DISH Network Corporation,Communication Services,United States,2300292.41915,14454146333.33333,1663220200.0,7167331200.0,4430837066.66667,628924066.66667,8530928133.33333,1146072133.33333,7849129666.66667,9442491700.0,14454146333.33333,1663220200.0,4430837066.66667,628924066.66667,1146072133.33333,9442491700.0,2.015,2.015,10.98272,15.65441,11.56668,1.33956,11.56668,8.365,9.66274,3084119031.36083,1066318666.66667,3188048266.66667,2127183466.66667,0.1383,0.28739,2.5,0.35477,2.5,0.31459,0.86986,2.72,3.877,42.44,0.09135,1.64351,289268992,2319798016,8.01952,13500,33803421696,22469679104,171836.89007,7.622,0.09512,0.08079,0.09512,0.08079,0.09512,5.7367,24.2014,0.09512,3.33411,5.34,5.34,2997266733.33333,948590466.66667,11.27808,35.63542,23.45675,1.96973,1.78715,1.87844,1.37056,USD,USD,1.0,1.0,1.0,2.0,2.0,3.766,42.44,24.51,47.05,37.21007,14.05515,73.15381,-9.79809,1.59095,16.21579,1.54344,1.57711,0.48149,0.38065,0.19303,0.25291,0.99082,1.05506,1.57028,0.44107,0.23297,1.03294,1.30161,35319407066.66666,37944216000.0,36631811533.33333,0.05129,70566466.66667,309574933.33333,190070700.0,22856424266.66667,24068281066.66667,23462352666.66667,0.35411,None
CPB,Campbell Soup Company,Consumer Defensive,United States,2412309.02475,8068200000.0,1018466666.66667,2688333333.33333,2269733333.33333,235733333.33333,3418400000.0,627100000.0,3053366666.66667,5168966666.66667,8068200000.0,1018466666.66667,2269733333.33333,235733333.33333,627100000.0,5168966666.66667,2.224,2.224,17.17833,14.92157,16.89623,1.54327,16.89623,11.537,12.9819,1381818158.10003,475800000.0,1595600000.0,1035700000.0,0.09013,0.68758,5.625,0.25748,2.5,0.48934,0.54169,3.06,2.658,45.72,0.05814,4.73455,303008992,806000000,2.65999,14500,19935201280,13835390976,55586.2069,-0.797,0.12465,3.68195,0.12465,3.68195,0.12465,0.32274,5.931,0.12465,3.78054,6.29,6.29,1474400000.0,344800000.0,13.52089,57.81671,35.6688,6.48345,3.44848,4.96597,2.22844,USD,USD,1.0,1.0,0.37,0.37,0.35,0.35,45.72,44.53,54.08,47.87746,-4.50622,2.67236,-15.45858,0.24921,0.25021,1.19635,1.29155,0.63912,0.46607,0.40578,0.03484,0.70668,0.86812,1.25395,0.56259,0.23031,0.7974,1.02568,12556800000.0,12474266666.66667,12515533333.33333,0.07011,-952200000.0,-386866666.66667,-669533333.33333,10597400000.0,9660200000.0,10128800000.0,0.23428,None
COG,Cabot Oil & Gas Corporation,Energy,United States,2415229.71162,1681224066.66667,369532733.33333,2028360933.33333,426062266.66667,102407200.0,2215852666.66667,235969966.66667,2122106800.0,1053643166.66667,1681224066.66667,369532733.33333,426062266.66667,102407200.0,235969966.66667,1053643166.66667,5.154,5.154,26.23529,12.13605,24.47289,4.72604,24.47289,10.062,10.74878,679555699.54283,236468866.66667,937111400.0,586790133.33333,0.18105,0.51515,2.5,0.57054,2.5,0.50907,1.01628,1.47,0.68,17.85,0.0381,3.09025,399420000,272972992,0.68342,503,7771096576,7125652992,542689.84493,1.344,-0.15568,0.31024,-0.15568,0.31024,-0.15568,1.08556,10.66902,-0.15568,0.23443,0.26,0.26,1007800666.66667,263342666.66667,7.71095,29.50945,18.6102,1.03799,1.01446,1.02622,1.01303,USD,USD,1.0,1.0,0.11,0.1,0.1,0.1,17.85,15.28,21.34,17.62239,1.2916,16.81937,-16.35426,0.84818,0.84918,1.96595,1.98777,1131.22238,1.13513,0.18229,0.03149,1.3638,1.17384,1.98686,566.18876,0.11689,1.27882,1.63284,4484149200.0,4524494933.33333,4504322066.66667,0.07239,120949133.33333,55488933.33333,88219033.33333,2282027400.0,2276925400.0,2279476400.0,0.22675,None
MNST,Monster Beverage Corporation,Consumer Defensive,United States,2571615.55427,4305052733.33333,1234318533.33333,5486935200.0,1221485333.33333,361011533.33333,6482653333.33333,797665033.33333,5984794266.66667,2763269033.33333,4305052733.33333,1234318533.33333,1221485333.33333,361011533.33333,797665033.33333,2763269033.33333,9.651,9.651,33.50295,30.18605,33.08834,10.04635,33.08834,26.504,30.09566,1369512126.74816,430785666.66667,1565886000.0,998335833.33333,0.30248,9.9131,34.80469,0.74119,2.5,5.92961,0.6542,3.01,2.712,91.15,0.02975,8.79489,528561984,1445953024,2.73564,3013,46135205888,48025141248,479904.75407,0.13,0.10223,0.21869,0.10223,0.21869,0.10223,0.15217,4.15092,0.10223,3.4474,2.51,2.51,1245323000.0,288691600.0,37.04678,159.80793,98.42735,0.21941,0.20497,0.21219,0.46064,USD,USD,1.0,1.0,0.01042,0,0,0,91.15,69.54,99.24,91.57739,-0.4667,31.07564,-8.15195,1.45522,9.49664,5.5935,5.89689,0.57823,0.43629,0.72067,0.97456,3.81632,4.15958,5.75519,0.51726,0.85761,3.99795,4.87657,5604528666.66667,6244998066.66667,5924763366.66667,0.15463,1978710666.66667,2434980600.0,2206845633.33333,998594133.33333,1058390200.0,1028492166.66667,5.57738,None
MDU,"MDU Resources Group, Inc.",Basic Materials,United States,2652318.70634,5274370600.0,352619400.0,1412096266.66667,1326776400.0,84805533.33333,1541993933.33333,218712466.66667,1477045100.0,3300573500.0,5274370600.0,352619400.0,1326776400.0,84805533.33333,218712466.66667,3300573500.0,1.543,1.543,15.14904,14.13005,15.02166,1.13955,15.02166,9.882,11.29807,675238863.26655,195957066.66667,767480533.33333,481718800.0,0.07499,0.37467,5.625,0.15499,2.5,0.27909,0.71132,2.23,2.08,31.64,0.06574,2.04491,201195008,417104000,2.07313,15600,8585075712,6339654656,26737.4359,1.074,0.07459,0.15499,0.07459,0.15499,0.07459,0.84425,9.4383,0.07459,2.98109,2.04,2.04,650925666.66667,168948666.66667,13.18903,50.8147,32.00186,1.65137,1.6272,1.63929,1.28035,USD,USD,1.0,1.0,0.2125,0.2125,0.213,0.2075,31.64,20.32,35.02,30.37783,4.15492,55.70866,-9.65163,1.54014,13.3461,1.60601,1.61493,0.34749,0.50565,0.29736,0.30573,1.38753,1.43516,1.62047,0.43657,0.31155,1.42135,1.52091,7698006533.33333,8061987866.66667,7879997200.0,0.04776,357933133.33333,409958733.33333,383945933.33333,4792378733.33333,4992515533.33333,4892447133.33333,0.45,None
TER,"Teradyne, Inc.",Technology,United States,2729088.74602,2699321466.66667,620286533.33333,139151400.0,784423533.33333,204251200.0,413300666.66667,412268866.66667,276226033.33333,1741872500.0,2699321466.66667,620286533.33333,784423533.33333,204251200.0,412268866.66667,1741872500.0,6.336,6.336,29.22465,22.27556,28.35601,6.68085,9.452,19.164,22.17606,804596940.58652,257447400.0,845902666.66667,551675033.33333,0.25431,1.54695,6.875,0.65117,2.5,1.11635,0.95719,5.77,4.398,129.38,0.03399,9.20175,166266000,813468032,4.89257,5500,20266291200,21370169344,147903.27855,0.166,0.22981,0.50462,0.22981,0.50462,0.22981,0.25066,5.25656,0.22981,5.04381,1.81,1.81,723115800.0,150315266.66667,28.02634,134.82524,81.42579,0.72788,0.64874,0.68831,0.82964,USD,USD,1.0,1.0,0.1,0.1,0.1,0.1,129.38,74.08,147.9,126.10232,2.59922,74.64903,-12.52197,1.49824,11.31062,2.40051,2.55732,0.90911,1.05043,0.33564,0.36175,3.47685,3.49771,2.48891,0.98977,0.3587,3.49728,2.9931,3259305400.0,3632622200.0,3445963800.0,0.13964,1501617266.66667,1725347866.66667,1613482566.66667,1354296733.33333,1422213200.0,1388254966.66667,3.34458,None
KRC,Kilroy Realty Corporation,Real Estate,United States,2741341.3739,850039266.66667,197336933.33333,83624000.0,231903133.33333,294219333.33333,334496000.0,245778133.33333,209060000.0,540971200.0,850039266.66667,197336933.33333,231903133.33333,294219333.33333,245778133.33333,540971200.0,13.161,13.161,12.54106,41.11834,16.11322,8.86598,16.11322,22.801,25.84966,415682637.66648,132916000.0,476129733.33333,304522866.66667,0.70659,1.32007,5.625,37.66733,30.07812,22.01229,1.05817,1.69,5.541,69.78,0.07941,1.48255,116450000,642867968,5.52055,252,12012533760,8092110336,2551063.36508,11.498,0.08168,-0.0126,0.08168,-0.0126,0.08168,8.62035,29.61043,0.08168,3.10789,2.11,2.11,423860133.33333,126710266.66667,28.3408,94.80316,61.57198,0.94185,0.89392,0.91789,0.95806,USD,USD,1.0,1.0,0.5,0.5,0.5,0.5,69.78,45.28,74.05,64.88391,7.54592,54.10777,-5.76637,1.70316,24.40829,2.12747,2.17511,1.78469,10.16828,10.18443,10.63012,2.04304,3.49655,2.16129,5.98649,10.41727,2.7798,2.47054,9196019466.66667,10180369133.33333,9688194300.0,0.04537,447911333.33333,1207601533.33333,827756433.33333,4338363600.0,4681040000.0,4509701800.0,0.3517,None
ANTM,"Anthem, Inc.",Healthcare,United States,2742703.88921,111068200000.0,4476466666.66667,22582533333.33333,31864000000.0,1216266666.66667,24550266666.66667,2846366666.66667,23566400000.0,71466100000.0,111068200000.0,4476466666.66667,31864000000.0,1216266666.66667,2846366666.66667,71466100000.0,0.643,0.643,20.71585,13.67715,19.83601,0.76066,19.83601,8.813,10.06992,7079221391.27804,2121533333.33333,7998333333.33333,5059933333.33333,0.03782,0.22828,5.625,0.23857,6.25,0.21696,0.92997,28.31,18.691,383.82,0.0487,2.80153,244840992,4713999872,19.25331,83400,80185163776,94802436096,56522.78024,0.093,0.13766,0.04914,0.13766,0.04914,0.13766,0.08204,3.11418,0.13766,3.96024,1.14,1.14,8105800000.0,2566800000.0,9.89232,31.23935,20.56583,1.55422,1.71265,1.63343,1.27806,USD,USD,1.0,1.0,1.13,1.13,0.95,0.95,0.42684,244.1,406,348.9884,9.98073,57.23884,-5.46305,1.726,26.43932,1.64507,1.58743,0.59634,0.49809,0.34387,0.28408,1.58263,1.57211,1.62625,0.55722,0.32398,1.58737,1.60681,81094266666.66667,91536533333.33333,86315400000.0,0.05298,15333800000.0,18345333333.33333,16839566666.66667,49355000000.0,57774066666.66666,53564533333.33333,0.34711,None
PPC,Pilgrim's Pride Corporation,Consumer Defensive,United States,2917866.36254,11667701000.0,251481400.0,820634600.0,3175532066.66667,57522400.0,1023767733.33333,154501900.0,922201166.66667,7421616533.33333,11667701000.0,251481400.0,3175532066.66667,57522400.0,154501900.0,7421616533.33333,0.631,0.631,41.85824,9.54148,37.81865,0.43319,37.81865,9.155,10.14192,697154579.81431,230454818.66667,863238141.33333,546846480.0,0.01039,0.12464,5.625,0.0441,2.5,0.09531,0.1694,2.29,0.522,22.11,0.02361,1.95456,243666000,127697000,0.52407,54900,7758520832,5324102144,2325.99271,0.49,0.04876,-0.30487,0.04876,-0.30487,0.04876,0.29128,5.64707,0.04876,2.45819,0.47,0.47,682978733.33333,38008000.0,11.35983,204.12863,107.74423,1.91942,1.85098,1.8852,1.37303,USD,USD,1.0,1.0,2.75,5.77,0.023,0.023,22.11,14.06,26.28,22.67739,-2.50201,57.25462,-15.86758,1.31751,5.23032,1.52546,1.54512,0.23948,0.48801,0.07244,0.06133,1.56473,1.66196,1.54529,0.37374,0.07688,1.62334,1.58432,7087765866.66667,7455977000.0,7271871433.33333,0.04125,964133666.66667,1147896200.0,1056014933.33333,4644976066.66667,4827679733.33333,4736327900.0,0.2954,None
AMCR,Amcor plc,Consumer Cyclical,Switzerland,3245031.63252,11020800000.0,555520000.0,310300000.0,3160313333.33333,239140000.0,330566666.66667,397330000.0,320433333.33333,7090556666.66667,11020800000.0,555520000.0,3160313333.33333,239140000.0,397330000.0,7090556666.66667,1.926,1.926,36.86901,16.97059,34.38171,1.41777,34.38171,12.279,14.17869,1502895008.38831,479313333.33333,1596420000.0,1037866666.66667,0.06878,0.28507,5.625,0.90893,12.03125,0.62066,0.39495,0.68,0.313,11.56,0.02708,3.46442,1541789952,861500032,0.55877,47000,24164130816,17792256000,18329.78791,0.475,0.1895,0.17256,0.1895,0.17256,0.1895,0.39939,6.56973,0.1895,4.60314,1.8,1.8,1121980000.0,286793333.33333,21.53704,84.25625,52.89665,4.36529,2.52765,3.44647,1.85647,USD,USD,1.0,1.0,0.118,0.118,0.118,0.115,0.07535,10.05,12.76,11.6446,-0.72651,15.02488,-9.40439,1.11439,1.91525,1.3625,1.40056,0.11489,0.01769,0.2633,0.26739,1.06435,1.28057,1.39153,0.07629,0.27534,1.18246,1.28699,15159673333.33333,16598673333.33333,15879173333.33333,0.04502,236300000.0,1031540000.0,633920000.0,10995933333.33333,11851533333.33333,11423733333.33333,0.44238,None
TTWO,"Take-Two Interactive Software, ",Communication Services,United States,3354723.73416,3097849066.66667,478008733.33333,1461658400.0,844839866.66667,184442333.33333,1725787733.33333,331225533.33333,1593723066.66667,1971344466.66667,3097849066.66667,478008733.33333,844839866.66667,184442333.33333,331225533.33333,1971344466.66667,4.912,4.912,34.833,25.14894,33.6225,6.10688,33.6225,21.82,25.03947,586275017.82768,238933066.66667,587605133.33333,413269100.0,0.1746,5.26143,34.80469,2.62662,12.03125,3.79194,0.92005,7.05,5.09,178.97,0.02844,5.80969,116171000,588886016,5.06913,6495,16567510016,20597118976,90667.59292,0.783,0.16729,0.45297,0.16729,0.45297,0.16729,0.70049,8.61954,0.16729,4.34014,2.73,2.73,814787533.33333,163265800.0,20.33353,101.47569,60.90461,0.92925,0.87238,0.90082,0.94911,USD,USD,1.0,1.0,0.001,0,0,0,178.97,144.14,214.91,185.02391,-3.27196,24.16401,-16.72328,0.98432,0.98532,2.10774,2.15522,0.55952,0.52744,1.09184,1.12682,1.75042,1.82077,2.14148,0.55348,1.11933,1.7956,1.96854,5349669533.33333,5942112600.0,5645891066.66667,0.07867,1609331866.66667,1860653266.66667,1734992566.66667,2524186733.33333,2760119800.0,2642153266.66667,0.30956,None
SWKS,"Skyworks Solutions, Inc.",Technology,United States,3505574.77198,3449346666.66667,851986666.66667,4422600000.0,1204320000.0,350713333.33333,5279826666.66667,601350000.0,4851213333.33333,2326833333.33333,3449346666.66667,851986666.66667,1204320000.0,350713333.33333,601350000.0,2326833333.33333,6.199,6.199,26.48394,17.63318,25.3776,7.21907,8.4592,15.783,18.18217,1317758398.53006,484126666.66667,1350140000.0,917133333.33333,0.27678,0.61753,2.5,0.71001,2.5,0.6317,0.78339,10.85,7.224,189.01,0.03822,6.7031,165092992,1211000064,7.33526,10000,27121246208,31585593344,121100.0064,0.795,-0.03138,-0.05912,-0.03138,-0.05912,-0.03138,0.58147,7.87543,-0.03138,0.24686,1.15,1.15,1272206666.66667,510580000.0,21.31827,53.1185,37.21839,0.19926,0.22074,0.21,0.45826,USD,USD,1.0,1.0,0.5,0.5,0.5,0.5,189.01,126.53,204,173.21486,9.11881,49.37959,-7.34804,1.61301,17.61265,6.16895,5.53284,1.45083,1.28601,0.33531,0.37495,5.57652,5.20883,5.8609,1.37842,0.36513,5.40268,5.63179,4962893333.33333,5522680000.0,5242786666.66667,0.1347,1892453333.33333,2138366666.66667,2015410000.0,825393333.33333,998093333.33333,911743333.33333,4.88015,None
ERIE,Erie Indemnity Company,Financial Services,United States,4140303.32486,2443820133.33333,292477533.33333,2350860733.33333,629493666.66667,73338466.66667,2419911666.66667,182908000.0,2385386200.0,1536656900.0,2443820133.33333,292477533.33333,629493666.66667,73338466.66667,182908000.0,1536656900.0,3.951,3.951,32.66066,31.18669,32.47641,3.93949,64.95283,28.766,31.41165,295820986.48769,112638428.57143,370175266.66667,241406847.61905,0.12061,0.67315,5.625,0.29066,2.5,0.49493,0.37238,6.16,5.882,192.975,0.03048,8.31465,46189100,307544000,6.65837,5849,10074863616,10045412352,52580.61207,0.24,0.08336,0.05209,0.08336,0.05209,0.08336,0.19302,4.64342,0.08336,3.13721,4.01,4.01,328210933.33333,68128066.66667,30.69631,147.88125,89.28878,0.79791,0.74898,0.77345,0.87946,USD,USD,1.0,1.0,1.035,1.035,1.035,2.0,192.975,183.86,266.77,226.00522,-14.6148,4.95758,-27.66241,0.21988,0.22088,2.25628,2.33608,0.0,0.0,0.38341,0.46855,1.41644,1.2378,2.30618,0.01,0.43598,1.33712,1.82165,2014963266.66667,2110854466.66667,2062908866.66667,0.10867,239170000.0,140363933.33333,189766966.66667,892157666.66667,903799200.0,897978433.33333,3.10795,None
STLD,"Steel Dynamics, Inc.",Basic Materials,United States,4285603.87957,10123619666.66667,694699133.33333,4436017933.33333,3034515000.0,298080666.66667,4929048466.66667,496389900.0,4682533200.0,6579067333.33333,10123619666.66667,694699133.33333,3034515000.0,298080666.66667,496389900.0,6579067333.33333,1.377,1.377,16.23529,9.56221,15.40116,1.21325,15.40116,9.583,10.74178,1223587914.48572,507639666.66667,1347710800.0,927675233.33333,0.07511,0.16893,2.5,2.77213,30.07812,1.65307,0.85034,6.35,3.74,60.91,0.0614,2.71217,211219008,793988992,3.75908,9625,14561374208,12825218048,82492.36281,1.298,-0.04575,-0.15743,-0.04575,-0.15743,-0.04575,0.93414,9.91511,-0.04575,0.24542,1.09,1.09,1136784933.33333,229261466.66667,12.80926,63.51427,38.16176,1.07898,1.11984,1.09941,1.04853,USD,USD,1.0,1.0,0.26,0.26,0.25,0.25,60.91,24,66.88,49.3479,23.42977,153.79167,-8.92644,1.72155,26.03248,1.92694,1.89457,29.63567,18.64317,0.05715,0.14533,3.72774,3.15154,1.92075,24.14942,0.11124,3.44964,2.6852,8632694266.66667,9585924600.0,9109309433.33333,0.07449,3043296733.33333,3076240266.66667,3059768500.0,4490961333.33333,5065124600.0,4778042966.66667,0.24682,None
COLM,Columbia Sportswear Company,Consumer Cyclical,United States,4779317.42515,2683540066.66667,188513000.0,1788732600.0,692409000.0,60334600.0,1809060066.66667,124423800.0,1798896333.33333,1687974533.33333,2683540066.66667,188513000.0,692409000.0,60334600.0,124423800.0,1687974533.33333,2.461,2.461,41.1287,19.90177,38.47534,2.63082,38.47534,19.89,21.76918,266348426.47059,101239066.66667,330800600.0,216019833.33333,0.06397,0.169,2.5,0.0768,1.0,0.13765,0.43775,5.09,2.463,99.9,0.02465,3.5973,66457000,163700000,2.46325,7275,6298705920,6732094464,22501.71821,261.441,-0.05763,-0.0967,-0.05763,-0.0967,-0.05763,196.05658,140.2702,-0.05763,0.24424,0.79,0.79,284712666.66667,160796133.33333,22.12303,39.172,30.64751,0.52522,0.52111,0.52316,0.7233,USD,USD,1.0,1.0,0.26,0.26,0.26,0.24,99.9,73.11,114.98,100.58522,-0.68123,36.64341,-13.11532,1.27968,4.39135,2.95821,2.92507,0.25124,0.3424,1.33032,1.41625,3.23694,3.56167,2.95164,0.30682,1.38328,3.4093,3.18047,2757951733.33333,2774970466.66667,2766461100.0,0.06498,1265601666.66667,1281159933.33333,1273380800.0,951762333.33333,949635466.66667,950698900.0,0.32209,None
ANAT,"American National Group, Inc.",Financial Services,United States,4847667.39356,3778901866.66667,468875533.33333,5918443333.33333,1091734933.33333,209296066.66667,6207321533.33333,339085800.0,6062882433.33333,2435318400.0,3778901866.66667,468875533.33333,1091734933.33333,209296066.66667,339085800.0,2435318400.0,0.641,0.641,4.7946,4.7946,4.7946,0.92541,9.5892,2.613,3.19566,754551996.03904,269146266.66667,566945933.33333,418046100.0,0.19303,0.30603,2.5,0.47338,2.5,0.39552,0.63156,0,31.913,150.71,0.21175,0.63228,26887200,858121984,31.91563,4600,2850934272,4114010368,186548.25739,0.59143,0.02135,0.59143,0.02135,0.59143,0.02135,0.59143,7.94047,0.02135,1.71104,8.10675,8.10675,411486466.66667,119657000.0,6.92838,23.82589,15.37713,3.72315,3.62606,3.6746,1.91693,USD,USD,1.0,1.0,0.82,0.82,0.82,0.82,1.1429,66.04,157.99,114.29884,31.85611,128.21018,-4.60789,1.84165,39.01638,1.26971,1.27627,0.38249,0.38225,0.38885,0.40033,0.63932,0.74104,1.28299,0.39237,0.40459,0.70018,0.99158,28689616933.33333,29637485266.66667,29163551100.0,0.03163,-1179521066.66667,-912170066.66667,-1045845566.66667,22589191000.0,23221974000.0,22905582500.0,0.13117,None
CB,Chubb Limited,Financial Services,Switzerland,5100842.28038,34868933333.33334,3857666666.66667,36675866666.66666,9826200000.0,2008600000.0,40018200000.0,2933133333.33333,38347033333.33333,22347566666.66667,34868933333.33334,3857666666.66667,9826200000.0,2008600000.0,2933133333.33333,22347566666.66667,2.22,2.22,13.10247,12.61689,13.04177,1.89045,26.08354,15.106,17.09493,4465179280.37424,2009733333.33333,4569000000.0,3289366666.66667,0.14539,0.62487,5.625,0.50613,2.5,0.53245,0.897,12.79,12.316,161.82,0.07611,1.22833,449691008,5581000192,12.41074,31000,85212823552,72566636544,180032.26426,8.127,0.04547,-0.07894,0.04547,-0.07894,0.04547,6.07551,24.89856,0.04547,2.38246,0.63,0.63,7940733333.33333,2405933333.33333,10.7311,35.41778,23.07444,2.2267,2.25378,2.24024,1.49674,USD,USD,1.0,1.0,0.8,0.78,0.78,0.78,161.82,111.93,179.01,162.38812,-0.34985,44.5725,-9.60282,1.48748,10.83185,1.44927,1.44383,0.95064,0.91411,0.53412,0.75337,0.36744,0.35193,1.45655,0.94238,0.65374,0.36968,0.91312,182435200000.0,190397200000.0,186416200000.0,0.03573,-61409400000.0,-66778533333.33334,-64093966666.66667,125858666666.66667,131866666666.66667,128862666666.66667,0.10305,None
BAH,Booz Allen Hamilton Holding Cor,Industrials,United States,5197602.07348,7486836133.33333,529388400.0,1470905200.0,1963009533.33333,171492733.33333,1661995800.0,350440566.66667,1566450500.0,4724922833.33333,7486836133.33333,529388400.0,1963009533.33333,171492733.33333,350440566.66667,4724922833.33333,1.721,1.721,19.874,18.89978,19.75222,1.49449,19.75222,16.204,18.34294,660160208.49173,200957733.33333,770796666.66667,485877200.0,0.07749,2.44166,34.80469,1.05012,12.03125,1.71634,0.92114,4.59,4.365,86.19,0.05064,11.03409,135390000,605436992,4.4718,27700,13521317888,11745082368,21856.93112,0.434,0.07506,0.24868,0.07506,0.24868,0.07506,0.38767,6.47631,0.07506,2.98962,2.06,2.06,621569800.0,85411333.33333,21.7535,158.30824,90.03087,4.41501,4.15237,4.28369,2.06971,USD,USD,1.0,1.0,0.37,0.37,0.31,0.31,86.19,70.11,100.26,84.61949,1.85597,22.93539,-14.03351,1.06667,1.4729,1.22785,1.24109,0.0,0.0,0.68536,0.80313,1.8454,2.00659,1.24447,0.01,0.75424,1.93599,1.59023,4962864866.66667,5382888600.0,5172876733.33333,0.08775,1084398866.66667,1345721400.0,1215060133.33333,4035661200.0,4336965333.33333,4186313266.66667,0.24121,None
EXPD,Expeditors International of Was,Industrials,United States,5378326.57781,9122082000.0,643762866.66667,2421853200.0,3136486533.33333,243914866.66667,2718477533.33333,443838866.66667,2570165366.66667,6129284266.66667,9122082000.0,643762866.66667,3136486533.33333,243914866.66667,443838866.66667,6129284266.66667,1.71,1.71,25.43215,24.8062,25.3539,1.86805,25.3539,16.165,18.76146,926520585.85937,344662866.66667,913098000.0,628880433.33333,0.0744,0.39825,5.625,0.53237,6.875,0.43862,0.96911,5.16,5.033,127.28,0.03954,7.51615,168886000,861016000,5.09821,18055,19788558336,21617408000,47688.50734,1.348,0.1621,0.12711,0.1621,0.12711,0.1621,1.04278,10.46165,0.1621,4.27619,2.63,2.63,664138866.66667,261509266.66667,29.79581,75.67058,52.7332,0.76225,0.8547,0.80847,0.89915,USD,USD,1.0,1.0,0.58,0.52,0.52,0.5,127.28,75.15,128.15,106.18572,19.86546,69.36793,-0.67889,1.96717,57.94969,2.33749,2.17708,1.27809,0.99969,2.07618,1.73061,2.17871,2.10201,2.26729,1.14889,1.91339,2.15036,2.20882,4262245733.33333,5058484866.66667,4660365300.0,0.11524,1815647666.66667,2138131866.66667,1976889766.66667,1857945400.0,2334974733.33333,2096460066.66667,3.07233,None
