pi,ev,pe,evr / pm,0.01247,11.8604,20.9385,35.3421,59.17216,97.10906,172.20096,368.93309
0.030714,3.000000,29046.813085,10.532500,1282.000000,914.000000,747.000000,609.000000,479.000000,349.000000,233.000000,115.000000
0.030714,3.000000,29046.813085,5.732500,1106.000000,764.000000,610.000000,485.000000,377.000000,277.000000,189.000000,96.000000
0.030714,3.000000,29046.813085,3.698000,930.000000,620.000000,480.000000,374.000000,287.000000,217.000000,148.000000,72.000000
0.030714,3.000000,29046.813085,2.498238,739.000000,466.000000,355.000000,257.000000,197.000000,149.000000,99.000000,45.000000
0.030714,3.000000,29046.813085,1.591500,521.000000,292.000000,209.000000,146.000000,114.000000,88.000000,62.000000,27.000000
0.030714,3.000000,29046.813085,0.887750,265.000000,128.000000,95.000000,67.000000,55.000000,39.000000,28.000000,14.000000
0.030714,3.000000,58.497369,41547.050000,1178.000000,944.000000,796.000000,669.000000,550.000000,418.000000,284.000000,152.000000
0.030714,3.000000,58.497369,10.532500,1062.000000,834.000000,687.000000,565.000000,452.000000,333.000000,222.000000,109.000000
0.030714,3.000000,58.497369,5.732500,939.000000,716.000000,575.000000,460.000000,363.000000,268.000000,182.000000,91.000000
0.030714,3.000000,58.497369,3.698000,797.000000,586.000000,457.000000,357.000000,277.000000,210.000000,141.000000,67.000000
0.030714,3.000000,58.497369,2.498238,638.000000,442.000000,336.000000,243.000000,189.000000,143.000000,93.000000,40.000000
0.030714,3.000000,58.497369,1.591500,452.000000,278.000000,198.000000,138.000000,109.000000,84.000000,58.000000,23.000000
0.030714,3.000000,58.497369,0.887750,225.000000,121.000000,89.000000,62.000000,51.000000,36.000000,25.000000,11.000000
0.030714,3.000000,38.241610,41547.050000,1035.000000,848.000000,718.000000,605.000000,497.000000,385.000000,259.000000,143.000000
0.030714,3.000000,38.241610,10.532500,942.000000,760.000000,630.000000,520.000000,418.000000,313.000000,208.000000,106.000000
0.030714,3.000000,38.241610,5.732500,845.000000,667.000000,541.000000,436.000000,344.000000,257.000000,174.000000,88.000000
0.030714,3.000000,38.241610,3.698000,727.000000,556.000000,439.000000,344.000000,268.000000,205.000000,139.000000,66.000000
0.030714,3.000000,38.241610,2.498238,587.000000,427.000000,327.000000,237.000000,184.000000,140.000000,91.000000,39.000000
0.030714,3.000000,38.241610,1.591500,418.000000,272.000000,195.000000,135.000000,106.000000,82.000000,57.000000,23.000000
0.030714,3.000000,38.241610,0.887750,213.000000,120.000000,88.000000,61.000000,50.000000,35.000000,25.000000,11.000000
0.030714,3.000000,28.752529,41547.050000,866.000000,710.000000,606.000000,511.000000,422.000000,324.000000,224.000000,122.000000
0.030714,3.000000,28.752529,10.532500,788.000000,636.000000,532.000000,440.000000,357.000000,264.000000,180.000000,90.000000
0.030714,3.000000,28.752529,5.732500,716.000000,566.000000,464.000000,375.000000,300.000000,222.000000,152.000000,76.000000
0.030714,3.000000,28.752529,3.698000,633.000000,486.000000,390.000000,307.000000,242.000000,184.000000,125.000000,62.000000
0.030714,3.000000,28.752529,2.498238,522.000000,381.000000,297.000000,216.000000,167.000000,126.000000,83.000000,37.000000
0.030714,3.000000,28.752529,1.591500,379.000000,249.000000,182.000000,127.000000,98.000000,77.000000,54.000000,22.000000
0.030714,3.000000,28.752529,0.887750,190.000000,107.000000,80.000000,56.000000,45.000000,32.000000,23.000000,11.000000
0.030714,3.000000,22.824182,41547.050000,707.000000,580.000000,485.000000,401.000000,332.000000,250.000000,167.000000,94.000000
0.030714,3.000000,22.824182,10.532500,636.000000,512.000000,417.000000,336.000000,272.000000,195.000000,127.000000,64.000000
0.030714,3.000000,22.824182,5.732500,576.000000,454.000000,360.000000,282.000000,222.000000,158.000000,101.000000,51.000000
0.030714,3.000000,22.824182,3.698000,520.000000,400.000000,311.000000,237.000000,185.000000,136.000000,88.000000,44.000000
0.030714,3.000000,22.824182,2.498238,441.000000,326.000000,247.000000,175.000000,134.000000,98.000000,62.000000,27.000000
0.030714,3.000000,22.824182,1.591500,329.000000,222.000000,157.000000,108.000000,82.000000,63.000000,42.000000,17.000000
0.030714,3.000000,22.824182,0.887750,174.000000,99.000000,72.000000,49.000000,39.000000,26.000000,18.000000,8.000000
0.030714,3.000000,18.246015,41547.050000,537.000000,437.000000,358.000000,294.000000,237.000000,171.000000,119.000000,63.000000
0.030714,3.000000,18.246015,10.532500,482.000000,385.000000,306.000000,244.000000,191.000000,129.000000,88.000000,39.000000
0.030714,3.000000,18.246015,5.732500,438.000000,342.000000,264.000000,203.000000,154.000000,100.000000,69.000000,30.000000
0.030714,3.000000,18.246015,3.698000,393.000000,298.000000,225.000000,168.000000,125.000000,84.000000,59.000000,25.000000
0.030714,3.000000,18.246015,2.498238,339.000000,247.000000,182.000000,127.000000,93.000000,62.000000,43.000000,15.000000
0.030714,3.000000,18.246015,1.591500,261.000000,174.000000,118.000000,80.000000,57.000000,40.000000,28.000000,9.000000
0.030714,3.000000,18.246015,0.887750,138.000000,75.000000,52.000000,33.000000,24.000000,13.000000,10.000000,0.000000
0.030714,3.000000,13.324341,41547.050000,351.000000,283.000000,231.000000,196.000000,157.000000,109.000000,76.000000,39.000000
0.030714,3.000000,13.324341,10.532500,316.000000,250.000000,198.000000,164.000000,127.000000,82.000000,54.000000,22.000000
0.030714,3.000000,13.324341,5.732500,289.000000,224.000000,172.000000,138.000000,102.000000,63.000000,43.000000,18.000000
0.030714,3.000000,13.324341,3.698000,263.000000,198.000000,148.000000,117.000000,84.000000,53.000000,37.000000,14.000000
0.030714,3.000000,13.324341,2.498238,234.000000,171.000000,126.000000,95.000000,69.000000,45.000000,30.000000,9.000000
0.030714,3.000000,13.324341,1.591500,181.000000,123.000000,83.000000,62.000000,44.000000,29.000000,20.000000,0.000000
0.030714,3.000000,13.324341,0.887750,100.000000,56.000000,38.000000,26.000000,17.000000,7.000000,0.000000,0.000000
0.030714,3.000000,8.277987,41547.050000,175.000000,143.000000,115.000000,96.000000,74.000000,46.000000,32.000000,16.000000
0.030714,3.000000,8.277987,10.532500,167.000000,135.000000,107.000000,89.000000,68.000000,41.000000,28.000000,13.000000
0.030714,3.000000,8.277987,5.732500,152.000000,121.000000,93.000000,75.000000,54.000000,31.000000,21.000000,10.000000
0.030714,3.000000,8.277987,3.698000,135.000000,104.000000,77.000000,61.000000,42.000000,24.000000,16.000000,7.000000
0.030714,3.000000,8.277987,2.498238,120.000000,90.000000,65.000000,49.000000,35.000000,22.000000,14.000000,0.000000
0.030714,3.000000,8.277987,1.591500,97.000000,71.000000,49.000000,37.000000,27.000000,19.000000,13.000000,0.000000
0.030714,3.000000,8.277987,0.887750,50.000000,30.000000,19.000000,12.000000,8.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,29046.813085,41547.050000,646.000000,492.000000,409.000000,327.000000,257.000000,184.000000,112.000000,57.000000
0.030714,1341.000000,29046.813085,10.532500,544.000000,403.000000,322.000000,248.000000,184.000000,125.000000,72.000000,32.000000
0.030714,1341.000000,29046.813085,5.732500,436.000000,310.000000,235.000000,171.000000,123.000000,84.000000,50.000000,22.000000
0.030714,1341.000000,29046.813085,3.698000,347.000000,237.000000,171.000000,118.000000,80.000000,57.000000,31.000000,12.000000
0.030714,1341.000000,29046.813085,2.498238,276.000000,181.000000,127.000000,79.000000,51.000000,36.000000,20.000000,7.000000
0.030714,1341.000000,29046.813085,1.591500,175.000000,105.000000,65.000000,38.000000,27.000000,20.000000,12.000000,0.000000
0.030714,1341.000000,29046.813085,0.887750,71.000000,33.000000,22.000000,11.000000,8.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,58.497369,41547.050000,507.000000,419.000000,346.000000,277.000000,219.000000,158.000000,93.000000,46.000000
0.030714,1341.000000,58.497369,10.532500,447.000000,362.000000,290.000000,224.000000,169.000000,117.000000,66.000000,29.000000
0.030714,1341.000000,58.497369,5.732500,371.000000,290.000000,221.000000,161.000000,118.000000,82.000000,48.000000,20.000000
0.030714,1341.000000,58.497369,3.698000,301.000000,226.000000,164.000000,112.000000,77.000000,55.000000,29.000000,10.000000
0.030714,1341.000000,58.497369,2.498238,245.000000,174.000000,122.000000,75.000000,49.000000,34.000000,18.000000,0.000000
0.030714,1341.000000,58.497369,1.591500,158.000000,100.000000,62.000000,35.000000,25.000000,18.000000,10.000000,0.000000
0.030714,1341.000000,58.497369,0.887750,64.000000,32.000000,21.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,38.241610,41547.050000,434.000000,360.000000,297.000000,238.000000,185.000000,136.000000,75.000000,41.000000
0.030714,1341.000000,38.241610,10.532500,390.000000,319.000000,256.000000,199.000000,149.000000,104.000000,56.000000,28.000000
0.030714,1341.000000,38.241610,5.732500,330.000000,263.000000,202.000000,149.000000,108.000000,75.000000,43.000000,19.000000
0.030714,1341.000000,38.241610,3.698000,280.000000,216.000000,159.000000,109.000000,75.000000,53.000000,29.000000,10.000000
0.030714,1341.000000,38.241610,2.498238,231.000000,170.000000,121.000000,75.000000,49.000000,34.000000,18.000000,0.000000
0.030714,1341.000000,38.241610,1.591500,150.000000,99.000000,62.000000,35.000000,25.000000,18.000000,10.000000,0.000000
0.030714,1341.000000,38.241610,0.887750,61.000000,32.000000,21.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,28.752529,41547.050000,352.000000,296.000000,244.000000,197.000000,153.000000,109.000000,62.000000,34.000000
0.030714,1341.000000,28.752529,10.532500,315.000000,261.000000,209.000000,164.000000,123.000000,82.000000,45.000000,22.000000
0.030714,1341.000000,28.752529,5.732500,271.000000,219.000000,168.000000,125.000000,91.000000,60.000000,34.000000,14.000000
0.030714,1341.000000,28.752529,3.698000,239.000000,188.000000,139.000000,97.000000,67.000000,46.000000,25.000000,10.000000
0.030714,1341.000000,28.752529,2.498238,201.000000,150.000000,107.000000,67.000000,42.000000,28.000000,15.000000,0.000000
0.030714,1341.000000,28.752529,1.591500,133.000000,89.000000,55.000000,32.000000,22.000000,16.000000,9.000000,0.000000
0.030714,1341.000000,28.752529,0.887750,53.000000,27.000000,17.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,22.824182,41547.050000,293.000000,251.000000,203.000000,162.000000,128.000000,89.000000,49.000000,27.000000
0.030714,1341.000000,22.824182,10.532500,260.000000,220.000000,172.000000,133.000000,101.000000,65.000000,34.000000,15.000000
0.030714,1341.000000,22.824182,5.732500,223.000000,185.000000,137.000000,100.000000,72.000000,45.000000,23.000000,7.000000
0.030714,1341.000000,22.824182,3.698000,200.000000,162.000000,116.000000,79.000000,54.000000,35.000000,17.000000,0.000000
0.030714,1341.000000,22.824182,2.498238,172.000000,134.000000,94.000000,59.000000,38.000000,25.000000,13.000000,0.000000
0.030714,1341.000000,22.824182,1.591500,113.000000,81.000000,49.000000,29.000000,20.000000,15.000000,8.000000,0.000000
0.030714,1341.000000,22.824182,0.887750,47.000000,26.000000,16.000000,9.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,18.246015,41547.050000,232.000000,199.000000,158.000000,134.000000,103.000000,72.000000,43.000000,24.000000
0.030714,1341.000000,18.246015,10.532500,206.000000,175.000000,134.000000,111.000000,81.000000,52.000000,30.000000,14.000000
0.030714,1341.000000,18.246015,5.732500,179.000000,149.000000,108.000000,85.000000,59.000000,35.000000,21.000000,7.000000
0.030714,1341.000000,18.246015,3.698000,158.000000,128.000000,89.000000,66.000000,43.000000,26.000000,15.000000,0.000000
0.030714,1341.000000,18.246015,2.498238,136.000000,106.000000,72.000000,51.000000,31.000000,19.000000,11.000000,0.000000
0.030714,1341.000000,18.246015,1.591500,94.000000,67.000000,37.000000,25.000000,16.000000,11.000000,7.000000,0.000000
0.030714,1341.000000,18.246015,0.887750,39.000000,21.000000,12.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,13.324341,41547.050000,152.000000,130.000000,103.000000,92.000000,72.000000,48.000000,29.000000,15.000000
0.030714,1341.000000,13.324341,10.532500,137.000000,116.000000,89.000000,79.000000,59.000000,36.000000,20.000000,8.000000
0.030714,1341.000000,13.324341,5.732500,121.000000,101.000000,74.000000,64.000000,45.000000,26.000000,17.000000,0.000000
0.030714,1341.000000,13.324341,3.698000,108.000000,88.000000,61.000000,51.000000,34.000000,21.000000,14.000000,0.000000
0.030714,1341.000000,13.324341,2.498238,94.000000,74.000000,51.000000,41.000000,26.000000,17.000000,11.000000,0.000000
0.030714,1341.000000,13.324341,1.591500,63.000000,46.000000,26.000000,21.000000,14.000000,10.000000,7.000000,0.000000
0.030714,1341.000000,13.324341,0.887750,29.000000,17.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000
0.030714,1341.000000,8.277987,41547.050000,73.000000,60.000000,46.000000,42.000000,33.000000,18.000000,12.000000,0.000000
0.030714,1341.000000,8.277987,10.532500,69.000000,56.000000,42.000000,39.000000,30.000000,16.000000,11.000000,0.000000
0.030714,1341.000000,8.277987,5.732500,61.000000,49.000000,35.000000,32.000000,23.000000,12.000000,10.000000,0.000000
0.030714,1341.000000,8.277987,3.698000,53.000000,41.000000,27.000000,24.000000,16.000000,9.000000,8.000000,0.000000
0.030714,1341.000000,8.277987,2.498238,46.000000,34.000000,22.000000,19.000000,12.000000,8.000000,7.000000,0.000000
0.030714,1341.000000,8.277987,1.591500,33.000000,23.000000,12.000000,11.000000,8.000000,7.000000,0.000000,0.000000
0.030714,1341.000000,8.277987,0.887750,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,29046.813085,41547.050000,340.000000,274.000000,222.000000,176.000000,133.000000,88.000000,52.000000,28.000000
0.030714,4368.000000,29046.813085,10.532500,282.000000,222.000000,171.000000,129.000000,89.000000,55.000000,31.000000,15.000000
0.030714,4368.000000,29046.813085,5.732500,219.000000,168.000000,120.000000,84.000000,55.000000,34.000000,21.000000,7.000000
0.030714,4368.000000,29046.813085,3.698000,174.000000,130.000000,89.000000,58.000000,34.000000,24.000000,15.000000,0.000000
0.030714,4368.000000,29046.813085,2.498238,140.000000,103.000000,69.000000,42.000000,24.000000,18.000000,13.000000,0.000000
0.030714,4368.000000,29046.813085,1.591500,85.000000,63.000000,35.000000,22.000000,15.000000,12.000000,10.000000,0.000000
0.030714,4368.000000,29046.813085,0.887750,33.000000,21.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,58.497369,41547.050000,260.000000,229.000000,184.000000,145.000000,110.000000,74.000000,43.000000,22.000000
0.030714,4368.000000,58.497369,10.532500,227.000000,197.000000,152.000000,114.000000,81.000000,51.000000,29.000000,13.000000
0.030714,4368.000000,58.497369,5.732500,184.000000,155.000000,112.000000,78.000000,52.000000,32.000000,19.000000,0.000000
0.030714,4368.000000,58.497369,3.698000,148.000000,122.000000,84.000000,54.000000,32.000000,22.000000,13.000000,0.000000
0.030714,4368.000000,58.497369,2.498238,121.000000,96.000000,64.000000,38.000000,22.000000,16.000000,11.000000,0.000000
0.030714,4368.000000,58.497369,1.591500,76.000000,58.000000,32.000000,19.000000,13.000000,10.000000,8.000000,0.000000
0.030714,4368.000000,58.497369,0.887750,30.000000,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,38.241610,41547.050000,224.000000,197.000000,157.000000,124.000000,92.000000,63.000000,33.000000,18.000000
0.030714,4368.000000,38.241610,10.532500,200.000000,174.000000,134.000000,102.000000,72.000000,47.000000,25.000000,13.000000
0.030714,4368.000000,38.241610,5.732500,167.000000,142.000000,103.000000,73.000000,48.000000,30.000000,17.000000,0.000000
0.030714,4368.000000,38.241610,3.698000,142.000000,118.000000,82.000000,53.000000,32.000000,22.000000,13.000000,0.000000
0.030714,4368.000000,38.241610,2.498238,118.000000,95.000000,64.000000,38.000000,22.000000,16.000000,11.000000,0.000000
0.030714,4368.000000,38.241610,1.591500,75.000000,58.000000,32.000000,19.000000,13.000000,10.000000,8.000000,0.000000
0.030714,4368.000000,38.241610,0.887750,29.000000,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,28.752529,41547.050000,180.000000,161.000000,129.000000,102.000000,76.000000,50.000000,26.000000,14.000000
0.030714,4368.000000,28.752529,10.532500,161.000000,143.000000,111.000000,85.000000,61.000000,38.000000,20.000000,10.000000
0.030714,4368.000000,28.752529,5.732500,135.000000,118.000000,86.000000,62.000000,42.000000,25.000000,13.000000,0.000000
0.030714,4368.000000,28.752529,3.698000,120.000000,103.000000,72.000000,49.000000,30.000000,20.000000,11.000000,0.000000
0.030714,4368.000000,28.752529,2.498238,102.000000,85.000000,58.000000,36.000000,20.000000,14.000000,9.000000,0.000000
0.030714,4368.000000,28.752529,1.591500,66.000000,52.000000,29.000000,18.000000,12.000000,9.000000,7.000000,0.000000
0.030714,4368.000000,28.752529,0.887750,25.000000,17.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,22.824182,41547.050000,156.000000,139.000000,108.000000,85.000000,66.000000,44.000000,22.000000,12.000000
0.030714,4368.000000,22.824182,10.532500,139.000000,123.000000,92.000000,70.000000,52.000000,33.000000,17.000000,8.000000
0.030714,4368.000000,22.824182,5.732500,116.000000,101.000000,70.000000,50.000000,34.000000,20.000000,10.000000,0.000000
0.030714,4368.000000,22.824182,3.698000,105.000000,90.000000,60.000000,40.000000,25.000000,16.000000,9.000000,0.000000
0.030714,4368.000000,22.824182,2.498238,90.000000,75.000000,49.000000,30.000000,17.000000,12.000000,8.000000,0.000000
0.030714,4368.000000,22.824182,1.591500,59.000000,47.000000,24.000000,15.000000,10.000000,8.000000,0.000000,0.000000
0.030714,4368.000000,22.824182,0.887750,23.000000,16.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,18.246015,41547.050000,125.000000,112.000000,86.000000,72.000000,55.000000,36.000000,19.000000,11.000000
0.030714,4368.000000,18.246015,10.532500,113.000000,101.000000,75.000000,61.000000,44.000000,27.000000,14.000000,7.000000
0.030714,4368.000000,18.246015,5.732500,96.000000,84.000000,58.000000,44.000000,29.000000,15.000000,8.000000,0.000000
0.030714,4368.000000,18.246015,3.698000,86.000000,74.000000,49.000000,35.000000,21.000000,12.000000,7.000000,0.000000
0.030714,4368.000000,18.246015,2.498238,74.000000,62.000000,40.000000,27.000000,14.000000,9.000000,0.000000,0.000000
0.030714,4368.000000,18.246015,1.591500,50.000000,39.000000,18.000000,13.000000,8.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,18.246015,0.887750,20.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,13.324341,41547.050000,74.000000,65.000000,48.000000,42.000000,32.000000,19.000000,10.000000,0.000000
0.030714,4368.000000,13.324341,10.532500,70.000000,61.000000,44.000000,38.000000,28.000000,16.000000,8.000000,0.000000
0.030714,4368.000000,13.324341,5.732500,60.000000,51.000000,34.000000,28.000000,19.000000,9.000000,0.000000,0.000000
0.030714,4368.000000,13.324341,3.698000,55.000000,46.000000,29.000000,23.000000,14.000000,8.000000,0.000000,0.000000
0.030714,4368.000000,13.324341,2.498238,49.000000,40.000000,25.000000,19.000000,10.000000,7.000000,0.000000,0.000000
0.030714,4368.000000,13.324341,1.591500,35.000000,27.000000,12.000000,10.000000,7.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,13.324341,0.887750,16.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,41547.050000,35.000000,28.000000,19.000000,18.000000,15.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,10.532500,34.000000,27.000000,18.000000,17.000000,14.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,5.732500,30.000000,23.000000,14.000000,13.000000,10.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,3.698000,28.000000,21.000000,12.000000,11.000000,8.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,2.498238,24.000000,17.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,1.591500,19.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,4368.000000,8.277987,0.887750,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,29046.813085,41547.050000,123.000000,106.000000,89.000000,70.000000,53.000000,37.000000,24.000000,13.000000
0.030714,17191.000000,29046.813085,10.532500,102.000000,87.000000,70.000000,53.000000,36.000000,26.000000,15.000000,7.000000
0.030714,17191.000000,29046.813085,5.732500,70.000000,59.000000,43.000000,29.000000,18.000000,12.000000,9.000000,0.000000
0.030714,17191.000000,29046.813085,3.698000,50.000000,42.000000,28.000000,17.000000,9.000000,7.000000,7.000000,0.000000
0.030714,17191.000000,29046.813085,2.498238,42.000000,34.000000,23.000000,14.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,29046.813085,1.591500,21.000000,16.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,29046.813085,0.887750,12.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,58.497369,41547.050000,92.000000,86.000000,71.000000,54.000000,41.000000,31.000000,20.000000,9.000000
0.030714,17191.000000,58.497369,10.532500,82.000000,76.000000,61.000000,45.000000,32.000000,24.000000,15.000000,7.000000
0.030714,17191.000000,58.497369,5.732500,61.000000,56.000000,42.000000,28.000000,17.000000,12.000000,9.000000,0.000000
0.030714,17191.000000,58.497369,3.698000,45.000000,41.000000,28.000000,17.000000,9.000000,7.000000,7.000000,0.000000
0.030714,17191.000000,58.497369,2.498238,37.000000,33.000000,23.000000,14.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,58.497369,1.591500,18.000000,15.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,58.497369,0.887750,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,38.241610,41547.050000,82.000000,76.000000,63.000000,48.000000,36.000000,27.000000,17.000000,8.000000
0.030714,17191.000000,38.241610,10.532500,75.000000,69.000000,56.000000,42.000000,30.000000,23.000000,14.000000,7.000000
0.030714,17191.000000,38.241610,5.732500,56.000000,51.000000,39.000000,27.000000,16.000000,11.000000,8.000000,0.000000
0.030714,17191.000000,38.241610,3.698000,44.000000,40.000000,28.000000,17.000000,9.000000,7.000000,7.000000,0.000000
0.030714,17191.000000,38.241610,2.498238,37.000000,33.000000,23.000000,14.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,38.241610,1.591500,18.000000,15.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,38.241610,0.887750,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,28.752529,41547.050000,66.000000,62.000000,52.000000,40.000000,30.000000,22.000000,14.000000,7.000000
0.030714,17191.000000,28.752529,10.532500,61.000000,57.000000,47.000000,36.000000,26.000000,19.000000,12.000000,0.000000
0.030714,17191.000000,28.752529,5.732500,46.000000,43.000000,33.000000,24.000000,15.000000,10.000000,7.000000,0.000000
0.030714,17191.000000,28.752529,3.698000,37.000000,34.000000,24.000000,16.000000,8.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,28.752529,2.498238,31.000000,28.000000,20.000000,13.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,28.752529,1.591500,15.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,28.752529,0.887750,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,22.824182,41547.050000,60.000000,56.000000,46.000000,36.000000,28.000000,20.000000,12.000000,0.000000
0.030714,17191.000000,22.824182,10.532500,56.000000,52.000000,42.000000,33.000000,25.000000,18.000000,11.000000,0.000000
0.030714,17191.000000,22.824182,5.732500,41.000000,38.000000,28.000000,21.000000,14.000000,9.000000,0.000000,0.000000
0.030714,17191.000000,22.824182,3.698000,33.000000,30.000000,20.000000,13.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,22.824182,2.498238,29.000000,26.000000,18.000000,12.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,22.824182,1.591500,15.000000,13.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,22.824182,0.887750,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,18.246015,41547.050000,45.000000,42.000000,35.000000,32.000000,24.000000,17.000000,10.000000,0.000000
0.030714,17191.000000,18.246015,10.532500,42.000000,39.000000,32.000000,29.000000,21.000000,15.000000,9.000000,0.000000
0.030714,17191.000000,18.246015,5.732500,32.000000,29.000000,22.000000,19.000000,12.000000,7.000000,0.000000,0.000000
0.030714,17191.000000,18.246015,3.698000,25.000000,22.000000,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,18.246015,2.498238,22.000000,19.000000,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,18.246015,1.591500,10.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,18.246015,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,41547.050000,25.000000,23.000000,19.000000,18.000000,13.000000,9.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,10.532500,24.000000,22.000000,18.000000,17.000000,12.000000,8.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,5.732500,18.000000,16.000000,12.000000,11.000000,7.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,3.698000,15.000000,13.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,2.498238,14.000000,12.000000,9.000000,8.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,1.591500,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,13.324341,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,41547.050000,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,10.532500,8.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,5.732500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,3.698000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,2.498238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,1.591500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030714,17191.000000,8.277987,0.887750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093864,3.000000,29046.813085,41547.050000,973.000000,679.000000,573.000000,485.000000,393.000000,295.000000,200.000000,104.000000
0.093864,3.000000,29046.813085,10.532500,848.000000,589.000000,486.000000,400.000000,319.000000,232.000000,152.000000,75.000000
0.093864,3.000000,29046.813085,5.732500,722.000000,479.000000,387.000000,308.000000,241.000000,179.000000,121.000000,61.000000
0.093864,3.000000,29046.813085,3.698000,597.000000,380.000000,299.000000,235.000000,181.000000,140.000000,97.000000,49.000000
0.093864,3.000000,29046.813085,2.498238,478.000000,291.000000,230.000000,169.000000,130.000000,101.000000,68.000000,32.000000
