Symbol,Name,Sector,sss_value,close,appearance_counter
LU,Lufax Holding Ltd,Financial Services,56.298372,10.88,37.5263
MDC,M.D.C. Holdings  Inc.,Consumer Cyclical,913822.12036,51.81,37.1047
COOP,Mr. Cooper Group Inc.,Financial Services,1436655.170226,32.88,36.9125
CHKP,Check Point Software Technologi,Technology,24184.858435,116.94,36.6913
SAIC,SCIENCE APPLICATIONS INTERNATIO,Technology,9444.793359,87.29,36.6303
LDOS,Leidos Holdings  Inc.,Technology,56573.117773,102.56,36.3583
GMAB,Genmab A/S,Healthcare,95.78063,41.61,36.1012
TME,Tencent Music Entertainment Gro,Communication Services,30.769268,15.13,36.0101
TM,Toyota Motor Corporation,Consumer Cyclical,476.584234,176.03,35.8469
LAKE,Lakeland Industries  Inc.,Consumer Cyclical,0.009179,22.03,35.6276
GIB,CGI Inc.,Technology,5627403.733367,91.46,35.1652
TSCO,Tractor Supply Company,Consumer Cyclical,778033.093456,187.77,34.9178
ACN,Accenture plc,Technology,9165357.960846,304.84,34.8093
KLAC,KLA Corporation,Technology,242059.00858,311.82,34.4197
JEF,Jefferies Financial Group Inc.,Financial Services,430251.128342,33.7,34.3787
UNH,UnitedHealth Group Incorporated,Healthcare,1021336.843162,409.36,33.9447
TGT,Target Corporation,Consumer Defensive,381497.552968,246.58,33.9129
FN,Fabrinet,Technology,107606.654525,95.33,33.8728
YY,JOYY Inc.,Communication Services,0.047666,64.21,33.758
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,2338764.242801,4.68,33.756
AZO,AutoZone  Inc.,Consumer Cyclical,3052364670.571118,1549.45,33.6606
PGR,Progressive Corporation (The),Financial Services,484145550.895243,98.87,33.2234
MATX,Matson  Inc.,Industrials,625.097256,63.99,33.0654
TGS,Transportadora de Gas del Sur S,Energy,81.148181,4.58,32.6197
MPLX,MPLX LP,Energy,13163244.668676,30.03,32.5415
DISH,DISH Network Corporation,Communication Services,208664.539117,42.58,32.3557
NUS,Nu Skin Enterprises  Inc.,Consumer Defensive,2845.6646,56.96,32.3463
QRVO,Qorvo  Inc.,Technology,61092.52595,195.67,32.2623
FRO,Frontline Ltd.,Energy,2572.266262,8.93,31.7588
SLF,Sun Life Financial Inc.,Financial Services,1229.991297,51.67,31.714
TRV,The Travelers Companies  Inc.,Financial Services,1619855.857986,151.23,31.1575
PAM,Pampa Energia S.A. Pampa Energi,Utilities,0.609662,15.12,30.8651
TROX,Tronox Holdings plc,Basic Materials,9896.81075,22.24,30.8158
BAH,Booz Allen Hamilton Holding Cor,Industrials,94397.85427,86.75,30.7162
TGNA,TEGNA Inc,Communication Services,16583.633584,18.81,30.3811
TSN,Tyson Foods  Inc.,Consumer Defensive,32951.468934,73.62,30.3259
QFIN,360 DigiTech  Inc.,Financial Services,0.000443,35.74,30.2049
NVR,NVR  Inc.,Consumer Cyclical,141332.293644,5114.38,30.0715
TNET,TriNet Group  Inc.,Industrials,14187.333582,72.79,29.9448
IBA,Industrias Bachoco  S.A.B. de C,Consumer Defensive,1972.552494,46.71,29.8869
AFL,AFLAC Incorporated,Financial Services,3445721.030302,54.15,29.7461
KLIC,Kulicke and Soffa Industries  I,Technology,82921.060074,59.26,29.6573
WY,Weyerhaeuser Company,Real Estate,51945.923745,34.31,29.343
SWBI,Smith & Wesson Brands  Inc.,Industrials,1007.151145,30.96,29.2296
THO,Thor Industries  Inc.,Consumer Cyclical,227.546301,112.12,28.8734
NXST,Nexstar Media Group  Inc.,Communication Services,63311.290201,151.5,28.7289
NTES,NetEase  Inc.,Communication Services,12.654905,113.31,28.6281
VIPS,Vipshop Holdings Limited,Consumer Cyclical,0.215283,18.97,28.5819
SCCO,Southern Copper Corporation,Basic Materials,21427.881963,64.19,28.5257
BIO,Bio-Rad Laboratories  Inc.,Healthcare,25571.851458,666.72,28.4297
BWXT,BWX Technologies  Inc.,Industrials,3001526.4593,58.52,28.2285
SWK,Stanley Black & Decker  Inc.,Industrials,439676.570717,207.95,28.0836
CPB,Campbell Soup Company,Consumer Defensive,103227.269577,45.66,28.0246
AMKR,Amkor Technology  Inc.,Technology,937.776633,23.11,27.8636
CACI,CACI International  Inc.,Technology,48053.994644,257.44,27.7901
QDEL,Quidel Corporation,Healthcare,1.244407,125.29,27.2708
GFI,Gold Fields Limited,Basic Materials,160.972222,9.18,27.2063
GIS,General Mills  Inc.,Consumer Defensive,327436.757245,60.22,27.1292
LYB,LyondellBasell Industries NV,Basic Materials,77438.472309,103.61,27.1017
ECPG,Encore Capital Group Inc,Financial Services,3442.992566,47.44,27.0932
TRI,Thomson Reuters Corp,Industrials,175763.521038,100.02,27.0829
DGX,Quest Diagnostics Incorporated,Healthcare,268961877.596689,132.7,26.9898
CHT,Chunghwa Telecom Co.  Ltd.,Communication Services,56425.887246,40.69,26.8181
ZTO,ZTO Express (Cayman) Inc.,Industrials,101.460987,29.11,26.7973
GTN,Gray Television  Inc.,Communication Services,421014.88842,23.77,26.7856
CSCO,Cisco Systems  Inc.,Technology,14673208.817022,53.54,26.6545
ESGRO,Enstar Group Limited - Deposito,Financial Services,1.2426,27.96,26.5019
ESGRP,Enstar Group Limited - Deposita,Financial Services,1.471028,29.45,26.1845
RIO,Rio Tinto Plc,Basic Materials,759755.134731,83.63,26.1236
FONR,Fonar Corporation,Healthcare,122.861911,17.4,26.0418
CTSH,Cognizant Technology Solutions ,Technology,18557.972741,69.61,25.9716
HAPP,Happiness Biotech Group Limited,Healthcare,0.038587,1.6,25.9445
CANG,Cango Inc.,Communication Services,11.39664,5.3,25.928
FNF,FNF Group of Fidelity National ,Financial Services,103631.980826,43.77,25.8839
PCH,PotlatchDeltic Corporation - Co,Real Estate,1570.56302,53.98,25.865
G,Genpact Limited,Technology,1271868.413015,46.07,25.8546
ORCL,Oracle Corporation,Technology,201988901.999318,81.82,25.7957
STM,STMicroelectronics N.V.,Technology,218650.660733,37.22,25.665
ORI,Old Republic International Corp,Financial Services,139184.669233,25.19,25.6011
LITE,Lumentum Holdings Inc.,Technology,508.875898,83.47,25.5138
LGIH,LGI Homes  Inc.,Consumer Cyclical,543.462763,165.41,25.4832
QIWI,QIWI plc,Technology,0.088338,10.64,25.4509
ATHM,Autohome Inc.,Communication Services,297.036084,62.62,25.0315
CCK,Crown Holdings  Inc.,Consumer Cyclical,2043021.600042,102.99,24.8513
AMX,America Movil  S.A.B. de C.V. A,Communication Services,22578.912787,14.94,24.8355
WLK,Westlake Chemical Corporation,Basic Materials,51978.114243,90.87,24.724
UNM,Unum Group,Financial Services,902218.666942,28.69,24.2767
LFVN,Lifevantage Corporation,Consumer Defensive,6.178119,7.11,24.2574
TER,Teradyne  Inc.,Technology,397342.571466,128.53,24.0232
NOC,Northrop Grumman Corporation,Industrials,1441089.102436,369.2,23.9962
CMI,Cummins Inc.,Industrials,1486468.174848,241.84,23.8469
TAK,Takeda Pharmaceutical Company L,Healthcare,1036.740219,16.87,23.796
ANTM,Anthem  Inc.,Healthcare,140136.465642,387.2,23.7877
PATK,Patrick Industries  Inc.,Consumer Cyclical,1400.260772,73.66,23.7602
JD,JD.com  Inc.,Consumer Cyclical,29.774306,76.23,23.5
BRK.A,Berkshire Hathaway Inc.,Financial Services,3245314391.992846,420000.0,23.3844
DG,Dollar General Corporation,Consumer Defensive,5175095.899583,218.53,23.3401
SCI,Service Corporation Internation,Consumer Cyclical,18095480.146801,54.48,23.1762
WYY,WidePoint Corporation,Technology,67.325865,7.05,23.1445
VZ,Verizon Communications Inc.,Communication Services,2236243.418967,56.44,22.9003
DOX,Amdocs Limited,Technology,5245375.49832,78.4,22.8384
SNY,Sanofi,Healthcare,3163908.089225,52.37,22.6951
FTV,Fortive Corporation,Technology,1495290.995863,70.72,22.5936
LAD,Lithia Motors  Inc.,Consumer Cyclical,21947.108029,348.67,22.5221
GRVY,GRAVITY Co.  Ltd.,Communication Services,1e-06,105.53,22.5122
STX,Seagate Technology Holdings PLC,Technology,204197018208.66095,87.03,22.4851
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,74.310221,26.74,22.438
WOR,Worthington Industries  Inc.,Industrials,1656.679558,60.84,22.3837
CINF,Cincinnati Financial Corporatio,Financial Services,121478.070449,117.84,22.3688
SBS,Companhia de saneamento Basico ,Utilities,1777425.789912,7.25,22.2672
GRMN,Garmin Ltd.,Technology,1679791.76602,147.0,22.1157
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,939.564714,200.54,22.0704
ABG,Asbury Automotive Group Inc,Consumer Cyclical,4194.866802,177.59,21.9035
FLEX,Flex Ltd.,Technology,30337981.043485,17.87,21.8736
AMAT,Applied Materials  Inc.,Technology,2044782.083399,138.16,21.8265
CAG,ConAgra Brands  Inc.,Consumer Defensive,55356.907269,35.86,21.5916
QCOM,QUALCOMM Incorporated,Technology,3140203.602039,142.58,21.4685
ETR,Entergy Corporation,Utilities,15419490.37258,101.81,21.4438
VIV,Telefonica Brasil S.A.,Communication Services,34252894.090837,8.38,21.4324
VMW,Vmware  Inc.,Technology,2636449.002925,157.68,21.3916
QD,Qudian Inc.,Financial Services,2636.089587,2.2,21.3155
CNC,Centene Corporation,Healthcare,7732.847378,73.88,20.9414
HD,Home Depot  Inc. (The),Consumer Cyclical,38553509.099031,322.7,20.9409
BTG,B2Gold Corp,Basic Materials,1.657309,4.21,20.8439
LH,Laboratory Corporation of Ameri,Healthcare,9982805595.281353,277.95,20.7665
RVP,Retractable Technologies  Inc.,Healthcare,2.192394,11.58,20.7513
BIG,Big Lots  Inc.,Consumer Defensive,712.833258,64.16,20.6927
MU,Micron Technology  Inc.,Technology,43474.141548,80.33,20.6776
HMPT,Home Point Capital Inc.,Financial Services,617948.246244,5.61,20.3684
CMC,Commercial Metals Company,Basic Materials,25184.120477,30.87,20.2632
KEYS,Keysight Technologies Inc.,Technology,7587462.441143,153.15,20.1444
BERY,Berry Global Group  Inc.,Consumer Cyclical,286007.180249,65.99,20.0281
INFY,Infosys Limited,Technology,8000691.583814,21.07,19.9839
EBS,Emergent Biosolutions  Inc.,Healthcare,19.390599,63.76,19.9765
HUM,Humana Inc.,Healthcare,25637.877921,451.77,19.9389
TOL,Toll Brothers  Inc.,Consumer Cyclical,13700.924213,58.24,19.9244
APT,Alpha Pro Tech  Ltd.,Industrials,0.000969,8.2,19.8931
MKL,Markel Corporation,Financial Services,402734.42789,1218.84,19.8552
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,91295.996384,583.64,19.8517
EBR.B,Centrais Electricas Brasileiras,Utilities,17839746626.19635,8.51,19.6646
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,458108.74849,640.0,19.568
ALL,Allstate Corporation (The),Financial Services,20485718.176797,133.23,19.5209
SEM,Select Medical Holdings Corpora,Healthcare,1868524.128019,42.64,19.4731
ERIC,Ericsson,Technology,430699512.064154,12.84,19.4508
HPE,Hewlett Packard Enterprise Comp,Technology,98197959.380152,14.71,19.3356
DKS,Dick's Sporting Goods Inc,Consumer Cyclical,27688.928656,100.46,19.3282
IRBT,iRobot Corporation,Technology,133.030959,91.29,18.8081
EBR,Centrais Electricas Brasileiras,Utilities,23836003227.031857,8.58,18.7005
SSNC,SS&C Technologies Holdings  Inc,Technology,16448450.467009,73.59,18.696
BSIG,BrightSphere Investment Group I,Financial Services,12447500.374027,24.11,18.6502
TMO,Thermo Fisher Scientific Inc,Healthcare,2123889.439904,513.32,18.5961
GSK,GlaxoSmithKline PLC,Healthcare,552367885333.3202,40.41,18.3596
KOF,Coca Cola Femsa S.A.B. de C.V.,Consumer Defensive,20343086.053296,53.1,18.3155
CBD,Companhia Brasileira de Distrib,Consumer Cyclical,283407.474856,7.77,18.3154
AU,AngloGold Ashanti Limited,Basic Materials,4695.54678,19.08,18.2703
HOLX,Hologic  Inc.,Healthcare,9269.445707,67.71,18.2483
SENEB,Seneca Foods Corp.,Consumer Defensive,9.45145,52.01,18.2069
MOMO,Momo Inc.,Communication Services,618.506373,15.11,18.1395
K,Kellogg Company,Consumer Defensive,3148954.966636,64.02,18.1363
SENEA,Seneca Foods Corp.,Consumer Defensive,9.517828,51.74,18.1006
PKI,PerkinElmer  Inc.,Healthcare,67434.960261,155.57,18.0847
GHC,Graham Holdings Company,Consumer Defensive,312206.011491,639.17,18.0677
RHI,Robert Half International Inc.,Industrials,10076443.171511,88.67,18.0314
ZBRA,Zebra Technologies Corporation,Technology,50505298.078048,539.94,18.0263
LDI,loanDepot  Inc.,Financial Services,2932755.726238,12.32,18.0011
MHK,Mohawk Industries  Inc.,Consumer Cyclical,470085.142146,195.08,17.7696
PBR,Petroleo Brasileiro S.A.- Petro,Energy,163615126201.0002,11.92,17.7067
SWKS,Skyworks Solutions  Inc.,Technology,1160594.773436,191.32,17.6664
CAJ,Canon  Inc.,Technology,2.068466,22.54,17.6472
NLSN,Nielsen N.V.,Industrials,14219491.474666,24.74,17.6425
NEM,Newmont Corporation,Basic Materials,30837.939275,63.36,17.5347
ANAT,American National Group  Inc.,Financial Services,777376.213779,153.01,17.4448
FCN,FTI Consulting  Inc.,Industrials,294270.607416,137.44,17.379
GS,Goldman Sachs Group  Inc. (The),Financial Services,6547425238.356784,374.16,17.333
LINC,Lincoln Educational Services Co,Consumer Defensive,766.988943,7.8,17.298
SNPS,Synopsys  Inc.,Technology,16097145.079436,279.16,17.2349
CBZ,CBIZ  Inc.,Industrials,332181.888065,32.88,17.1986
CP,Canadian Pacific Railway Limite,Industrials,8793739.525785,77.57,17.1236
EBAY,eBay Inc.,Consumer Cyclical,224992409.106187,70.08,17.0894
HII,Huntington Ingalls Industries  ,Industrials,71238279.426278,211.97,17.0059
OESX,Orion Energy Systems  Inc.,Industrials,1306.936159,5.48,16.9058
ADI,Analog Devices  Inc.,Technology,236789044.24336,170.67,16.9053
PRDO,Perdoceo Education Corporation,Consumer Defensive,642.045929,12.41,16.8093
IX,Orix Corp,Financial Services,10308505.772199,84.84,16.7926
ENSG,The Ensign Group  Inc.,Healthcare,1506782.805421,88.63,16.73
FIX,Comfort Systems USA  Inc.,Industrials,73994.143051,77.68,16.6774
AAPL,Apple Inc.,Technology,89230179.465941,139.96,16.6335
DIOD,Diodes Incorporated,Technology,154496.180867,79.81,16.569
MAS,Masco Corporation,Industrials,3765072017.003155,58.73,16.5409
MDU,MDU Resources Group  Inc.,Basic Materials,198229.033159,31.51,16.5004
FOE,Ferro Corporation,Basic Materials,13153155.847116,21.43,16.4867
CB,Chubb Limited,Financial Services,628482.311029,161.37,16.4711
AAWW,Atlas Air Worldwide Holdings,Industrials,338.960932,68.93,16.4571
EHC,Encompass Health Corporation,Healthcare,2236059.863821,81.44,16.2405
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,392.532615,119.21,16.2136
FORTY,Formula Systems (1985) Ltd.,Technology,3472846.075838,89.03,16.1829
FCX,Freeport-McMoRan  Inc.,Basic Materials,37693044.590013,37.14,16.1627
FINV,FinVolution Group,Financial Services,1018043.71881,8.68,15.9998
IBM,International Business Machines,Technology,213866052.901749,140.02,15.9759
AMCR,Amcor plc,Consumer Cyclical,253654.189796,11.54,15.9321
FLT,FleetCor Technologies  Inc.,Technology,471733286.241402,259.5,15.9258
GTN.A,Gray Television  Inc.,Communication Services,750641482.031567,22.99,15.8551
FLGT,Fulgent Genetics  Inc.,Healthcare,79962.425768,87.17,15.8489
SWX,Southwest Gas Holdings  Inc.,Utilities,550224.89038,66.96,15.7422
MMM,3M Company,Industrials,49947160.090583,199.89,15.7118
TROW,T. Rowe Price Group  Inc.,Financial Services,35628.562651,203.56,15.7091
DLTR,Dollar Tree  Inc.,Consumer Defensive,31768.960321,99.45,15.7
FL,Foot Locker  Inc.,Consumer Cyclical,2135570.909832,62.25,15.6826
TTEC,TTEC Holdings  Inc.,Technology,693975.460552,103.34,15.6811
COO,The Cooper Companies  Inc.,Healthcare,17703583.547559,407.75,15.6708
OMF,OneMain Holdings  Inc.,Financial Services,73110868.910482,60.48,15.6387
CROX,Crocs  Inc.,Consumer Cyclical,1889902.184888,116.8,15.5396
EPD,Enterprise Products Partners L.,Energy,770449323.127542,24.59,15.5373
AFG,American Financial Group  Inc.,Financial Services,15678404.490219,123.13,15.4727
HCA,HCA Healthcare  Inc.,Healthcare,472056639.124717,214.85,15.3788
COST,Costco Wholesale Corporation,Consumer Defensive,12956320.956467,398.94,15.314
AMG,Affiliated Managers Group  Inc.,Financial Services,9264.31602,155.94,15.0997
FSLR,First Solar  Inc.,Technology,1292391738.484698,90.82,15.0639
ULH,Universal Logistics Holdings  I,Industrials,33274.501345,23.34,14.9686
UCTT,Ultra Clean Holdings  Inc.,Technology,9720.083496,51.19,14.7744
INVA,Innoviva  Inc.,Healthcare,197.286628,13.64,14.7554
WIRE,Encore Wire Corporation,Industrials,944.247804,75.25,14.7415
STMP,Stamps.com Inc.,Technology,848.367441,199.19,14.6609
CNXC,Concentrix Corporation,Technology,131978711.651366,164.25,14.6604
SNBR,Sleep Number Corporation,Consumer Cyclical,48143148.128939,109.26,14.6291
DTE,DTE Energy Company,Utilities,84125320.081177,111.74,14.5821
TGH,Textainer Group Holdings Limite,Industrials,6132535.784292,32.77,14.5712
UFPI,UFP Industries  Inc.,Basic Materials,722.827165,73.73,14.5578
ACGL,Arch Capital Group Ltd.,Financial Services,16793.00992,39.51,14.4285
VIAC,ViacomCBS Inc.,Communication Services,466385155609.0546,44.16,14.3878
CHE,Chemed Corp,Healthcare,76603.117943,485.71,14.3807
BG,Bunge Limited Bunge Limited,Consumer Defensive,5555974895689.708,79.69,14.2215
KT,KT Corporation,Communication Services,0.591515,13.98,14.2018
MMS,Maximus  Inc.,Industrials,26817.76149,87.15,14.1975
KEP,Korea Electric Power Corporatio,Utilities,1.486027,10.86,14.1882
TEL,TE Connectivity Ltd. New Switze,Technology,2781662323.625757,138.27,14.0981
ACI,Albertsons Companies  Inc.,Consumer Defensive,387878515876.2012,19.96,14.0169
DAC,Danaos Corporation,Industrials,1831206.106387,75.25,13.9912
SEIC,SEI Investments Company,Financial Services,98114.771611,62.7,13.9785
TXN,Texas Instruments Incorporated,Technology,95233054.282293,192.21,13.9459
WLTW,Willis Towers Watson Public Lim,Financial Services,3494058.446902,231.7,13.9031
APH,Amphenol Corporation,Technology,33893940.322086,69.95,13.8724
DQ,DAQO New Energy Corp.,Technology,394.489924,62.55,13.8664
LB,L Brands  Inc.,Consumer Cyclical,108224060914.80872,74.05,13.8541
HOV,Hovnanian Enterprises  Inc.,Consumer Cyclical,2201358.994356,101.0,13.7839
IVZ,Invesco Ltd,Financial Services,113547.563223,26.43,13.6935
AVGO,Broadcom Inc.,Technology,8897017.243272,468.17,13.602
SJR,Shaw Communications Inc.,Communication Services,12195136.472642,29.0,13.5788
ABB,ABB Ltd,Industrials,186671273.841834,34.52,13.5133
PH,Parker-Hannifin Corporation,Industrials,15024407.517409,308.27,13.4499
AEE,Ameren Corporation,Utilities,134302023.44186,80.7,13.3397
GWW,W.W. Grainger  Inc.,Industrials,7309506.527324,446.71,13.3396
KNX,Knight-Swift Transportation Hol,Industrials,3516.159372,45.51,13.2802
IAC,IAC/InterActiveCorp,Communication Services,269924.604789,151.07,13.2714
OPY,Oppenheimer Holdings  Inc.,Financial Services,23493163.384423,50.64,13.2694
SEB,Seaboard Corporation,Industrials,363.018382,3969.93,13.2538
HOLI,Hollysys Automation Technologie,Industrials,1184.402456,15.03,13.2347
PEG,Public Service Enterprise Group,Utilities,97647174.681052,60.1,13.2097
RE,Everest Re Group  Ltd.,Financial Services,8076452.091257,252.35,13.1301
VIACA,ViacomCBS Inc.,Communication Services,614697998998.7212,47.28,13.0432
RCII,Rent-A-Center Inc.,Industrials,142542.977041,53.83,13.0428
ACGLP,Arch Capital Group Ltd. - Depos,Financial Services,5859.995903,25.36,13.03
MUSA,Murphy USA Inc.,Consumer Cyclical,1769908.422059,134.85,12.9065
MXIM,Maxim Integrated Products  Inc.,Technology,224913799.02639,104.03,12.8607
AVY,Avery Dennison Corporation,Industrials,46653411.181302,209.9,12.8585
CMCL,Caledonia Mining Corporation Pl,Basic Materials,4953.375168,11.92,12.8583
SAP,SAP  SE,Technology,2046334.324927,141.72,12.8577
FBHS,Fortune Brands Home & Security ,Consumer Cyclical,1382474.874035,99.06,12.849
TRTN,Triton International Limited,Industrials,321741.251283,51.32,12.8409
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,911700575.991253,12.89,12.6907
UGI,UGI Corporation,Utilities,12140822.032193,46.61,12.677
IIVI,II-VI Incorporated,Technology,13452.048149,73.19,12.6734
USM,United States Cellular Corporat,Communication Services,24805.681215,37.06,12.6194
GRBK,Green Brick Partners  Inc.,Consumer Cyclical,7710.122746,22.86,12.5997
GD,General Dynamics Corporation,Industrials,133869129.938781,188.54,12.4505
DJCO,Daily Journal Corp. (S.C.),Communication Services,62579.621718,330.22,12.3322
MLI,Mueller Industries  Inc.,Industrials,100845.88313,42.4,12.3191
PFSI,PennyMac Financial Services  In,Financial Services,269676763925.94772,60.12,12.2735
ACGLO,Arch Capital Group Ltd. - Depos,Financial Services,29259.626192,26.33,12.2446
AGR,Avangrid  Inc.,Utilities,46640822.22659,51.66,12.241
AN,AutoNation  Inc.,Consumer Cyclical,4260308.396212,99.54,12.2024
CIEN,Ciena Corporation,Technology,6253468.396913,57.92,12.2004
ALSN,Allison Transmission Holdings  ,Consumer Cyclical,56831574.931119,39.97,12.1659
ATH,Athene Holding Ltd.,Financial Services,141896036.944532,70.11,12.1249
BC,Brunswick Corporation,Consumer Cyclical,79838.326366,98.65,12.1175
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,4664.967557,86.85,12.0585
PRI,Primerica  Inc.,Financial Services,4459842.233701,150.95,12.0554
CNNE,Cannae Holdings  Inc.,Consumer Cyclical,879077.482049,35.14,12.0255
GL,Globe Life Inc.,Financial Services,4769439.297501,95.79,11.9798
RGR,Sturm  Ruger & Company  Inc.,Industrials,1668.704588,83.42,11.9788
ENIA,Enel Americas S.A.,Utilities,5343235.160327,7.33,11.9751
TSEM,Tower Semiconductor Ltd.,Technology,149704.004514,29.5,11.9716
SNFCA,Security National Financial Cor,Financial Services,2436.370147,8.84,11.9641
PLXS,Plexus Corp.,Technology,9300.537836,90.48,11.9492
TPH,Tri Pointe Homes  Inc.,Consumer Cyclical,1148171.725779,21.95,11.9103
MTG,MGIC Investment Corporation,Financial Services,1414048.645014,14.06,11.8934
HMC,Honda Motor Company  Ltd.,Consumer Cyclical,15843.805688,32.33,11.8919
BLL,Ball Corporation,Consumer Cyclical,858448.718616,81.83,11.8822
XEL,Xcel Energy Inc.,Utilities,28991228.54255,66.82,11.8443
KMI,Kinder Morgan  Inc.,Energy,496305162.862497,18.57,11.8361
CNQ,Canadian Natural Resources Limi,Energy,1594499742.729499,36.46,11.8172
