"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
SSP,E.W. Scripps Company (The),Communication Services,United States,4683605.59077,1563807733.33333,140587200.0,20518733.33333,535814333.33333,74546466.66667,76811733.33333,107566833.33333,48665233.33333,1049811033.33333,1563807733.33333,140587200.0,535814333.33333,74546466.66667,107566833.33333,1049811033.33333,2.72,2.72,6.16268,7.77863,6.36468,0.84514,6.36468,10.697,12.70134,366985791.46022,145248000.0,313669000.0,229458500.0,0.1445,0.16888,2.25,0.12759,1.0,0.16602,0.78497,2.62,3.307,20.79,0.15907,1.44437,70349200,148911008,2.11674,5400,5396776448,1676905088,27576.11259,0.42857,0.30757,0.42857,0.30757,0.42857,0.30757,0.42857,6.79654,0.30757,5.79588,2.55,2.55,162134533.33333,75183466.66667,33.28579,71.78143,52.53361,2.74387,3.88746,3.31566,1.8209,USD,USD,1.0,1.0,0.05,0.05,0.05,0.05,20.79,7.9,24.78,19.23022,8.1111,163.16456,-16.10169,1.52725,12.69004,1.41274,1.30862,5.67403,2.8835,0.09756,0.05662,4.17476,3.30649,1.37068,4.28876,0.08709,3.75062,2.56065,3967479066.66667,5689805533.33333,4828642300.0,0.04228,1076935600.0,884227800.0,980581700.0,2921634066.66667,4362051933.33333,3641843000.0,0.25057,None
COLM,Columbia Sportswear Company,Consumer Cyclical,United States,4779317.42515,2683540066.66667,188513000.0,1788732600.0,692409000.0,60334600.0,1809060066.66667,124423800.0,1798896333.33333,1687974533.33333,2683540066.66667,188513000.0,692409000.0,60334600.0,124423800.0,1687974533.33333,2.461,2.461,41.1287,19.90177,38.47534,2.63082,38.47534,19.89,21.76918,266348426.47059,101239066.66667,330800600.0,216019833.33333,0.06397,0.169,2.5,0.0768,1.0,0.13765,0.43775,5.09,2.463,99.9,0.02465,3.5973,66457000,163700000,2.46325,7275,6298705920,6732094464,22501.71821,261.441,-0.05763,-0.0967,-0.05763,-0.0967,-0.05763,196.05658,140.2702,-0.05763,0.24424,0.79,0.79,284712666.66667,160796133.33333,22.12303,39.172,30.64751,0.52522,0.52111,0.52316,0.7233,USD,USD,1.0,1.0,0.26,0.26,0.26,0.24,99.9,73.11,114.98,100.58522,-0.68123,36.64341,-13.11532,1.27968,4.39135,2.95821,2.92507,0.25124,0.3424,1.33032,1.41625,3.23694,3.56167,2.95164,0.30682,1.38328,3.4093,3.18047,2757951733.33333,2774970466.66667,2766461100.0,0.06498,1265601666.66667,1281159933.33333,1273380800.0,951762333.33333,949635466.66667,950698900.0,0.32209,None
ROG,Rogers Corporation,Technology,United States,4906564.94594,839528600.0,56330466.66667,834779333.33333,218123533.33333,22606400.0,886833533.33333,39468433.33333,860806433.33333,528826066.66667,839528600.0,56330466.66667,218123533.33333,22606400.0,39468433.33333,528826066.66667,4.113,4.113,54.79437,22.63626,50.77461,4.45928,16.92487,16.614,19.01539,159976386.89659,52124533.33333,175336200.0,113730366.66667,0.08157,0.16774,2.5,0.63473,6.25,0.43228,0.98442,8.77,3.623,201.19,0.01801,3.5689,18712200,67949000,3.63127,3350,3426179072,3714746112,20283.28358,1.354,-0.04453,-0.08644,-0.04453,-0.08644,-0.04453,0.99389,10.2194,-0.04453,0.24555,0.14,0.14,149224133.33333,44096933.33333,22.95995,77.69654,50.32825,0.3229,0.25606,0.28948,0.53803,USD,USD,1.0,1.0,0.0075,0.0075,0.0075,0.0075,201.19,95.69,206.13,181.98827,10.55108,110.25185,-2.39655,1.91054,48.63359,4.37701,5.02721,1.45906,1.8797,1.00094,1.03455,4.37332,4.21729,4.71211,1.67938,1.02774,4.30531,4.50871,1259239066.66667,1283893400.0,1271566233.33333,0.05104,363650866.66667,379360466.66667,371505666.66667,301581666.66667,260794066.66667,281187866.66667,3.17111,None
GRC,Gorman-Rupp Company (The),Industrials,United States,4956378.65434,372833933.33333,30085133.33333,332779866.66667,87066266.66667,7121066.66667,341143000.0,18603100.0,336961433.33333,229950100.0,372833933.33333,30085133.33333,87066266.66667,7121066.66667,18603100.0,229950100.0,2.265,2.265,33.31088,21.90506,31.88515,2.60993,31.88515,17.28,18.87537,38322644.44444,11664866.66667,50827933.33333,31246400.0,0.07834,0.20003,2.5,0.35772,4.375,0.28275,0.57151,1.58,1.039,34.62,0.03001,2.83665,26116100,27131000,1.03886,1150,784492800,903878208,23592.17391,0.354,-0.06861,-0.1271,-0.06861,-0.1271,-0.06861,0.23373,5.08452,-0.06861,0.24314,1.77,1.77,52245133.33333,15049466.66667,15.01561,52.12761,33.57161,0.24672,0.25135,0.24904,0.49903,USD,USD,1.0,1.0,0.155,0.155,0.155,0.145,34.62,28.66,37.37,33.85283,2.26621,20.79553,-7.35884,1.36854,6.56975,5.06018,4.98559,0.0,0.0,0.18713,0.1637,5.66018,5.94104,5.03289,0.01,0.18541,5.81061,5.42175,387885000.0,397404933.33333,392644966.66667,0.06738,193194666.66667,207774400.0,200484533.33333,76726666.66667,79826400.0,78276533.33333,3.10649,None
CB,Chubb Limited,Financial Services,Switzerland,5100842.28038,34868933333.33334,3857666666.66667,36675866666.66666,9826200000.0,2008600000.0,40018200000.0,2933133333.33333,38347033333.33333,22347566666.66667,34868933333.33334,3857666666.66667,9826200000.0,2008600000.0,2933133333.33333,22347566666.66667,2.22,2.22,13.10247,12.61689,13.04177,1.89045,26.08354,15.106,17.09493,4465179280.37424,2009733333.33333,4569000000.0,3289366666.66667,0.14539,0.62487,5.625,0.50613,2.5,0.53245,0.897,12.79,12.316,161.82,0.07611,1.22833,449691008,5581000192,12.41074,31000,85212823552,72566636544,180032.26426,8.127,0.04547,-0.07894,0.04547,-0.07894,0.04547,6.07551,24.89856,0.04547,2.38246,0.63,0.63,7940733333.33333,2405933333.33333,10.7311,35.41778,23.07444,2.2267,2.25378,2.24024,1.49674,USD,USD,1.0,1.0,0.8,0.78,0.78,0.78,161.82,111.93,179.01,162.38812,-0.34985,44.5725,-9.60282,1.48748,10.83185,1.44927,1.44383,0.95064,0.91411,0.53412,0.75337,0.36744,0.35193,1.45655,0.94238,0.65374,0.36968,0.91312,182435200000.0,190397200000.0,186416200000.0,0.03573,-61409400000.0,-66778533333.33334,-64093966666.66667,125858666666.66667,131866666666.66667,128862666666.66667,0.10305,None
BAH,Booz Allen Hamilton Holding Cor,Industrials,United States,5197602.07348,7486836133.33333,529388400.0,1470905200.0,1963009533.33333,171492733.33333,1661995800.0,350440566.66667,1566450500.0,4724922833.33333,7486836133.33333,529388400.0,1963009533.33333,171492733.33333,350440566.66667,4724922833.33333,1.721,1.721,19.874,18.89978,19.75222,1.49449,19.75222,16.204,18.34294,660160208.49173,200957733.33333,770796666.66667,485877200.0,0.07749,2.44166,34.80469,1.05012,12.03125,1.71634,0.92114,4.59,4.365,86.19,0.05064,11.03409,135390000,605436992,4.4718,27700,13521317888,11745082368,21856.93112,0.434,0.07506,0.24868,0.07506,0.24868,0.07506,0.38767,6.47631,0.07506,2.98962,2.06,2.06,621569800.0,85411333.33333,21.7535,158.30824,90.03087,4.41501,4.15237,4.28369,2.06971,USD,USD,1.0,1.0,0.37,0.37,0.31,0.31,86.19,70.11,100.26,84.61949,1.85597,22.93539,-14.03351,1.06667,1.4729,1.22785,1.24109,0.0,0.0,0.68536,0.80313,1.8454,2.00659,1.24447,0.01,0.75424,1.93599,1.59023,4962864866.66667,5382888600.0,5172876733.33333,0.08775,1084398866.66667,1345721400.0,1215060133.33333,4035661200.0,4336965333.33333,4186313266.66667,0.24121,None
PBR.A,Petroleo Brasileiro S.A.- Petro,Energy,Brazil,5318566.43107,51123655680.0,3545948928.0,23604586154.66667,13512185664.0,3210097685.33333,23203513770.66667,3378023306.66667,23404049962.66667,32317920672.0,51123655680.0,3545948928.0,13512185664.0,3210097685.33333,3378023306.66667,32317920672.0,1.676,1.676,6.54898,5.42453,6.40842,0.30284,6.40842,2.979,3.26116,117317893597.18025,48322466666.66666,141865866666.66666,95094166666.66666,0.22905,0.06719,1.0,0.60138,2.5,0.42869,0.1127,2.12,1.756,11.46,0.15323,0.23932,6522100224,56797999104,8.70854,49050,415694487552,75094654976,1157961.24575,-0.16824,-0.06108,-0.16824,-0.06108,-0.16824,-0.06108,-0.16824,0.23318,-0.06108,0.24389,0.51,0.51,24694910912.0,7829230848.0,16.8332,53.09519,34.9642,2.15448,2.33476,2.24462,1.49821,BRL,USD,0.19808,1.0,0.29286,0.00018,0.00017,0.19552,11.46,6.16,12.07,9.79978,16.94136,86.03896,-5.05385,1.79357,33.28973,1.47015,1.44257,0.70503,1.05203,0.47683,0.57714,1.13752,1.1753,1.46636,0.88853,0.53699,1.16641,1.31639,186932810304.0,196521004757.33334,191726907530.6667,0.03762,13236933333.33333,22653400000.0,17945166666.66667,127212443008.0,136397082474.66667,131804762741.33334,0.35161,None
EXPD,Expeditors International of Was,Industrials,United States,5378326.57781,9122082000.0,643762866.66667,2421853200.0,3136486533.33333,243914866.66667,2718477533.33333,443838866.66667,2570165366.66667,6129284266.66667,9122082000.0,643762866.66667,3136486533.33333,243914866.66667,443838866.66667,6129284266.66667,1.71,1.71,25.43215,24.8062,25.3539,1.86805,25.3539,16.165,18.76146,926520585.85937,344662866.66667,913098000.0,628880433.33333,0.0744,0.39825,5.625,0.53237,6.875,0.43862,0.96911,5.16,5.033,127.28,0.03954,7.51615,168886000,861016000,5.09821,18055,19788558336,21617408000,47688.50734,1.348,0.1621,0.12711,0.1621,0.12711,0.1621,1.04278,10.46165,0.1621,4.27619,2.63,2.63,664138866.66667,261509266.66667,29.79581,75.67058,52.7332,0.76225,0.8547,0.80847,0.89915,USD,USD,1.0,1.0,0.58,0.52,0.52,0.5,127.28,75.15,128.15,106.18572,19.86546,69.36793,-0.67889,1.96717,57.94969,2.33749,2.17708,1.27809,0.99969,2.07618,1.73061,2.17871,2.10201,2.26729,1.14889,1.91339,2.15036,2.20882,4262245733.33333,5058484866.66667,4660365300.0,0.11524,1815647666.66667,2138131866.66667,1976889766.66667,1857945400.0,2334974733.33333,2096460066.66667,3.07233,None
KNSL,"Kinsale Capital Group, Inc.",Financial Services,United States,5401554.84002,371576266.66667,70206066.66667,192317066.66667,135086733.33333,31293200.0,251004066.66667,50749633.33333,221660566.66667,253331500.0,371576266.66667,70206066.66667,135086733.33333,31293200.0,50749633.33333,253331500.0,7.085,7.085,33.82674,34.39394,33.89764,7.5002,67.79529,26.854,32.14379,98009179.16707,35854571.42857,82939066.66667,59396819.04762,0.22288,2.8642,15.46875,0.57536,2.5,1.84291,0.81488,4.95,5.033,169.42,0.02971,6.60985,22812200,115412000,5.05922,323,3668834816,3883777024,357312.6935,5.307,0.40814,0.52724,0.40814,0.52724,0.40814,4.11206,20.52822,0.40814,6.63859,2.62,2.62,215905200.0,83018666.66667,16.9928,44.19289,30.59285,1.7256,1.76439,1.74499,1.32098,USD,USD,1.0,1.0,0.11,0.11,0.09,0.09,169.42,152.93,252.695,178.8846,-5.2909,10.78271,-32.95475,0.33058,0.33158,1.5808,1.56727,0.41088,0.36862,183.0185,4.92562,0.44096,0.34952,1.58403,0.39975,93.98206,0.40524,0.99464,1263422866.66667,1571787600.0,1417605233.33333,0.0558,-288270666.66667,-561825466.66667,-425048066.66667,796783866.66667,1003130533.33333,899957200.0,0.35691,None
LEA,Lear Corporation,Consumer Cyclical,United States,5535881.47266,18557946666.66667,526360000.0,4647780000.0,4906928571.42857,132014285.71429,4858486666.66667,329187142.85714,4753133333.33333,11732437619.04762,18557946666.66667,526360000.0,5070180000.0,166060000.0,346210000.0,11814063333.33333,0.681,0.681,37.50635,9.58248,34.01586,0.59385,34.01586,9.407,10.10071,1131976618.29843,419226666.66667,1510820000.0,965023333.33333,0.01593,0.06658,2.5,0.1069,6.875,0.09238,0.99454,18.49,4.724,177.58,0.0266,2.32611,60136500,285800000,4.75252,174600,12219033600,10654984192,1636.88431,1.666,-0.09307,-0.56749,-0.09307,-0.56749,-0.09307,1.10763,10.77439,-0.09307,0.24069,0.24,0.24,1052313333.33333,279180000.0,11.61159,43.76758,27.68959,1.86424,1.93747,1.90085,1.37871,USD,USD,1.0,1.0,0.25,0.25,0.25,0.77,177.58,102.17,204.91,175.24573,1.332,73.80836,-13.33756,1.46798,10.00728,1.56415,1.53774,1.18206,2.98271,1.93139,1.92222,1.35494,1.34013,1.56094,2.09239,1.9368,1.35754,1.45924,12763926666.66667,13215520000.0,12989723333.33333,0.04665,1725366666.66667,1739340000.0,1732353333.33333,8171886666.66667,8593020000.0,8382453333.33333,0.32822,None
GRMN,Garmin Ltd.,Technology,Switzerland,5815266.27445,3889270133.33333,923046866.66667,3386060133.33333,1138166066.66667,260362533.33333,3784069733.33333,591704700.0,3585064933.33333,2513718100.0,3889270133.33333,923046866.66667,1138166066.66667,260362533.33333,591704700.0,2513718100.0,5.566,5.566,26.88369,24.74748,26.61666,6.41532,8.87222,19.421,22.19887,981168251.68804,322730333.33333,1078243133.33333,700486733.33333,0.23875,1.33199,5.625,0.5676,2.5,0.96742,0.52771,5.94,5.468,146.09,0.03743,4.94151,192144992,1051172992,5.47073,16000,24506384384,28245313536,65698.312,0.365,0.11059,0.12726,0.11059,0.12726,0.11059,0.30557,5.7778,0.11059,3.57549,4.1,4.1,958414266.66667,362538733.33333,25.56972,67.5966,46.58316,0.28094,0.25163,0.26628,0.51603,USD,USD,1.0,1.0,0.67,0.61,0.61,0.61,146.09,91.84,147.3,131.3929,11.18561,59.07012,-0.82145,1.95636,56.06596,4.56171,5.02935,0.05863,0.05157,1.50515,1.65166,3.05128,3.45745,4.80553,0.0651,1.58841,3.26437,4.03495,6442145666.66667,6896313600.0,6669229633.33333,0.10872,2211391533.33333,2503415733.33333,2357403633.33333,1410060400.0,1380272066.66667,1395166233.33333,3.76646,None
TRI,Thomson Reuters Corp,Industrials,Canada,5817637.24868,5853000000.0,1632866666.66667,5215133333.33333,1559666666.66667,2876266666.66667,7779600000.0,2254566666.66667,6497366666.66667,3706333333.33333,5853000000.0,1632866666.66667,1559666666.66667,2876266666.66667,2254566666.66667,3706333333.33333,8.251,8.251,8.34683,35.59431,11.75276,8.21665,11.75276,34.51,38.86491,1153802887.74268,405866666.66667,1319333333.33333,862600000.0,0.98693,1.5947,5.625,21.90773,12.03125,13.12532,0.25482,2.81,11.983,99.28,0.1207,3.34582,495655008,5989000192,12.083,24000,49867149312,49661427712,249541.67467,25.093,0.03408,-0.07368,0.03408,-0.07368,0.03408,18.80133,43.6105,0.03408,2.09618,1.32,1.32,1528066666.66667,459200000.0,32.63415,108.59571,70.61493,0.82596,0.69477,0.76036,0.87199,USD,USD,1.0,1.0,0.405,0.405,0.38,0.38,99.28,66.7,100.06,89.08007,11.45029,48.84558,-0.77953,1.95324,55.53032,2.23066,2.47068,0.15273,0.13463,1.09549,1.17253,1.31919,1.39222,2.36067,0.15368,1.14401,1.36571,1.86319,18182933333.33333,20849533333.33333,19516233333.33333,0.13552,788866666.66667,1075800000.0,932333333.33333,8177933333.33333,8390533333.33333,8284233333.33333,0.26532,None
AMWD,American Woodmark Corporation,Consumer Cyclical,United States,5887560.07476,1672957066.66667,66671000.0,353362857.14286,453479266.66667,10159533.33333,437668285.71429,38415266.66667,395515571.42857,1063218166.66667,1672957066.66667,66671000.0,453479266.66667,10159533.33333,38415266.66667,1063218166.66667,1.147,1.147,23.43288,9.30035,21.66631,0.78785,21.66631,9.186,10.74548,162570680.69111,-2558733.33333,217303857.14286,107372561.90476,0.03369,0.22621,5.625,0.05808,2.5,0.16067,0.96523,8.69,3.449,81.44,0.04235,1.85189,17001100,58763000,3.45642,10000000,2000424192,1374028928,5.8763,-0.783,0.07845,-0.10653,0.07845,-0.10653,0.07845,-0.61388,0.18861,0.07845,3.05082,1.71,1.71,159515800.0,39395466.66667,12.5406,50.77803,31.65932,1.31002,1.20703,1.25852,1.12184,USD,USD,1.0,1.0,0.09,0.09,0.09,0.09,81.44,71.12,108.81,94.71188,-14.0129,14.51069,-25.15394,0.54763,0.54863,1.77333,1.82918,0.03238,0.12951,0.50343,0.52724,1.92111,1.88103,1.81125,0.09094,0.52533,1.91107,1.86116,1619236200.0,1648851800.0,1634044000.0,0.04351,170542000.0,184937466.66667,177739733.33333,914723466.66667,901609133.33333,908166300.0,0.29452,None
GSL,Global Ship Lease Inc New,Industrials,United Kingdom,6087906.91734,252025600.0,20190800.0,-142648733.33333,71742400.0,9050266.66667,-122632266.66667,14620533.33333,-132640500.0,161884000.0,252025600.0,20190800.0,71742400.0,9050266.66667,14620533.33333,161884000.0,4.759,4.759,26.25899,3.62823,23.43015,2.32467,23.43015,8.675,9.81811,123670353.55427,39103600.0,143052866.66667,91078233.33333,0.16046,0.10806,2.75,0.31775,2.5,0.25286,0.31453,5.03,0.695,18.22,0.03814,1.20605,36283500,25223000,0.69516,7,1355576960,662173888,3603285.71429,2.762,0.23471,0.35255,0.23471,0.35255,0.23471,2.15964,14.9457,0.23471,5.09473,0.43,0.43,91420333.33333,22898866.66667,14.82796,59.19843,37.01319,2.04822,1.62691,1.83756,1.35557,USD,USD,1.0,1.0,0.25,0.54687,0.8,0.54688,18.22,4.02,22.02,14.8863,22.39438,353.23383,-17.25704,1.57778,15.42677,1.50637,1.62515,0.9582,1.32227,5.86747,8.26892,1.03328,1.3399,1.57576,1.15024,7.07819,1.19659,1.38617,1249579066.66667,1313624600.0,1281601833.33333,0.03141,3288733.33333,34139333.33333,18714033.33333,834388066.66667,809552200.0,821970133.33333,0.20018,None
SMTS,Sierra Metals Inc.,Basic Materials,Canada,6131261.32663,237407733.33333,15870600.0,-54816733.33333,70012466.66667,6020000.0,-42864533.33333,10945300.0,-48840633.33333,153710100.0,237407733.33333,15870600.0,70012466.66667,6020000.0,10945300.0,153710100.0,2.228,2.228,17.75148,42.85714,20.88969,1.87881,20.88969,5.503,6.37626,80198381.41923,27098933.33333,82391666.66667,54745300.0,0.10872,0.06503,1.0,0.20599,2.5,0.16806,0.44876,0.07,0.169,2.99,0.05652,2.4,163428000,28372000,0.17361,1317,581400000,490284000,21542.90053,2.37315,0.05942,2.37315,0.05942,2.37315,0.05942,2.37315,15.65505,0.05942,2.68755,8.8025,8.8025,58164733.33333,19843333.33333,9.99575,29.29951,19.64763,1.0164,1.00615,1.01127,1.00562,USD,USD,1.0,1.0,0.005,0.015,0.015,0.015,2.99,1.17,3.92,3.22377,-7.2514,155.55556,-23.72449,1.32364,5.37789,2.17898,2.18867,0.0078,0.03119,0.03487,0.03086,1.80551,1.94328,2.19383,0.02949,0.04287,1.8844,2.03911,414400466.66667,440032466.66667,427216466.66667,0.04562,49560400.0,65092333.33333,57326366.66667,190558600.0,201026200.0,195792400.0,0.31034,None
BC,Brunswick Corporation,Consumer Cyclical,United States,6254436.84867,4217173333.33333,208973333.33333,2117933333.33333,1304266666.66667,138753333.33333,2282066666.66667,173863333.33333,2200000000.0,2760720000.0,4217173333.33333,208973333.33333,1304266666.66667,138753333.33333,173863333.33333,2760720000.0,1.712,1.712,16.54646,11.48428,15.91369,1.59591,15.91369,9.861,11.38573,638479255.45077,235626666.66667,646440000.0,441033333.33333,0.09823,0.04837,1.0,0.26131,2.5,0.1943,0.96631,8.59,5.962,100.1,0.05956,4.6809,77897800,473400000,6.07719,14382,8243058176,7684618240,32916.14518,1.454,0.04436,0.40174,0.04436,0.40174,0.04436,1.19093,11.16299,0.04436,2.35626,0.92,0.92,613166666.66667,122686666.66667,13.44342,67.18789,40.31566,1.57496,1.46637,1.52067,1.23315,USD,USD,1.0,1.0,0.335,0.27,0.27,0.24,100.1,56.5,117.62,95.15754,5.19398,77.16814,-14.89543,1.4267,8.43332,1.64012,1.68431,0.22206,0.0854,0.9775,0.70135,1.57481,1.62436,1.67221,0.16373,0.84943,1.60959,1.6409,3757573333.33333,3849913333.33333,3803743333.33333,0.06571,607640000.0,676100000.0,641870000.0,2295460000.0,2285806666.66667,2290633333.33333,0.25935,None
LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,United States,6299551.08648,738768000.0,-13533466.66667,13543866.66667,210780000.0,7284600.0,-2161133.33333,-3124433.33333,5691366.66667,474774000.0,738768000.0,-13533466.66667,210780000.0,7284600.0,-3124433.33333,474774000.0,0.829,0.829,98.1696,10.72593,87.23914,0.38825,87.23914,8.025,9.41442,62871526.47975,20765133.33333,61436466.66667,41100800.0,0.03443,-0.01828,0.0,0.03114,1.0,0.03596,0.48563,1.35,-0.144,14.87,-0.00968,1.36888,21979900,28224000,1.28408,1350,679254080,318268928,20906.66667,7.45137,0.06979,7.45137,0.06979,7.45137,0.06979,7.45137,27.5472,0.06979,2.89176,1.2,1.2,35556533.33333,18079733.33333,19.1035,37.56992,28.33671,2.20555,2.45937,2.33246,1.52724,USD,USD,1.0,1.0,0.043,0.043,0.043,0.043,14.87,6.61,17.48,14.91993,-0.33464,124.96218,-14.93135,1.51978,12.32205,1.49082,1.41039,0.0,0.0,0.10291,0.08839,2.80748,2.27511,1.46061,0.01,0.10565,2.5513,2.00595,757240333.33333,783122800.0,770181566.66667,0.01594,231462133.33333,222841866.66667,227152000.0,520198933.33333,556039533.33333,538119233.33333,0.40124,None
SEB,Seaboard Corporation,Industrials,United States,6329013.79331,6889533333.33333,244333333.33333,4108000000.0,1968666666.66667,184000000.0,4309400000.0,214166666.66667,4208700000.0,4429100000.0,6889533333.33333,244333333.33333,1968666666.66667,184000000.0,214166666.66667,4429100000.0,0.589,0.589,8.15591,8.15591,8.15591,0.61426,8.15591,10.035,11.4674,342281748.48032,134866666.66667,354266666.66667,244566666.66667,0.07531,0.19837,5.625,0.09283,1.0,0.16063,0.17725,0,486.755,3999.99,0.12169,1.14947,1160780,565000000,486.74167,13100,4415368192,4608215040,43129.77099,26.89853,0.05408,26.89853,0.05408,26.89853,0.05408,26.89853,52.1138,0.05408,2.57555,0.30321,0.30321,248866666.66667,133333.33333,17.7419,33115.26144,16566.50167,0.67719,0.67588,0.67654,0.82252,USD,USD,1.0,1.0,2.25,2.25,2.25,2.25,3999.99,2624.5,4189.96,3518.1243,13.69667,52.4096,-4.53393,1.7573,29.44915,2.49754,2.48459,0.30621,0.2948,0.31058,0.3093,3.19787,3.04728,2.50106,0.31051,0.31994,3.13257,2.81682,6157533333.33333,6464333333.33333,6310933333.33333,0.05394,2261333333.33333,2295866666.66667,2278600000.0,2484600000.0,2600866666.66667,2542733333.33333,0.22828,None
CVS,CVS Health Corporation,Healthcare,United States,6425911.75543,249261800000.0,5960133333.33333,46862000000.0,68432333333.33334,1806600000.0,50373866666.66666,3883366666.66667,48617933333.33333,158847066666.66666,249261800000.0,5960133333.33333,68432333333.33334,1806600000.0,3883366666.66667,158847066666.66666,0.682,0.682,14.68032,9.94331,14.08819,0.40177,14.08819,10.181,11.56201,14237766342.46799,4258666666.66667,16491666666.66667,10375166666.66667,0.02738,0.05218,2.25,0.06615,2.5,0.06662,0.78552,8.29,5.615,82.22,0.06829,1.52761,1316569984,7404000256,5.6237,213000,184279826432,108524863488,34760.56458,0.108,0.12533,0.1898,0.12533,0.1898,0.12533,0.12845,3.834,0.12533,3.79019,2.47,2.47,13603266666.66667,3218066666.66667,13.54673,57.26414,35.40544,2.31588,2.29267,2.30428,1.51799,USD,USD,1.0,1.0,0.5,0.5,0.5,0.5,82.22,55.36,90.61,76.64254,7.27724,48.51879,-9.25946,1.52397,12.52741,1.43934,1.43851,0.24592,0.25062,0.42768,0.45498,0.94142,0.92947,1.44892,0.25827,0.45133,0.94544,1.19718,214903933333.33334,230733266666.66666,222818600000.0,0.03743,-3609266666.66667,-4301733333.33333,-3955500000.0,150299333333.33334,160420266666.66666,155359800000.0,0.40676,None
CRD.B,Crawford & Company,Financial Services,United States,6547473.08588,1008727866.66667,23728600.0,262470933.33333,253053066.66667,9386933.33333,263385466.66667,16557766.66667,262928200.0,630890466.66667,1008727866.66667,23728600.0,253053066.66667,9386933.33333,16557766.66667,630890466.66667,0.675,0.675,10.74854,12.76389,11.00046,0.50181,22.00091,7.489,8.42522,71976854.15721,19831866.66667,88129666.66667,53980766.66667,0.04584,0.05893,2.5,0.0926,2.5,0.0863,0.3661,0.72,0.855,8.7,0.09828,2.41524,22451300,45759000,2.03814,7947,673807360,500878880,5758.0219,0.56655,-0.03513,0.56655,-0.03513,0.56655,-0.03513,0.56655,7.77692,-0.03513,0.24649,1.42,1.42,79458866.66667,17776133.33333,8.47995,37.90517,23.19256,3.23353,2.98668,3.1101,1.76355,USD,USD,1.0,1.0,0.06,0.06,0.05,0.04,8.7,6.2,10.67,8.95667,-2.86565,40.32258,-18.46298,1.11857,1.95873,1.31809,1.33785,0.0,0.0,0.76799,0.78179,1.30526,1.32715,1.33797,0.01,0.78489,1.32621,1.33209,750316266.66667,761359200.0,755837733.33333,0.04191,72953333.33333,76666600.0,74809966.66667,569612066.66667,569189800.0,569400933.33333,0.28531,None
