Symbol,Name,Sector,sss_value,close,appearance_counter
NUS,Nu Skin Enterprises  Inc.,Consumer Defensive,90862.63712,56.66,32.4512
QRVO,Qorvo  Inc.,Technology,1537114.34589,193.18,32.1516
AFL,AFLAC Incorporated,Financial Services,24304584.96385,54.0,31.8779
KGC,Kinross Gold Corporation,Basic Materials,19290861.64601,6.36,31.8356
TSCO,Tractor Supply Company,Consumer Cyclical,41509207.50184,187.85,31.8206
CTSH,Cognizant Technology Solutions ,Technology,1001126.24456,69.84,31.7213
KLIC,Kulicke and Soffa Industries  I,Technology,451776.21448,59.69,31.6978
WIT,Wipro Limited,Technology,1.39225,7.71,31.4102
QFIN,360 DigiTech  Inc.,Financial Services,4e-05,38.79,30.8284
NXST,Nexstar Media Group  Inc.,Communication Services,300955.84137,151.4,30.4652
PAM,Pampa Energia S.A. Pampa Energi,Utilities,6.46916,14.89,30.2622
BAH,Booz Allen Hamilton Holding Cor,Industrials,5197602.07348,86.19,29.9313
TSN,Tyson Foods  Inc.,Consumer Defensive,1210122.20274,73.84,29.9058
TGNA,TEGNA Inc,Communication Services,610677.75416,19.0,29.733
WY,Weyerhaeuser Company,Real Estate,923242.68343,34.33,29.2839
CHT,Chunghwa Telecom Co.  Ltd.,Communication Services,173333.83226,40.56,29.2684
NTES,NetEase  Inc.,Communication Services,57.27801,113.71,29.2245
THO,Thor Industries  Inc.,Consumer Cyclical,5918.68757,116.2,28.7695
VIPS,Vipshop Holdings Limited,Consumer Cyclical,2.99565,19.06,28.682
BIO,Bio-Rad Laboratories  Inc.,Healthcare,801697.81116,657.71,28.5888
SCCO,Southern Copper Corporation,Basic Materials,618693.18018,63.18,28.1869
GTN,Gray Television  Inc.,Communication Services,2783184.70051,24.05,28.0973
CPB,Campbell Soup Company,Consumer Defensive,2412309.02475,45.72,27.964
SWK,Stanley Black & Decker  Inc.,Industrials,10514303.91108,206.44,27.8789
FNF,FNF Group of Fidelity National ,Financial Services,546802.79444,44.13,27.852
AMKR,Amkor Technology  Inc.,Technology,21942.81823,23.25,27.6825
ECPG,Encore Capital Group Inc,Financial Services,79974.66819,47.93,27.4316
ETR,Entergy Corporation,Utilities,174904640.44364,101.56,27.3225
QDEL,Quidel Corporation,Healthcare,4.69006,128.6,27.3061
GFI,Gold Fields Limited,Basic Materials,2916.78465,9.03,27.198
ORI,Old Republic International Corp,Financial Services,1010951.86888,25.28,27.1769
ORCL,Oracle Corporation,Technology,1304646360.26739,79.54,26.9932
BTG,B2Gold Corp,Basic Materials,53.00706,4.18,26.9646
LYB,LyondellBasell Industries NV,Basic Materials,2043436.25161,103.45,26.9618
BWXT,BWX Technologies  Inc.,Industrials,106550960.39784,58.12,26.9584
FONR,Fonar Corporation,Healthcare,1143.85953,17.13,26.7823
LU,Lufax Holding Ltd,Financial Services,4572.03269,11.18,26.76
PCH,PotlatchDeltic Corporation - Co,Real Estate,18205.0872,53.4,26.458
TRI,Thomson Reuters Corp,Industrials,5817637.24868,99.28,26.4509
AMX,America Movil  S.A.B. de C.V. A,Communication Services,88127.83477,14.8,26.3024
G,Genpact Limited,Technology,23497590.18715,45.73,26.1809
HAPP,Happiness Biotech Group Limited,Healthcare,0.78946,1.58,26.1328
STM,STMicroelectronics N.V.,Technology,3955310.8209,36.43,25.8602
TKC,Turkcell Iletisim Hizmetleri AS,Communication Services,257162227.41494,4.71,25.5142
LITE,Lumentum Holdings Inc.,Technology,13024.90568,83.98,25.4089
LGIH,LGI Homes  Inc.,Consumer Cyclical,15431.89585,166.04,25.3709
DGX,Quest Diagnostics Incorporated,Healthcare,10484172863.23929,132.95,25.3456
LFVN,Lifevantage Corporation,Consumer Defensive,48.45645,7.3,25.3017
WYY,WidePoint Corporation,Technology,56.06526,7.29,25.0271
CSCO,Cisco Systems  Inc.,Technology,441107617.69567,53.07,24.9434
SNY,Sanofi,Healthcare,13825251.41154,52.56,24.9185
IBA,Industrias Bachoco  S.A.B. de C,Consumer Defensive,8230.01922,45.5,24.9101
AU,AngloGold Ashanti Limited,Basic Materials,14582.83639,18.66,24.67
TER,Teradyne  Inc.,Technology,2729088.74602,129.38,24.6088
WLK,Westlake Chemical Corporation,Basic Materials,1319630.69428,91.23,24.5735
SWKS,Skyworks Solutions  Inc.,Technology,3505574.77198,189.01,24.4919
CCK,Crown Holdings  Inc.,Consumer Cyclical,47618736.12936,103.49,24.4158
TAK,Takeda Pharmaceutical Company L,Healthcare,3474.15651,16.9,24.4116
FLEX,Flex Ltd.,Technology,102176589.13568,17.78,24.4015
STX,Seagate Technology Holdings PLC,Technology,1052394686758.5128,86.62,24.1779
ANTM,Anthem  Inc.,Healthcare,2603564.16207,383.82,24.1778
GRMN,Garmin Ltd.,Technology,5815266.27445,146.09,23.9669
PATK,Patrick Industries  Inc.,Consumer Cyclical,46582.01793,75.51,23.8277
VZ,Verizon Communications Inc.,Communication Services,23973049.48899,56.29,23.8023
IRBT,iRobot Corporation,Technology,5579.74295,90.52,23.6704
AMAT,Applied Materials  Inc.,Technology,9503825.48253,137.95,23.448
DG,Dollar General Corporation,Consumer Defensive,95650660.75051,217.39,23.283
TNET,TriNet Group  Inc.,Industrials,507045.64594,72.73,23.1499
SLF,Sun Life Financial Inc.,Financial Services,482202.80396,51.77,23.1236
BLDR,Builders FirstSource  Inc.,Industrials,952297420.98145,43.68,23.1153
NOC,Northrop Grumman Corporation,Industrials,49655713.18836,367.62,22.9238
CINF,Cincinnati Financial Corporatio,Financial Services,2016849.379,117.92,22.8166
HHR,HeadHunter Group PLC,Industrials,2900738.70153,41.73,22.7837
LAD,Lithia Motors  Inc.,Consumer Cyclical,427071.6675,353.21,22.703
CMI,Cummins Inc.,Industrials,64165935.77424,242.13,22.5524
SBS,Companhia de saneamento Basico ,Utilities,39299478.92751,7.15,22.3668
ABG,Asbury Automotive Group Inc,Consumer Cyclical,88766.32744,176.01,22.3624
JD,JD.com  Inc.,Consumer Cyclical,14571.2739,77.44,22.3168
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,4565.75676,202.21,22.2783
BRK.A,Berkshire Hathaway Inc.,Financial Services,116948551840.30743,421005.0,22.2606
TMHC,Taylor Morrison Home Corporatio,Consumer Cyclical,6435.07328,27.06,22.0625
INFY,Infosys Limited,Technology,32231747.24725,20.96,22.0531
HPE,Hewlett Packard Enterprise Comp,Technology,279659146.50932,14.7,22.0477
WOR,Worthington Industries  Inc.,Industrials,80827.41082,61.42,21.9454
VMW,Vmware  Inc.,Technology,35021109.1784,156.13,21.847
CAG,ConAgra Brands  Inc.,Consumer Defensive,754849.79309,36.0,21.8335
K,Kellogg Company,Consumer Defensive,100594310.36891,63.97,21.7783
GIS,General Mills  Inc.,Consumer Defensive,223322371.35082,60.22,21.7689
FTV,Fortive Corporation,Technology,48105042.0984,70.59,21.7427
QD,Qudian Inc.,Financial Services,109845.68626,2.32,21.3407
DOX,Amdocs Limited,Technology,235471370.37486,78.96,21.3021
CNC,Centene Corporation,Healthcare,208960.13873,73.66,20.8307
BERY,Berry Global Group  Inc.,Consumer Cyclical,2986268.78161,65.47,20.7994
REGN,Regeneron Pharmaceuticals  Inc.,Healthcare,282399.04028,574.62,20.6694
VIV,Telefonica Brasil S.A.,Communication Services,1097654258.71288,8.23,20.6296
MKL,Markel Corporation,Financial Services,5179985.03877,1213.84,20.5939
BIG,Big Lots  Inc.,Consumer Defensive,22047.28735,65.53,20.5015
MU,Micron Technology  Inc.,Technology,1281263.01646,80.11,20.484
ESGRO,Enstar Group Limited - Deposito,Financial Services,33.61192,27.96,20.477
EBR,Centrais Electricas Brasileiras,Utilities,321415733017.13794,8.54,20.435
ESGRP,Enstar Group Limited - Deposita,Financial Services,40.58409,29.47,20.3991
SEM,Select Medical Holdings Corpora,Healthcare,19489928.6772,42.29,20.3699
HMPT,Home Point Capital Inc.,Financial Services,13912779.98209,5.75,20.2848
APT,Alpha Pro Tech  Ltd.,Industrials,0.01104,8.52,20.1815
QCOM,QUALCOMM Incorporated,Technology,108115542.44956,140.8,20.0932
KOF,Coca Cola Femsa S.A.B. de C.V.,Consumer Defensive,86219558.0734,52.95,20.0875
JEF,Jefferies Financial Group Inc.,Financial Services,17083501556.30292,33.84,20.0579
EBS,Emergent Biosolutions  Inc.,Healthcare,553.45075,64.03,19.9417
CMC,Commercial Metals Company,Basic Materials,1473841.38914,31.14,19.9067
ALL,Allstate Corporation (The),Financial Services,305102303.11835,132.79,19.8853
SSNC,SS&C Technologies Holdings  Inc,Technology,148684679.31075,73.25,19.8417
LH,Laboratory Corporation of Ameri,Healthcare,326081291358.37274,277.99,19.8238
RGR,Sturm  Ruger & Company  Inc.,Industrials,28550.47077,89.0,19.7633
TOL,Toll Brothers  Inc.,Consumer Cyclical,609151.92812,58.9,19.5618
DKS,Dick's Sporting Goods Inc,Consumer Cyclical,687987.84937,101.5,19.4475
HD,Home Depot  Inc. (The),Consumer Cyclical,1517462382.09014,321.54,19.4194
GSK,GlaxoSmithKline PLC,Healthcare,3056781112280.282,40.17,19.2677
IX,Orix Corp,Financial Services,29912904.129,84.62,19.2258
SNPS,Synopsys  Inc.,Technology,51849185.99701,277.11,19.0219
LDI,loanDepot  Inc.,Financial Services,24813933.14003,12.69,18.8998
ANAT,American National Group  Inc.,Financial Services,4359751.22669,150.71,18.8952
KEYS,Keysight Technologies Inc.,Technology,244336284.07542,153.56,18.8635
QIWI,QIWI plc,Technology,9605.09033,10.65,18.7916
BIO.B,Bio-Rad Laboratories  Inc.,Healthcare,18674113.20796,640.0,18.7562
NLSN,Nielsen N.V.,Industrials,108367284.31383,24.91,18.7346
OESX,Orion Energy Systems  Inc.,Industrials,964.31397,5.61,18.4328
ALSN,Allison Transmission Holdings  ,Consumer Cyclical,155757168.52144,39.82,18.4227
EBR.B,Centrais Electricas Brasileiras,Utilities,700100950053.9489,9.16,18.3996
FCX,Freeport-McMoRan  Inc.,Basic Materials,104642184.9128,37.09,18.3817
APH,Amphenol Corporation,Technology,991841658.79593,68.96,18.3581
SWBI,Smith & Wesson Brands  Inc.,Industrials,309411.1303,35.4,18.3274
GTN.A,Gray Television  Inc.,Communication Services,1782564003.30041,21.29,18.2266
CAJ,Canon  Inc.,Technology,5.6204,22.4,18.2105
SENEB,Seneca Foods Corp.,Consumer Defensive,377.55422,52.08,18.1423
HOLX,Hologic  Inc.,Healthcare,271314.70075,67.99,18.1078
TMO,Thermo Fisher Scientific Inc,Healthcare,63955977.1443,509.53,18.0836
DQ,DAQO New Energy Corp.,Technology,8347.15536,66.04,18.0041
HUM,Humana Inc.,Healthcare,10361024.59947,447.63,17.9978
SENEA,Seneca Foods Corp.,Consumer Defensive,618.1898,53.31,17.9388
FORTY,Formula Systems (1985) Ltd.,Technology,19095697.97968,90.5,17.9381
MHK,Mohawk Industries  Inc.,Consumer Cyclical,10591022.43154,197.3,17.937
PKI,PerkinElmer  Inc.,Healthcare,1763131.56301,154.6,17.9232
FLGT,Fulgent Genetics  Inc.,Healthcare,197990.6623,87.44,17.8911
NWE,NorthWestern Corporation,Utilities,205650907.17124,60.96,17.8504
EPD,Enterprise Products Partners L.,Energy,2861213372.29143,24.48,17.8209
GHC,Graham Holdings Company,Consumer Defensive,14348633.23303,638.0,17.6008
NEM,Newmont Corporation,Basic Materials,572857.87803,62.86,17.4464
EHC,Encompass Health Corporation,Healthcare,23556534.95238,79.76,17.1637
CP,Canadian Pacific Railway Limite,Industrials,103896139.01084,76.67,17.1399
AFG,American Financial Group  Inc.,Financial Services,97619977.90763,125.36,16.9858
CB,Chubb Limited,Financial Services,5100842.28038,161.82,16.9283
CBZ,CBIZ  Inc.,Industrials,15560723.717,33.13,16.9012
MDU,MDU Resources Group  Inc.,Basic Materials,2652318.70634,31.64,16.8638
TEL,TE Connectivity Ltd. New Switze,Technology,81352671277.6818,136.73,16.8571
ZBRA,Zebra Technologies Corporation,Technology,1536754735.8472,532.02,16.8057
RHI,Robert Half International Inc.,Industrials,602703514.68715,89.36,16.7997
OMF,OneMain Holdings  Inc.,Financial Services,272747173.31864,60.45,16.7947
DIOD,Diodes Incorporated,Technology,4253113.68965,79.15,16.7062
RVP,Retractable Technologies  Inc.,Healthcare,66.80947,11.78,16.6987
AVGO,Broadcom Inc.,Technology,138110450.66205,469.64,16.6006
LINC,Lincoln Educational Services Co,Consumer Defensive,109319.81557,8.0,16.5665
AAWW,Atlas Air Worldwide Holdings,Industrials,5788.3507,68.36,16.5367
ENSG,The Ensign Group  Inc.,Healthcare,35962030.25952,88.86,16.5052
SAP,SAP  SE,Technology,48237820.76768,140.51,16.5004
MTG,MGIC Investment Corporation,Financial Services,30466591.03643,14.12,16.4663
FIX,Comfort Systems USA  Inc.,Industrials,3593753.40092,79.12,16.4136
PH,Parker-Hannifin Corporation,Industrials,567526091.28968,307.03,16.3742
EBAY,eBay Inc.,Consumer Cyclical,7755108758.96224,69.8,16.3417
HII,Huntington Ingalls Industries  ,Industrials,2173234385.89196,212.15,16.3356
TROW,T. Rowe Price Group  Inc.,Financial Services,106101.25701,199.94,16.248
SWX,Southwest Gas Holdings  Inc.,Utilities,7557970.25797,66.89,16.1532
ADI,Analog Devices  Inc.,Technology,6855289289.88479,169.17,16.1439
EXPD,Expeditors International of Was,Industrials,5378326.57781,127.28,16.1096
AMCR,Amcor plc,Consumer Cyclical,3159166.21739,11.56,16.0878
AAPL,Apple Inc.,Technology,1773086116.37393,137.27,15.9591
ATHM,Autohome Inc.,Communication Services,1056.98512,63.1,15.8487
DTE,DTE Energy Company,Utilities,420153268.35699,111.88,15.8345
HOV,Hovnanian Enterprises  Inc.,Consumer Cyclical,7187510.12473,104.83,15.7899
PBR,Petroleo Brasileiro S.A.- Petro,Energy,3940781806903.2783,11.79,15.7725
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,54693.48112,120.66,15.6676
FL,Foot Locker  Inc.,Consumer Cyclical,52590776.08083,62.48,15.6649
DLTR,Dollar Tree  Inc.,Consumer Defensive,769241.05313,99.91,15.6617
SSD,Simpson Manufacturing Company  ,Industrials,479823.80821,110.88,15.4872
TGH,Textainer Group Holdings Limite,Industrials,40036054.04009,33.57,15.4203
INVA,Innoviva  Inc.,Healthcare,459.71704,13.7,15.2575
SNBR,Sleep Number Corporation,Consumer Cyclical,1013878823.18717,110.27,15.2272
AMG,Affiliated Managers Group  Inc.,Financial Services,200772.56182,156.39,15.2068
DAC,Danaos Corporation,Industrials,8553577.46726,74.8,15.1454
TTEC,TTEC Holdings  Inc.,Technology,23785647.2127,102.47,15.1392
CANG,Cango Inc.,Communication Services,814.67631,5.36,15.1104
TXN,Texas Instruments Incorporated,Technology,429264335.45726,190.84,15.0504
ULH,Universal Logistics Holdings  I,Industrials,1075328.14678,23.67,15.0481
GOOGL,Alphabet Inc.,Communication Services,3720812.26094,2448.89,14.9539
CHE,Chemed Corp,Healthcare,394762.32581,482.47,14.8787
WLTW,Willis Towers Watson Public Lim,Financial Services,25829562.38768,231.0,14.8738
SEIC,SEI Investments Company,Financial Services,412767.18516,62.45,14.839
OPY,Oppenheimer Holdings  Inc.,Financial Services,100718751.0807,51.46,14.8318
COST,Costco Wholesale Corporation,Consumer Defensive,376589578.68113,394.53,14.8148
HCA,HCA Healthcare  Inc.,Healthcare,16071293088.50187,211.83,14.7626
LB,L Brands  Inc.,Consumer Cyclical,892863527905.0162,73.56,14.6703
UCTT,Ultra Clean Holdings  Inc.,Technology,352122.46933,52.7,14.6498
GS,Goldman Sachs Group  Inc. (The),Financial Services,46535879510.76499,374.99,14.6199
APAM,Artisan Partners Asset Manageme,Financial Services,2266758.01838,51.35,14.5993
AMD,Advanced Micro Devices  Inc.,Technology,23925423.47589,93.31,14.5715
CNNE,Cannae Holdings  Inc.,Consumer Cyclical,36574.50617,34.4,14.5463
COO,The Cooper Companies  Inc.,Healthcare,762298015.5036,403.0,14.5343
ACGL,Arch Capital Group Ltd.,Financial Services,254661.78567,39.95,14.4894
CROX,Crocs  Inc.,Consumer Cyclical,91916397.9074,117.0,14.4469
MMM,3M Company,Industrials,1958560161.58824,199.09,14.4397
STMP,Stamps.com Inc.,Technology,27125.61352,203.22,14.4155
UNM,Unum Group,Financial Services,24201966282.88506,28.83,14.4151
IBM,International Business Machines,Technology,14748495363.05329,146.84,14.3558
MXIM,Maxim Integrated Products  Inc.,Technology,877746651.71043,103.19,14.3078
KEP,Korea Electric Power Corporatio,Utilities,4.25441,10.77,14.2923
IVZ,Invesco Ltd,Financial Services,892001.42186,26.95,14.2412
KMI,Kinder Morgan  Inc.,Energy,1009678777.55323,18.43,14.2103
RE,Everest Re Group  Ltd.,Financial Services,66873647.23194,256.82,14.2039
KT,KT Corporation,Communication Services,2.2976,14.0,14.1589
ATH,Athene Holding Ltd.,Financial Services,334912700.99861,68.4,14.1368
CIEN,Ciena Corporation,Technology,17254868.69572,57.8,13.9938
MMS,Maximus  Inc.,Industrials,963480.75821,88.11,13.982
EXLS,ExlService Holdings  Inc.,Technology,77942161.1929,106.89,13.9201
AEE,Ameren Corporation,Utilities,1145707029.18132,80.7,13.9173
CLX,Clorox Company (The),Consumer Defensive,199662233.4401,178.85,13.7824
NEU,NewMarket Corp,Basic Materials,5140673512.34535,318.18,13.7567
AGR,Avangrid  Inc.,Utilities,175229032.13672,51.5,13.711
JFIN,Jiayin Group Inc.,Communication Services,144870690.13254,5.42,13.6962
MOMO,Momo Inc.,Communication Services,124875.56547,15.29,13.6237
PEG,Public Service Enterprise Group,Utilities,1105870856.71904,60.24,13.5776
ABB,ABB Ltd,Industrials,3281285338.77037,33.96,13.3708
HOLI,Hollysys Automation Technologie,Industrials,38900.75039,14.94,13.3676
UGI,UGI Corporation,Utilities,128299007.74785,46.77,13.2929
KNX,Knight-Swift Transportation Hol,Industrials,74739.42887,45.82,13.2583
TRTN,Triton International Limited,Industrials,1907961.13796,51.75,13.2529
ACGLP,Arch Capital Group Ltd. - Depos,Financial Services,102723.62489,25.39,13.1372
USM,United States Cellular Corporat,Communication Services,189811.28126,36.25,13.0674
ICHR,Ichor Holdings,Technology,189431.73975,53.15,13.0562
PRI,Primerica  Inc.,Financial Services,28031850.86159,152.33,13.0506
PAGS,PagSeguro Digital Ltd.,Technology,767567674.42423,57.03,12.9618
CMCL,Caledonia Mining Corporation Pl,Basic Materials,211595.27712,12.01,12.9516
SNFCA,Security National Financial Cor,Financial Services,5749.81753,8.82,12.9258
ITW,Illinois Tool Works Inc.,Industrials,7329832865.34344,224.61,12.8783
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,20773568923.29246,13.02,12.8769
IIVI,II-VI Incorporated,Technology,195229.08352,72.59,12.8657
ACGLO,Arch Capital Group Ltd. - Depos,Financial Services,231129.51276,26.235,12.8373
ENIA,Enel Americas S.A.,Utilities,42485685.68062,7.21,12.8314
GWW,W.W. Grainger  Inc.,Industrials,252043748.21861,444.84,12.8083
RCII,Rent-A-Center Inc.,Industrials,6730438.21669,54.25,12.799
IDA,IDACORP  Inc.,Utilities,895477177.76012,98.3,12.7851
GL,Globe Life Inc.,Financial Services,34253918.21093,96.66,12.7615
MUSA,Murphy USA Inc.,Consumer Cyclical,68222182.0023,133.74,12.6749
HMC,Honda Motor Company  Ltd.,Consumer Cyclical,54835.90928,32.27,12.6722
GRVY,GRAVITY Co.  Ltd.,Communication Services,0.0,107.5,12.6235
BG,Bunge Limited Bunge Limited,Consumer Defensive,272666528267371.47,79.42,12.527
CMS,CMS Energy Corporation,Utilities,208350015.07413,60.07,12.5127
CNQ,Canadian Natural Resources Limi,Energy,14783895361.53302,36.87,12.493
PFSI,PennyMac Financial Services  In,Financial Services,2466369053408.1987,60.27,12.398
AN,AutoNation  Inc.,Consumer Cyclical,92688175.38185,98.0,12.3021
FTS,Fortis Inc.,Utilities,6392842861.91442,44.34,12.2941
AZPN,Aspen Technology  Inc.,Technology,17857928.10929,141.33,12.2233
IAC,IAC/InterActiveCorp,Communication Services,29243800.17106,153.83,12.214
GMAB,Genmab A/S,Healthcare,853.42272,41.55,12.1898
AVY,Avery Dennison Corporation,Industrials,1783522605.7311,210.27,12.1218
TSEM,Tower Semiconductor Ltd.,Technology,4266753.02218,29.37,12.0622
MCY,Mercury General Corporation,Financial Services,373651.88698,65.7,12.0541
TGP,Teekay LNG Partners L.P.,Energy,1886130.23196,15.15,12.0536
OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,176668.13018,85.41,12.0154
XEL,Xcel Energy Inc.,Utilities,307414271.04863,67.03,11.9896
GD,General Dynamics Corporation,Industrials,3518460647.42417,188.05,11.976
LX,LexinFintech Holdings Ltd.,Financial Services,8418592.04765,11.84,11.9646
FLT,FleetCor Technologies  Inc.,Technology,7387464266.91611,256.51,11.933
BKE,Buckle  Inc. (The),Consumer Cyclical,772833420533.7101,50.14,11.9096
