"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
SIGI,"Selective Insurance Group, Inc.",Financial Services,United States,58073528.0028555,2827086666.6666665,238935733.3333333,2127323533.3333333,3061352000.0,340389000.0,8897952000.0,340389000.0,8897952000.0,3061352000.0,2827086666.6666665,238935733.3333333,3061352000.0,340389000.0,340389000.0,3061352000.0,1.645,1.645,14.503476,15.888672,14.6766255,1.5950394,29.353251,9.85,9.8499869,511176645.0761421,511178000.0,383198533.3333333,511178000.0,0.11119,0.4809219,5.625,0.8141625,6.25,0.6285262,0.81931,0.02336,5.12,5.609,80.2,0.0699377,1.9193563,60024300,337936000,5.6299865,2400,5035076608,4882976768,140806.6666667,6.172,0.0506986,0.1033895,0.0506986,0.1033895,0.0506986,4.6548474,21.8250953,0.0506986,2.5016354,2.86,2.86,508784866.6666667,644984000.0,9.8962782,7.806514,7.806514,2.9528008,2.8191873,2.8191873,1.6800436,USD,USD,1.0,1.0,0.25,0.25,0.25,0.23,80.2,48.04,82.58,74.18181,8.112757,66.9442132,-2.8820538,1.8621888,41.7005915,1.3567577,1.3777823,0.4109206,0.381864,0.9983973,1.5574104,0.3375665,0.3324322,1.3877823,0.391864,1.5674104,0.3424322,0.8651073,9085586200.0,9725090800.0,9725090800.0,0.1350011,-3868209000.0,-4122071000.0,-4122071000.0,6686425066.666667,7058836333.333333,7058836333.333333,0.4188985,None
MAXR,Maxar Technologies Inc.,Technology,United States,59159778.1053164,1687533333.3333333,28000000.0,-841200000.0,1734000000.0,267000000.0,-3176000000.0,267000000.0,-3176000000.0,1734000000.0,1687533333.3333333,28000000.0,1734000000.0,267000000.0,267000000.0,1734000000.0,3.023,3.023,8.413362,7.2685375,8.2702589,1.5031384,2.756753,13.406,13.3214175,396002995.0768312,401000000.0,359866666.6666667,401000000.0,0.15398,0.1126791,1.0,-0.0646634,0.0,0.120945,0.74382,0.01541,4.99,4.311,35.03,0.1230659,2.0871217,71862200,-52000000,-0.7236071,4300,5241826304,2606441984,-12093.0232558,1.1598952,0.0598606,1.1598952,0.0598606,1.1598952,0.0598606,1.1598952,11.0198429,0.0598606,2.6966434,1.25,1.25,210866666.6666667,231000000.0,24.8584871,22.6918888,22.6918888,4.6086796,3.1097293,3.1097293,1.7644425,USD,USD,1.0,1.0,0.01,0.01,0.01,0.01,35.03,17.78,58.75,39.347248,-10.9721727,97.0191226,-40.3744681,0.8420796,0.8430796,1.233858,1.3339008,0.5396071,0.114187,1.8131966,1.7051052,0.8774725,0.7454666,1.3439008,0.124187,1.7151052,0.7554666,1.0496837,4865666666.666667,4459400000.0,4459400000.0,0.1598735,-65333333.3333333,-165266666.6666667,-165266666.6666667,3952933333.3333335,3351800000.0,3351800000.0,0.0267263,None
CRD.A,Crawford & Company,Financial Services,United States,59490891.853055,1008727866.6666666,23728600.0,262470933.3333333,998142000.0,45759000.0,1027053000.0,45759000.0,1027053000.0,998142000.0,1008727866.6666666,23728600.0,998142000.0,45759000.0,45759000.0,998142000.0,0.702,0.702,12.362573,10.785714,12.1654656,0.5562227,24.3309312,7.786,7.7859404,89967622.5276137,89969000.0,88129666.6666667,89969000.0,0.04584,0.0636431,2.5,0.0926003,2.5,0.0876468,0.43202,0.44849,0.98,0.855,10.65,0.0802817,2.7779236,30888300,45759000,1.4814347,7947,700477184,555189248,5758.0218951,0.5665453,-0.0351325,0.5665453,-0.0351325,0.5665453,-0.0351325,0.5665453,7.7769203,-0.0351325,0.2464867,21.4730679,21.4730679,79458866.6666667,102733000.0,8.815595,6.8184243,6.8184243,3.2335274,2.9866824,2.9866824,1.7292021,USD,USD,1.0,1.0,0.06,0.06,0.05,0.04,10.65,6.04,11.06,9.639783,10.4796654,76.3245033,-3.7070524,1.8366534,38.3851484,1.3180886,1.3378515,0.0,0.0,0.7679857,0.7817924,1.3052618,1.3271535,1.3478515,0.01,0.7917924,1.3371535,1.3425025,750316266.6666666,761359200.0,761359200.0,0.1601017,72953333.3333333,76666600.0,76666600.0,569612066.6666666,569189800.0,569189800.0,2.072581,None
TGLS,Tecnoglass Inc.,Industrials,Colombia,60827469.9642461,385297066.6666667,21022066.6666667,27353533.3333333,398505000.0,51142000.0,111907000.0,51142000.0,111907000.0,398505000.0,385297066.6666667,21022066.6666667,398505000.0,51142000.0,51142000.0,398505000.0,2.559,2.559,37.096157,16.48718,34.5200349,2.3077426,34.5200349,10.441,10.4409187,97662479.8390959,97664000.0,79927800.0,97664000.0,0.12833,0.3413639,5.625,0.2781818,2.5,0.3028785,0.21885,0.56322,1.17,0.52,19.57,0.0265713,4.3299665,47674800,51142000,1.0727261,5583,1019678080,919646912,9160.3080781,0.5768414,-0.0024122,0.5768414,-0.0024122,0.5768414,-0.0024122,0.5768414,7.8450074,-0.0024122,0.2497588,10.23,10.23,45218333.3333333,99850000.0,22.5501031,10.2120989,10.2120989,1.8989578,1.6872811,1.6872811,1.2999538,USD,USD,1.0,1.0,0.028,0.028,0.028,0.028,19.57,4.21,24.01,13.761231,42.2111147,364.8456057,-18.4922949,1.5515152,13.9487769,1.5597681,1.6038992,0.3672042,0.2861194,2.4795498,5.9738723,2.8011188,2.8948312,1.6138992,0.2961194,5.9838723,2.9048312,2.2593652,532161333.3333333,530790533.3333333,530790533.3333333,0.1963506,187965933.3333333,189871333.3333333,189871333.3333333,342781000.0,331527866.6666667,331527866.6666667,1.9356543,None
MFC,Manulife Financial Corporation,Financial Services,Canada,61952726.3138265,56366552226.880005,3995280186.8933334,13222495171.246668,44191582514.1,3950165835.0,57356407924.200005,3950165835.0,57356407924.200005,44191582514.1,56366552226.880005,3995280186.8933334,44191582514.1,3950165835.0,3950165835.0,44191582514.1,0.6,0.6,8.101425,8.746606,8.1820726,0.6792326,16.3641452,4.477,4.4770074,7426024457.449184,7426000000.0,7880466666.666667,7426000000.0,0.08939,0.4886283,6.875,0.682296,6.875,0.5522615,0.59331,0.00015,2.21,2.386,19.43,0.1227998,0.7858043,1941970048,5186999808,2.6709989,37000,33246420992,37613862912,140189.184,-0.327,0.2568205,0.2225751,0.2568205,0.2225751,0.2568205,-0.1896062,0.2310394,0.2568205,5.3177458,1.37,1.37,15892115664.18,15297914961.0,2.0920072,2.1732649,2.1732649,17.1720813,17.637873,17.637873,4.2007468,CAD,USD,0.7980133,1.0,0.231,0.28,0.214,0.28,19.43,13.13,22.25,20.352102,-4.5307458,47.9817212,-12.6741573,1.3815789,6.9543131,1.0648037,1.0645675,3.2268367,3.2268367,0.5771705,0.573759,64.1498575,58.1477379,1.0745675,3.2368367,0.583759,58.1577379,29.6161527,665510480056.4733,692261215894.64,692261215894.64,0.1057062,82796142857.14285,94370333333.33333,94370333333.33333,625027956959.0,650274863333.76,650274863333.76,0.1033809,None
ROCK,"Gibraltar Industries, Inc.",Industrials,United States,62595045.2497747,967644533.3333334,64471333.3333333,422317866.6666667,1168272000.0,65269000.0,1875864000.0,65269000.0,1875864000.0,1168272000.0,967644533.3333334,64471333.3333333,1168272000.0,65269000.0,65269000.0,1168272000.0,2.284,2.284,37.66011,18.439505,35.2575344,2.2056904,35.2575344,17.801,17.52399,146297779.0854446,150851000.0,121586000.0,150851000.0,0.05908,0.1626352,2.5,0.0350948,1.0,0.1248279,1.0326,0.00414,4.05,1.983,73.8,0.0268699,3.2130103,32629600,83885000,2.5708253,2319,2523194880,2436778496,36172.9193618,0.058,0.0846462,0.0039835,0.0846462,0.0039835,0.0846462,0.0444959,2.3594047,0.0846462,3.1594016,1.3,1.3,99848800.0,92756000.0,25.2701573,27.2024977,27.2024977,0.6204435,0.5412379,0.5412379,0.7366887,USD,USD,1.0,1.0,0.05,0.05,0.05,0.05,73.8,51.92,103.02,85.00659,-13.1832014,42.1417565,-28.3634246,0.8563601,0.8573601,2.6734706,2.8674809,0.5613567,0.73525,0.2766282,0.1180141,1.6245191,1.4550333,2.8774809,0.74525,0.1280141,1.4650333,2.1712571,1116828466.6666667,1155379466.6666667,1155379466.6666667,0.1564914,160831533.3333333,122668800.0,122668800.0,425401733.3333333,405752933.3333333,405752933.3333333,2.7263148,None
CB,Chubb Limited,Financial Services,Switzerland,63296571.5351602,34868933333.333336,3857666666.6666665,36675866666.666664,38386000000.0,5581000000.0,153884000000.0,5581000000.0,153884000000.0,38386000000.0,34868933333.333336,3857666666.6666665,38386000000.0,5581000000.0,5581000000.0,38386000000.0,2.264,2.264,13.700877,13.19312,13.6374074,1.976785,27.2748147,15.408,15.4080273,5641020008.307373,5641000000.0,4569000000.0,5641000000.0,0.14539,0.592815,5.625,0.5061315,2.5,0.5141304,0.89726,0.00522,12.79,12.316,167.43,0.0735591,1.2844248,449691008,5581000192,12.4107445,31000,86917144576,75880865792,180032.2642581,8.127,0.0454741,-0.0789433,0.0454741,-0.0789433,0.0454741,6.0755142,24.8985581,0.0454741,2.3824646,0.63,0.63,7940733333.333333,10178000000.0,10.9457327,8.5397077,8.5397077,2.2267002,2.2537798,2.2537798,1.5022594,USD,USD,1.0,1.0,0.8,0.78,0.78,0.78,167.43,111.93,179.01,164.16681,1.9877282,49.5845618,-6.4689124,1.6547406,20.5295556,1.4492722,1.4438305,0.9506398,0.9141143,0.5341165,0.7533716,0.3674352,0.3519251,1.4538305,0.9241143,0.7633716,0.3619251,0.9078778,182435200000.0,190397200000.0,190397200000.0,0.1293124,-61409400000.0,-66778533333.333336,-66778533333.333336,125858666666.66667,131866666666.66667,131866666666.66667,0.3388201,None
PKG,Packaging Corporation of Americ,Consumer Cyclical,United States,65878938.9297156,6773126666.666667,574546666.6666666,2666813333.3333335,7095000000.0,636500000.0,8548500000.0,636500000.0,8548500000.0,7095000000.0,6773126666.666667,574546666.6666666,7095000000.0,636500000.0,636500000.0,7095000000.0,2.065,2.065,27.73966,16.905615,26.3854044,1.8945531,26.3854044,10.513,11.4190222,1188805133.2635784,983900000.0,1338126666.6666667,983900000.0,0.08971,0.1928158,2.5,0.6154315,6.25,0.4295811,0.95254,0.01469,8.37,5.101,140.22,0.0363785,3.999774,94994096,631600000,6.6488343,15200,14652076032,13441665024,41552.6315789,2.656,-0.0145367,-0.1944335,-0.0145367,-0.1944335,-0.0145367,1.9433916,14.1905582,-0.0145367,0.2485463,1.46,1.46,1087220000.0,760900000.0,13.4766432,19.256244,19.256244,1.3665901,1.2777354,1.2777354,1.1313696,USD,USD,1.0,1.0,1.0,1.0,1.0,0.79,140.22,92.02,156.54,139.42514,0.570098,52.3799174,-10.4254504,1.4941104,11.1248983,1.7378195,1.7827248,0.0,0.0,0.0690931,0.0682262,3.3473242,3.5355339,1.7927248,0.01,0.0782262,3.5455339,2.6691294,7183046666.666667,7490714285.714286,7490714285.714286,0.1849719,1779026666.6666667,2015442857.142857,2015442857.142857,4130926666.6666665,4201742857.142857,4201742857.142857,2.3045402,None
WWE,"World Wrestling Entertainment, ",Communication Services,United States,66525756.9710781,953113533.3333334,106281866.6666667,-81834333.3333333,946722000.0,149430000.0,-232350000.0,149430000.0,-232350000.0,946722000.0,953113533.3333334,106281866.6666667,946722000.0,149430000.0,149430000.0,946722000.0,4.895,4.895,28.009075,22.143497,27.2758777,3.9828813,27.2758777,15.814,15.8140941,293066489.2500316,293063000.0,222731266.6666667,293063000.0,0.15784,0.6888571,5.625,0.3649339,2.5,0.530448,1.20106,0.00695,2.23,1.763,48.1,0.0366528,10.553537,45261500,149430000,3.3014814,900,4634608640,3770681344,166033.3333333,0.675,0.0405353,0.6340753,0.0405353,0.6340753,0.0405353,0.6647688,8.4033357,0.0405353,2.2633378,2.08,2.08,234385733.3333333,313884000.0,19.7734247,14.7653548,14.7653548,2.1978598,2.3692207,2.3692207,1.5402273,USD,USD,1.0,1.0,0.12,0.12,0.12,0.12,48.1,35.44,70.72,54.72942,-12.1130829,35.7223476,-31.9852941,0.7176871,0.7186871,1.4870768,1.4232382,0.0,0.0,96.0477192,46.5432099,1.4596172,1.4632853,1.4332382,0.01,46.5532099,1.4732853,1.4532617,1090840866.6666667,1240626400.0,1240626400.0,0.2204472,171347600.0,209469733.3333333,209469733.3333333,751034933.3333334,872404733.3333334,872404733.3333334,2.0189986,None
PANL,Pangaea Logistics Solutions Ltd,Industrials,United States,66677609.789613,389589700.9333333,12051740.4,15884158.2,411988581.0,24001726.0,77658788.0,24001726.0,77658788.0,411988581.0,389589700.9333333,12051740.4,411988581.0,24001726.0,24001726.0,411988581.0,0.949,0.949,8.610603,9.057693,8.6664892,0.5217887,8.6664892,8.106,8.1059641,48249499.3993338,48249927.0,44585453.0,48249927.0,0.05826,0.0753143,2.5,0.3466781,6.25,0.237943,0.40905,0.4357,0.52,0.547,4.88,0.1120902,1.1330286,45641400,24001726,0.5258762,70,391106976,214970992,342881.8,0.0687071,-0.0153736,0.0687071,-0.0153736,0.0687071,-0.0153736,0.0687071,2.8712047,-0.0153736,0.2484626,126.1366636,126.1366636,30267471.5333333,32620404.0,12.921693,11.9896423,11.9896423,1.2802365,1.1447724,1.1447724,1.0709404,USD,USD,1.0,1.0,0.035,0.02,0.035,0.035,4.88,2.01,5.39,3.6694202,32.9910377,142.7860697,-9.4619666,1.6982249,23.9867359,2.0600189,2.1290909,0.7805702,0.9188129,2.1760958,1.6313384,1.1900888,1.5075231,2.1390909,0.9288129,1.6413384,1.5175231,1.828307,456872721.0666667,448616727.0666667,448616727.0666667,0.1535016,16539697.6,31893876.3333333,31893876.3333333,221864216.2666667,210814188.4,210814188.4,1.1063836,None
EHC,Encompass Health Corporation,Healthcare,United States,66882492.6476964,4536246666.666667,304273333.3333333,-466066666.6666667,4692800000.0,304500000.0,-1111600000.0,304500000.0,-1111600000.0,4692800000.0,4536246666.666667,304273333.3333333,4692800000.0,304500000.0,304500000.0,4692800000.0,2.499,2.499,27.321957,18.963554,26.2771566,1.7658764,26.2771566,12.76,12.7599012,919185765.5172414,919200000.0,891133333.3333334,919200000.0,0.06489,0.3643147,5.625,2.2949507,30.078125,1.4347603,0.94687,0.02104,4.39,3.047,82.87,0.0367684,5.009929,99542400,303200000,3.0459382,42800,11728628736,8286904832,7084.1121495,0.233,0.0400428,-0.0426072,0.0400428,-0.0426072,0.0400428,0.1640982,4.3009037,0.0400428,2.2510702,1.86,1.86,690793333.3333334,833900000.0,16.9784915,14.0647904,14.0647904,2.8490642,2.8076471,2.8076471,1.6766035,USD,USD,1.0,1.0,0.28,0.28,0.28,0.28,82.87,60.44,89.68,82.46109,0.4958824,37.1111846,-7.5936664,1.5341997,13.0404148,1.4698727,1.4495533,0.3569388,0.3752151,1.3810673,1.0326636,1.2065812,1.3500077,1.4595533,0.3852151,1.0426636,1.3600077,1.4097805,6073633333.333333,6522980000.0,6522980000.0,0.1466811,143566666.6666667,257166666.6666667,257166666.6666667,4140480000.0,4501100000.0,4501100000.0,1.0489138,None
VMI,"Valmont Industries, Inc.",Industrials,United States,67002861.0133897,2832733266.6666665,135397066.6666667,2177668266.6666665,3201862000.0,192281000.0,6746572000.0,192281000.0,6746572000.0,3201862000.0,2832733266.6666665,135397066.6666667,3201862000.0,192281000.0,192281000.0,3201862000.0,1.761,1.761,33.144493,21.232079,31.6554412,1.5725293,31.6554412,14.37,14.4213523,389489742.658316,386706000.0,343341400.0,386706000.0,0.06005,0.2744013,5.625,0.1637849,2.5,0.222175,0.90775,0.02414,11.16,7.149,235.8,0.0303181,4.1108603,21249300,192280992,9.0488153,10844,5636969984,5035021824,17731.5558834,1.747,0.0281128,0.08523,0.0281128,0.08523,0.0281128,1.3315575,11.7893133,0.0281128,1.926688,2.46,2.46,279998133.3333333,235735000.0,20.1321699,23.9123167,23.9123167,1.4267646,1.5196048,1.5196048,1.2337225,USD,USD,1.0,1.0,0.5,0.5,0.45,0.45,235.8,117.36,265.09,233.9505,0.7905518,100.9202454,-11.0490777,1.6034658,16.9964484,1.7267291,1.6660426,0.054898,0.0465455,0.5524062,0.7191172,2.6554195,2.244072,1.6760426,0.0565455,0.7291172,2.254072,1.9650573,2834462800.0,3206374800.0,3206374800.0,0.1599683,910475533.3333334,879639666.6666666,879639666.6666666,1644828866.6666667,1927867066.6666667,1927867066.6666667,2.4982884,None
ARCE,Arco Platform Limited,Consumer Defensive,Brazil,68793577.8061709,143379784.28784,-304077.84708,-14267410.1604,203788120.8474,4709663.766,-63022982.6754,4709663.766,-63022982.6754,203788120.8474,143379784.28784,-304077.84708,203788120.8474,4709663.766,4709663.766,203788120.8474,1.16,1.16,529.09094,25.526316,466.145362,1.5635328,466.145362,5.326,5.2219586,242901038.114908,252391000.0,171273000.0,252391000.0,0.02311,0.0033044,2.25,0.0278093,1.0,0.0329659,1.07095,0.01128,1.14,0.055,29.3,0.0018771,0.7614214,30186700,24770000,0.82056,2746,1243147392,1675799168,9020.3932993,2.091,0.6515507,2.6385779,0.6515507,2.6385779,0.6515507,2.2278945,15.1761331,0.6515507,8.3218691,9.9,9.9,12108430.82712,15258397.95,102.6679187,81.4729958,81.4729958,0.8977852,1.0830171,1.0830171,1.0416811,BRL,USD,0.1901358,1.0,0,0,0,0,29.3,23.19,50.4,30.56116,-4.1266758,26.3475636,-41.8650794,0.4490996,0.4500996,2.4674212,1.9316156,0.0845119,0.0414537,0.2874242,0.2472903,4.056336,1.6782653,1.9416156,0.0514537,0.2572903,1.6882653,1.8149404,663651225.8648399,848072811.2888399,848072811.2888399,0.1055534,670824133.3333334,605116800.0,605116800.0,328608939.83304,440763368.1486,440763368.1486,2.0539899,None
CLS,"Celestica, Inc.",Technology,Canada,68846814.3918614,5929806666.666667,71286666.6666667,-1407993333.3333333,5664400000.0,74300000.0,-5516900000.0,74300000.0,-5516900000.0,5664400000.0,5929806666.666667,71286666.6666667,5664400000.0,74300000.0,74300000.0,5664400000.0,0.199,0.199,15.561403,7.7807016,14.5888153,0.2007808,4.8629384,5.172,4.9939581,233709478.7316319,249800000.0,241153333.3333333,249800000.0,0.01312,0.0277225,2.5,0.0290217,2.5,0.0363788,0.7879,0.01449,1.14,0.57,8.82,0.0646259,0.8073912,110451000,74300000,0.6726965,18226,1125525248,1137302528,4076.5938769,-0.1704059,-0.0342838,-0.1704059,-0.0342838,-0.1704059,-0.0342838,-0.1704059,0.2329594,-0.0342838,0.2465716,0.28,0.28,232666666.6666667,205100000.0,4.8375011,5.4876901,5.4876901,1.6053465,1.5831043,1.5831043,1.2592147,USD,USD,1.0,1.0,0,0,0,0,8.82,5.77,9.38,8.348261,5.6507457,52.8596187,-5.9701493,1.6897507,23.2774712,1.6284393,1.6333165,0.4914227,0.3016856,0.362823,0.3746599,1.7543287,1.7378619,1.6433165,0.3116856,0.3846599,1.7478619,1.6955892,3599680000.0,3630020000.0,3630020000.0,0.1204682,1155420000.0,1148033333.3333333,1148033333.3333333,2217573333.3333335,2224413333.3333335,2224413333.3333335,0.0828645,None
LEA,Lear Corporation,Consumer Cyclical,United States,70793457.2346027,18557946666.666668,526360000.0,4647780000.0,13042100000.0,111400000.0,18869800000.0,111400000.0,18869800000.0,13042100000.0,18557946666.666668,526360000.0,17942200000.0,285800000.0,285800000.0,17942200000.0,0.681,0.681,37.04064,9.463493,33.5934966,0.5864768,33.5934966,9.407,9.6132468,1244364951.6317635,1189800000.0,1510820000.0,1189800000.0,0.01593,0.0436885,2.5,0.1069008,6.875,0.0858443,0.99454,0.00278,18.49,4.724,176.57,0.0267543,2.2972298,60136500,285800000,4.7525213,174600,12219033600,10522684416,1636.884307,1.666,-0.0930729,-0.5674901,-0.0930729,-0.5674901,-0.0930729,1.1076275,10.7743883,-0.0930729,0.2406927,0.24,0.24,1052313333.3333334,688300000.0,11.6115925,17.7524823,17.7524823,1.8642351,1.9374711,1.9374711,1.3929307,USD,USD,1.0,1.0,0.25,0.25,0.25,0.77,176.57,103.35,204.91,176.45798,0.0634825,70.8466376,-13.8304622,1.4419063,8.9871537,1.5641475,1.5377391,1.1820629,2.9827143,1.9313873,1.9222166,1.3549447,1.3401308,1.5477391,2.9927143,1.9322166,1.3501308,1.4489349,12763926666.666666,13215520000.0,13215520000.0,0.1216261,1725366666.6666667,1739340000.0,1739340000.0,8171886666.666667,8593020000.0,8593020000.0,2.0467703,None
WMS,"Advanced Drainage Systems, Inc.",Industrials,United States,70969266.0821489,1777152000.0,82579666.6666667,-111742800.0,1982780000.0,224230000.0,-500785000.0,224230000.0,-500785000.0,1982780000.0,1777152000.0,82579666.6666667,1982780000.0,224230000.0,224230000.0,1982780000.0,4.393,4.393,47.138996,26.951433,44.6155506,4.4410653,44.6155506,18.39,18.3900286,473601475.5845568,473600000.0,371173000.0,473600000.0,0.11309,0.1498865,2.25,0.205326,2.5,0.1863096,0.92928,0.09912,4.53,2.59,121.63,0.0212941,10.659158,72124304,185388000,2.5703957,5000,8709558272,8805655552,37077.6,7.57,0.1709666,0.3220351,0.1709666,0.3220351,0.1709666,5.7580088,24.2458512,0.1709666,4.3848106,0.59,0.59,352197333.3333333,452216000.0,24.7291999,19.2597305,19.2597305,1.8802974,1.7584837,1.7584837,1.3270783,USD,USD,1.0,1.0,0.11,0.09,0.09,0.09,121.63,48.73,124.51,107.203766,13.4568351,149.5998358,-2.3130672,1.9239905,50.7244724,1.9161212,1.7721362,2.9852247,1.4603011,0.1043056,0.2714923,2.4304927,2.4009999,1.7821362,1.4703011,0.2814923,2.4109999,2.096568,2127851200.0,2389478333.3333335,2389478333.3333335,0.1938406,391154800.0,416546866.6666667,416546866.6666667,1207210733.3333333,1350281400.0,1350281400.0,2.3048762,None
CNS,Cohen & Steers Inc,Financial Services,United States,72131352.3209441,413635066.6666667,98059133.3333333,-257130666.6666667,447453000.0,104864000.0,-1006628000.0,104864000.0,-1006628000.0,447453000.0,413635066.6666667,98059133.3333333,447453000.0,104864000.0,104864000.0,447453000.0,8.699,8.699,38.702324,21.173027,36.5111619,8.971018,73.0223237,31.442,30.9138192,128095361.0775396,132399000.0,138075666.6666667,132399000.0,0.23436,1.2007931,5.625,0.6389277,2.5,0.9121983,0.47947,0.50003,3.93,2.15,84.17,0.0255435,21.210808,48240700,104864000,2.1737661,347,3892259328,4014108672,302201.7291066,1.375,0.0464276,-0.1602437,0.0464276,-0.1602437,0.0464276,0.9911891,10.2058479,0.0464276,2.404706,0.93,0.93,99247800.0,103652000.0,39.217588,37.5512226,37.5512226,0.6543682,0.5194302,0.5194302,0.721715,USD,USD,1.0,1.0,0.45,0.45,1.39,0.39,84.17,54.03,84.91,71.82022,17.1954082,55.7838238,-0.871511,1.9520725,55.3319164,3.0571128,3.607393,0.0516406,0.0926431,1.0877799,1.3507083,2.3257846,3.0744342,3.617393,0.1026431,1.3607083,3.0844342,3.3509136,384633533.3333333,348118400.0,348118400.0,0.4012308,100952133.3333333,101666400.0,101666400.0,126986933.3333333,99364000.0,99364000.0,4.8000647,None
GORO,Gold Resource Corporation,Basic Materials,United States,72355354.0881433,103167466.6666667,5395066.6666667,13237333.3333333,90652000.0,5716000.0,52522000.0,5716000.0,52522000.0,90652000.0,103167466.6666667,5395066.6666667,90652000.0,5716000.0,5716000.0,90652000.0,1.681,1.681,15.746267,15.071427,15.661912,1.639339,15.661912,6.57,6.3694139,26115364.0791476,27710000.0,27143333.3333333,27710000.0,0.10444,0.1238708,2.5,0.0810936,1.0,0.1222081,0.4106,0.01409,0.14,0.134,2.06,0.0650485,1.6988727,74439200,-586000,-0.0078722,11,161101184,157066704,-53272.7272727,-0.0737717,-0.1215892,-0.0737717,-0.1215892,-0.0737717,-0.1215892,-0.0737717,0.2426228,-0.1215892,0.2378411,-212.3024728,471.0260729,29929666.6666667,26381000.0,5.3826588,6.1067126,6.1067126,0.1850366,0.164414,0.164414,0.40648,USD,USD,1.0,1.0,0.01,0.003333,0.003333,0.003333,2.06,2.02,4.94,2.6963043,-23.5991279,1.980198,-58.2995951,0.0273973,0.0283973,6.4780091,7.090658,4.5743468,2.4610959,3.7817588,0.9124552,2.8045548,3.5731608,7.100658,2.4710959,0.9224552,3.5831608,5.3419094,136767000.0,125428133.3333333,125428133.3333333,0.1455719,26220066.6666667,34431133.3333333,34431133.3333333,21889266.6666667,17558933.3333333,17558933.3333333,2.773545,None
HSIC,"Henry Schein, Inc.",Healthcare,United States,72446988.7450314,9907665600.0,499156600.0,3297381000.0,10615231000.0,439530000.0,13434466000.0,439530000.0,13434466000.0,10615231000.0,9907665600.0,499156600.0,10615231000.0,439530000.0,439530000.0,10615231000.0,1.171,1.171,26.116,18.383028,25.1493785,1.090137,25.1493785,15.764,15.773924,787312286.856128,786321000.0,800576866.6666666,786321000.0,0.04141,0.2607587,5.625,0.1333948,2.75,0.2030335,0.98302,0.01152,4.36,3.069,80.22,0.0382573,3.372607,140696000,438262016,3.1149572,20000,12426817536,11572057088,21913.1008,0.274,0.0334584,-0.1090452,0.0334584,-0.1090452,0.0334584,0.1782387,4.4718324,0.0334584,2.079165,1.08,1.08,621503666.6666666,571766000.0,19.9947614,21.7340967,21.7340967,1.1478249,1.0380034,1.0380034,1.0198245,USD,USD,1.0,1.0,0,0,0,0,80.22,56.31,83.45,72.442825,10.7356043,42.4613745,-3.8705812,1.7619749,29.9225341,2.1561629,2.2673542,1.3579772,0.3394943,0.6617026,0.3533509,1.5770179,1.6365774,2.2773542,0.3494943,0.3633509,1.6465774,1.9619658,7709980600.0,7751160200.0,7751160200.0,0.1567051,1332591133.3333333,1416597266.6666667,1416597266.6666667,3607934733.3333335,3423155400.0,3423155400.0,2.5256342,None
