"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
EHC,Encompass Health Corporation,Healthcare,United States,66882492.6476964,4536246666.666667,304273333.3333333,-466066666.6666667,4692800000.0,304500000.0,-1111600000.0,304500000.0,-1111600000.0,4692800000.0,4536246666.666667,304273333.3333333,4692800000.0,304500000.0,304500000.0,4692800000.0,2.499,2.499,27.321957,18.963554,26.2771566,1.7658764,26.2771566,12.76,12.7599012,919185765.5172414,919200000.0,891133333.3333334,919200000.0,0.06489,0.3643147,5.625,2.2949507,30.078125,1.4347603,0.94687,0.02104,4.39,3.047,82.87,0.0367684,5.009929,99542400,303200000,3.0459382,42800,11728628736,8286904832,7084.1121495,0.233,0.0400428,-0.0426072,0.0400428,-0.0426072,0.0400428,0.1640982,4.3009037,0.0400428,2.2510702,1.86,1.86,690793333.3333334,833900000.0,16.9784915,14.0647904,14.0647904,2.8490642,2.8076471,2.8076471,1.6766035,USD,USD,1.0,1.0,0.28,0.28,0.28,0.28,82.87,60.44,89.68,82.46986,0.4851954,37.1111846,-7.5936664,1.5341997,13.0404148,1.4698727,1.4495533,0.3569388,0.3752151,1.3810673,1.0326636,1.2065812,1.3500077,1.4595533,0.3852151,1.0426636,1.3600077,1.4097805,6073633333.333333,6522980000.0,6522980000.0,0.1466811,143566666.6666667,257166666.6666667,257166666.6666667,4140480000.0,4501100000.0,4501100000.0,1.0489138,None
VMI,"Valmont Industries, Inc.",Industrials,United States,67002861.0133897,2832733266.6666665,135397066.6666667,2177668266.6666665,3201862000.0,192281000.0,6746572000.0,192281000.0,6746572000.0,3201862000.0,2832733266.6666665,135397066.6666667,3201862000.0,192281000.0,192281000.0,3201862000.0,1.761,1.761,33.144493,21.232079,31.6554412,1.5725293,31.6554412,14.37,14.4213523,389489742.658316,386706000.0,343341400.0,386706000.0,0.06005,0.2744013,5.625,0.1637849,2.5,0.222175,0.90775,0.02414,11.16,7.149,235.8,0.0303181,4.1108603,21249300,192280992,9.0488153,10844,5636969984,5035021824,17731.5558834,1.747,0.0281128,0.08523,0.0281128,0.08523,0.0281128,1.3315575,11.7893133,0.0281128,1.926688,2.46,2.46,279998133.3333333,235735000.0,20.1321699,23.9123167,23.9123167,1.4267646,1.5196048,1.5196048,1.2337225,USD,USD,1.0,1.0,0.5,0.5,0.45,0.45,235.8,117.36,265.09,233.72768,0.8866387,100.9202454,-11.0490777,1.6034658,16.9964484,1.7267291,1.6660426,0.054898,0.0465455,0.5524062,0.7191172,2.6554195,2.244072,1.6760426,0.0565455,0.7291172,2.254072,1.9650573,2834462800.0,3206374800.0,3206374800.0,0.1599683,910475533.3333334,879639666.6666666,879639666.6666666,1644828866.6666667,1927867066.6666667,1927867066.6666667,2.4982884,None
LEA,Lear Corporation,Consumer Cyclical,United States,70793457.2346027,18557946666.666668,526360000.0,4647780000.0,13042100000.0,111400000.0,18869800000.0,111400000.0,18869800000.0,13042100000.0,18557946666.666668,526360000.0,17942200000.0,285800000.0,285800000.0,17942200000.0,0.681,0.681,37.04064,9.463493,33.5934966,0.5864768,33.5934966,9.407,9.6132468,1244364951.6317635,1189800000.0,1510820000.0,1189800000.0,0.01593,0.0436885,2.5,0.1069008,6.875,0.0858443,0.99454,0.00278,18.49,4.724,176.57,0.0267543,2.2972298,60136500,285800000,4.7525213,174600,12219033600,10522684416,1636.884307,1.666,-0.0930729,-0.5674901,-0.0930729,-0.5674901,-0.0930729,1.1076275,10.7743883,-0.0930729,0.2406927,0.24,0.24,1052313333.3333334,688300000.0,11.6115925,17.7524823,17.7524823,1.8642351,1.9374711,1.9374711,1.3929307,USD,USD,1.0,1.0,0.25,0.25,0.25,0.77,176.57,103.35,204.91,176.3982,0.0973933,70.8466376,-13.8304622,1.4419063,8.9871537,1.5641475,1.5377391,1.1820629,2.9827143,1.9313873,1.9222166,1.3549447,1.3401308,1.5477391,2.9927143,1.9322166,1.3501308,1.4489349,12763926666.666666,13215520000.0,13215520000.0,0.1216261,1725366666.6666667,1739340000.0,1739340000.0,8171886666.666667,8593020000.0,8593020000.0,2.0467703,None
MRCY,Mercury Systems Inc,Industrials,United States,73725453.1500095,692454133.3333334,65295800.0,260375533.3333333,890531000.0,71343000.0,1338221000.0,71343000.0,1338221000.0,890531000.0,692454133.3333334,65295800.0,890531000.0,71343000.0,71343000.0,890531000.0,4.305,4.305,50.80831,25.384617,47.6303484,4.1622796,47.6303484,23.99,23.9943163,159749485.1187995,159692000.0,129824800.0,159692000.0,0.08011,1.5326159,15.46875,0.1677877,2.5,0.9451641,0.95727,0.01784,2.6,1.299,65.83,0.0197326,2.5039837,56161200,71343000,1.2703254,2359,3833769216,3706639104,30242.8995337,-0.337,0.2469874,0.608786,0.2469874,0.608786,0.2469874,-0.1005535,0.2399447,0.2469874,5.219783,3.09,3.09,97155200.0,98779000.0,39.4602576,38.8115816,38.8115816,0.1733065,0.2955834,0.2955834,0.5446758,USD,USD,1.0,1.0,0.6175,0,0,0,65.83,52.4,88.96,69.485146,-5.2603271,25.629771,-26.0004496,0.7346827,0.7356827,7.7467605,4.635394,0.0988882,0.4329996,0.1916349,0.0987004,5.1146875,3.8198454,4.645394,0.4429996,0.1087004,3.8298454,4.2376197,1433224866.6666667,1862687733.3333333,1862687733.3333333,0.1383011,446724600.0,467916533.3333333,467916533.3333333,200796400.0,425692266.6666667,425692266.6666667,2.7005101,None
SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,United States,75343157.0965681,3883060000.0,293533333.3333333,104020000.0,4449700000.0,299200000.0,1074700000.0,299200000.0,1074700000.0,4449700000.0,3883060000.0,293533333.3333333,4449700000.0,299200000.0,299200000.0,4449700000.0,1.333,1.333,12.606437,13.627145,12.7340255,0.836845,12.7340255,9.046,8.9414385,670988269.290294,686500000.0,505573333.3333333,686500000.0,0.06724,0.1322169,2.5,0.1219187,2.5,0.1299921,0.99214,0.03394,6.41,6.929,88.05,0.0786939,2.5073195,42628800,290900000,6.8240251,12100,5929440768,3723625728,24041.322314,0.3323533,0.0278064,0.3323533,0.0278064,0.3323533,0.0278064,0.3323533,6.0150089,0.0278064,1.917525,0.78,0.78,256906666.6666667,30100000.0,23.0801359,196.9913876,196.9913876,5.4491397,2.5769459,2.5769459,1.6062869,USD,USD,1.0,1.0,0.42,0.42,0.42,0.42,88.05,54.52,97.27,84.93551,3.666888,61.5003668,-9.4787704,1.568655,14.8992559,1.3735961,1.3902532,0.5403376,0.0156896,0.5704503,0.2392144,1.8066426,1.8912008,1.4002532,0.0256896,0.2492144,1.9012008,1.650727,7552673333.333333,5213093333.333333,5213093333.333333,0.1573939,1054660000.0,818926666.6666666,818926666.6666666,5994800000.0,3749606666.6666665,3749606666.6666665,1.1756395,None
ROL,"Rollins, Inc.",Consumer Cyclical,United States,76096972.8880395,2044583666.6666667,236162000.0,328558333.3333333,2208873000.0,310199000.0,1775583000.0,310199000.0,1775583000.0,2208873000.0,2044583666.6666667,236162000.0,2208873000.0,310199000.0,310199000.0,2208873000.0,7.605,7.605,60.841274,55.550728,60.1799557,8.5397005,60.1799557,34.327,34.327122,489331478.7776386,489328000.0,423255266.6666667,489328000.0,0.14043,0.6587046,5.625,0.3766327,2.5,0.5140734,0.41384,0.57361,0.69,0.63,37.83,0.0166534,19.069653,492124000,310199008,0.6303269,15616,16797401088,18863114240,19864.1782787,1.141,0.0843334,0.1684959,0.0843334,0.1684959,0.0843334,0.897874,9.7256212,0.0843334,3.1540213,6.19,6.19,373249600.0,463308000.0,45.0031322,36.255366,36.255366,0.9263374,0.9351742,0.9351742,0.9680441,USD,USD,1.0,1.0,0.08,0.08,0.086667,0.053333,37.83,31.44,43,35.290436,7.196182,20.3244275,-12.0232558,1.1055363,1.8257366,2.1524424,2.0729946,0.2070282,0.1776627,0.7049231,0.6582869,0.7437747,0.6734295,2.0829946,0.1876627,0.6682869,0.6834295,1.3832121,1664441000.0,1856476933.3333333,1856476933.3333333,0.2670901,-114710266.6666667,-160704933.3333333,-160704933.3333333,806333000.0,896131466.6666666,896131466.6666666,3.9905453,None
TGT,Target Corporation,Consumer Defensive,United States,83611968.9457069,85624133333.33333,3790400000.0,7657400000.0,98143000000.0,6181000000.0,33107000000.0,6181000000.0,33107000000.0,98143000000.0,85624133333.33333,3790400000.0,98143000000.0,6181000000.0,6181000000.0,98143000000.0,1.272,1.272,21.313683,21.485596,21.3351721,1.3159134,21.3351721,11.538,11.538053,10819099412.029816,10819000000.0,8154933333.333333,10819000000.0,0.06298,0.7017257,15.46875,0.1752099,2.5,0.4700432,0.82178,0.00232,12.15,12.248,261.66,0.0468088,8.657226,494724000,6181000192,12.4938353,409000,124831916032,129147691008,15112.4699071,6.384,0.1286572,0.2239073,0.1286572,0.2239073,0.1286572,4.8439768,22.2590364,0.1286572,3.8368823,1.28,1.28,8769933333.333334,10380000000.0,14.2340781,12.0261961,12.0261961,2.5748168,2.5074187,2.5074187,1.5844831,USD,USD,1.0,1.0,0.68,0.68,0.68,0.68,261.66,126.25,263.46,211.16515,23.9124922,107.2554455,-0.6832157,1.9737628,59.1248179,1.3885266,1.4005046,0.095882,1.3674004,0.1905163,0.3335368,0.9627743,1.0604064,1.4105046,1.3774004,0.3435368,1.0704064,1.2404555,46932200000.0,50538800000.0,50538800000.0,0.2223021,-452933333.3333333,1121533333.3333333,1121533333.3333333,33792400000.0,36095600000.0,36095600000.0,2.3955971,None
CVS,CVS Health Corporation,Healthcare,United States,84392474.4280488,249261800000.0,5960133333.333333,46862000000.0,270115000000.0,7395000000.0,198939000000.0,7395000000.0,198939000000.0,270115000000.0,249261800000.0,5960133333.333333,270115000000.0,7395000000.0,7395000000.0,270115000000.0,0.681,0.681,14.667854,9.934861,14.0762299,0.4014316,14.0762299,10.164,10.1946838,17990622768.988586,17882000000.0,16491666666.666666,17882000000.0,0.02738,0.0570063,2.25,0.0661537,2.5,0.0680011,0.78953,0.00176,8.29,5.615,83.06,0.0676017,1.5263158,1316569984,7404000256,5.6237043,213000,183960731648,108432703488,34760.5645822,0.108,0.1253295,0.1898015,0.1253295,0.1898015,0.1253295,0.1284504,3.8339973,0.1253295,3.790191,2.47,2.47,13603266666.666666,15452000000.0,13.5232761,11.9053023,11.9053023,2.3158831,2.2926744,2.2926744,1.515158,USD,USD,1.0,1.0,0.5,0.5,0.5,0.5,83.06,55.36,90.61,78.31312,6.0614109,50.0361272,-8.3324136,1.5716312,15.0696741,1.4393384,1.4385093,0.2459166,0.2506223,0.4276797,0.454984,0.9414173,0.9294723,1.4485093,0.2606223,0.464984,0.9394723,1.1939908,214903933333.33334,230733266666.66666,230733266666.66666,0.13205,-3609266666.6666665,-4301733333.333333,-4301733333.333333,150299333333.33334,160420266666.66666,160420266666.66666,1.737313,None
SSNC,"SS&C Technologies Holdings, Inc",Technology,United States,84540541.3296612,4292820000.0,486060000.0,1367246666.6666667,4727700000.0,700900000.0,4555300000.0,700900000.0,4555300000.0,4727700000.0,4292820000.0,486060000.0,4727700000.0,700900000.0,700900000.0,4727700000.0,5.308,5.308,29.817421,15.804435,28.0657978,4.2409725,9.3552659,14.432,14.4989387,1722781250.5543237,1706800000.0,1547033333.3333333,1706800000.0,0.14825,0.6884522,5.625,0.9229356,6.25,0.755271,0.83434,0.12576,4.96,2.629,78.89,0.0333249,3.513356,255772992,700899968,2.7403205,24600,25093820416,20050044928,28491.8686179,0.763,0.2543897,1.0735591,0.2543897,1.0735591,0.2543897,0.8406398,9.418641,0.2543897,5.2937058,5.21,5.21,1102853333.3333333,1222700000.0,22.7535427,20.5232849,20.5232849,1.964617,1.8737241,1.8737241,1.3698404,USD,USD,1.0,1.0,0.16,0.16,0.14,0.14,78.89,57.44,79.71,70.916306,11.243809,37.3433148,-1.0287291,1.9263583,51.1001825,1.5317989,1.5341664,0.7535621,0.7960678,0.2214717,0.1248859,1.0005907,1.0246671,1.5441664,0.8060678,0.1348859,1.0346671,1.2894167,15473846666.666666,16248726666.666666,16248726666.666666,0.1431357,21920000.0,59826666.6666667,59826666.6666667,10270993333.333334,10594060000.0,10594060000.0,1.0866465,None
KLAC,KLA Corporation,Technology,United States,84609006.5892456,5085361600.0,1131156933.3333333,737339133.3333334,6452856000.0,1856567000.0,3382665000.0,1856567000.0,3382665000.0,6452856000.0,5085361600.0,1131156933.3333333,6452856000.0,1856567000.0,1856567000.0,6452856000.0,7.555,7.555,29.235031,20.492054,28.1421589,8.270239,9.3807196,19.157,19.1570727,2544674306.702511,2544655000.0,1857194266.6666667,2544655000.0,0.28771,1.2302044,5.625,5.1027067,17.1875,3.3184208,0.90711,0.00265,16.99,11.909,319.43,0.037282,17.14145,153282000,1856567040,12.1121008,10600,48748695552,53366661120,175147.8339623,6.234,0.2152968,0.1338748,0.2152968,0.1338748,0.2152968,4.7089687,21.9501583,0.2152968,4.8900082,1.29,1.29,1491948866.6666667,2172248000.0,32.6745082,22.4415884,22.4415884,2.4972757,2.2757948,2.2757948,1.5095738,USD,USD,1.0,1.0,0.9,0.9,0.9,0.9,319.43,171.31,359.69,312.48007,2.2241194,86.463137,-11.1929717,1.5725661,15.1235393,1.4042704,1.4410664,0.1843708,0.1606808,0.5276263,0.4161019,2.8586747,2.6576764,1.4510664,0.1706808,0.4261019,2.6676764,2.0593714,8472210333.333333,9779509866.666666,9779509866.666666,0.2898425,2942986133.3333335,3256830733.3333335,3256830733.3333335,6023790933.333333,6785520800.0,6785520800.0,2.6685693,None
MAN,ManpowerGroup,Industrials,United States,86396709.245178,19498580000.0,247466666.6666667,3341013333.3333335,18306300000.0,84100000.0,13586300000.0,84100000.0,13586300000.0,18306300000.0,19498580000.0,247466666.6666667,18306300000.0,84100000.0,84100000.0,18306300000.0,0.364,0.364,81.16359,14.712158,72.857161,0.353193,72.857161,14.556,14.5560059,457400368.233031,457400000.0,633426666.6666666,457400000.0,0.00459,0.0167337,2.5,0.009887,1.0,0.0230427,0.98188,0.0075,8.06,1.461,118.38,0.0123416,2.7380624,54525700,84100000,1.5423919,25000,6657925120,6465657856,3364.0,35.471,-0.0865532,-0.5859692,-0.0865532,-0.5859692,-0.0865532,26.4567577,51.6861329,-0.0865532,0.2413447,0.44,0.44,807726666.6666666,896300000.0,8.2427947,7.4282329,7.4282329,2.570746,2.7816755,2.7816755,1.6688356,USD,USD,1.0,1.0,1.26,1.17,1.09,1.09,118.38,65.04,125.07,108.68398,8.9212964,82.0110701,-5.3490046,1.7771114,31.4983629,1.3977258,1.363226,0.1696732,0.1543414,0.7734584,0.8118753,1.4252707,1.4209174,1.373226,0.1643414,0.8218753,1.4309174,1.4020717,9162933333.333334,9175133333.333334,9175133333.333334,0.1091661,1935226666.6666667,1934526666.6666667,1934526666.6666667,6567640000.0,6735986666.666667,6735986666.666667,2.2498307,None
EXPD,Expeditors International of Was,Industrials,United States,89737013.0727692,9122082000.0,643762866.6666666,2421853200.0,11572157000.0,861016000.0,10275605000.0,861016000.0,10275605000.0,11572157000.0,9122082000.0,643762866.6666666,11572157000.0,861016000.0,861016000.0,11572157000.0,1.71,1.71,25.48182,24.854652,25.403424,1.871702,25.403424,16.165,16.1649265,1224171869.1927004,1224183000.0,913098000.0,1224183000.0,0.0744,0.3926912,5.625,0.532367,6.875,0.4370358,0.96911,0.00632,5.16,5.033,126.97,0.0396393,7.5308275,168886000,861016000,5.0982083,18055,19788558336,21659629568,47688.5073387,1.348,0.1621019,0.1271148,0.1621019,0.1271148,0.1621019,1.0427787,10.4616536,0.1621019,4.2761877,2.63,2.63,664138866.6666666,845756000.0,29.7958143,23.3974791,23.3974791,0.7622501,0.8546983,0.8546983,0.925499,USD,USD,1.0,1.0,0.58,0.52,0.52,0.5,126.97,81.51,130.76,110.885216,14.5057967,55.7722979,-2.8984399,1.8460914,39.5839522,2.3374932,2.177083,1.2780853,0.9996868,2.0761788,1.7306062,2.17871,2.1020087,2.187083,1.0096868,1.7406062,2.1120087,2.1495458,4262245733.3333335,5058484866.666667,5058484866.666667,0.2702122,1815647666.6666667,2138131866.6666667,2138131866.6666667,1857945400.0,2334974733.3333335,2334974733.3333335,3.4645507,None
DHR,Danaher Corporation,Healthcare,United States,90891184.1617972,19968853333.333332,3266273333.3333335,25804540000.0,20836300000.0,4727100000.0,112180800000.0,4727100000.0,112180800000.0,20836300000.0,19968853333.333332,3266273333.3333335,26719500000.0,5610600000.0,5610600000.0,26719500000.0,8.381,8.381,46.731068,32.763214,44.9850863,7.941368,44.9850863,24.781,24.6423167,9139306342.116943,9241600000.0,5464526666.666667,9241600000.0,0.20999,2.5370554,15.46875,4.0979589,17.1875,3.1065624,0.80646,0.11241,9.08,6.366,297.63,0.021389,5.7102,713278976,5360999936,7.5159932,67000,223946211328,212193361920,80014.9244179,0.926,0.1680471,0.1687854,0.1680471,0.1687854,0.1680471,0.7366964,8.8331018,0.1680471,4.3493551,1.78,1.78,5132920000.0,7935000000.0,43.6293983,28.2225849,28.2225849,0.9713836,0.9274565,0.9274565,0.9640455,USD,USD,1.0,1.0,0.21,0.21,0.18,0.18,297.63,192.51,299.73,246.15413,20.9120481,54.6049556,-0.7006306,1.9608282,56.8378014,2.1156439,2.1731874,0.1280474,0.0320119,0.3139627,0.2570119,2.6690643,2.1374293,2.1831874,0.0420119,0.2670119,2.1474293,2.1653084,66661973333.333336,76742180000.0,76742180000.0,0.1731097,9361220000.0,7772720000.0,7772720000.0,31850960000.0,35317213333.333336,35317213333.333336,2.5372194,None
WEN,Wendy's Company (The),Consumer Cyclical,United States,94742633.0139945,1362048400.0,173645000.0,185437133.3333333,1444565000.0,144757000.0,901274000.0,144757000.0,901274000.0,1444565000.0,1362048400.0,173645000.0,1444565000.0,144757000.0,144757000.0,1444565000.0,5.857,5.857,36.265625,27.30588,35.1456569,3.5566018,35.1456569,18.857,18.8567575,448729459.3254495,448741000.0,412165400.0,448741000.0,0.10021,0.569155,5.625,0.2651986,2.5,0.4253182,0.7445,0.15234,0.85,0.64,23.18,0.02761,9.885008,221359008,144756992,0.6539467,4667,8461473792,5137742336,31017.1399186,1.864,0.0413813,-0.0845039,0.0413813,-0.0845039,0.0413813,1.376874,11.9840275,0.0413813,2.2842403,1.69,1.69,274524600.0,389560000.0,30.8222789,21.7205919,21.7205919,7.8292482,8.4899521,8.4899521,2.9147522,USD,USD,1.0,1.0,0.1,0.09,0.07,0.05,0.0069414,18.86,29.46,22.043669,5.1549086,22.9056204,-21.3170401,0.8150943,0.8160943,1.1305986,1.1179284,0.4260044,0.7571937,0.7251789,0.802126,1.7408137,1.6258699,1.1279284,0.7671937,0.812126,1.6358699,1.3818992,4865278133.333333,4987319200.0,4987319200.0,0.129025,263478200.0,250488600.0,250488600.0,4309791133.333333,4461268733.333333,4461268733.333333,0.3977025,None
UNH,UnitedHealth Group Incorporated,Healthcare,United States,95089517.3177502,245293400000.0,14207333333.333334,63966266666.666664,262916000000.0,16883000000.0,278006000000.0,16883000000.0,278006000000.0,262916000000.0,245293400000.0,14207333333.333334,262916000000.0,16883000000.0,16883000000.0,262916000000.0,1.584,1.584,23.437572,19.289658,22.9190828,1.4796089,22.9190828,15.858,15.8579713,26259904930.25602,26260000000.0,22521866666.666668,26260000000.0,0.06421,2.0524319,34.8046875,0.37229,6.25,1.2983596,0.89037,0.00589,21.37,17.588,412.08,0.042681,5.860142,943702016,16883000320,17.8901815,330000,416428064768,389012848640,51160.6070303,0.438,0.0732695,0.1280718,0.0732695,0.1280718,0.0732695,0.360518,6.2543147,0.0732695,2.9568333,1.67,1.67,19751066666.666668,25236000000.0,21.0838266,16.5013498,16.5013498,1.9183499,1.9744975,1.9744975,1.4061681,USD,USD,1.0,1.0,1.45,1.25,1.25,1.25,412.08,289.64,425.98,379.5795,8.562238,42.2731667,-3.263064,1.796098,33.5722278,1.5631225,1.5418828,0.9370351,0.8597589,2.1289249,1.4008566,0.6705815,0.7044025,1.5518828,0.8697589,1.4108566,0.7144025,1.1331426,181157866666.66666,200329666666.66666,200329666666.66666,0.1842761,-21513200000.0,-22562533333.333332,-22562533333.333332,115995466666.66667,129991600000.0,129991600000.0,2.312626,None
OSK,Oshkosh Corporation (Holding Co,Industrials,United States,95180017.1828814,7374866666.666667,409533333.3333333,2561146666.6666665,6830500000.0,349300000.0,11080300000.0,349300000.0,11080300000.0,6830500000.0,7374866666.666667,409533333.3333333,6830500000.0,349300000.0,349300000.0,6830500000.0,1.173,1.173,23.533466,14.03169,22.345744,1.200959,22.345744,13.933,13.9208059,576191443.6230532,577200000.0,692713333.3333334,577200000.0,0.05114,0.1300469,2.5,0.1268299,2.5,0.1278553,0.91431,0.00596,8.52,5.08,119.21,0.0426139,2.7178485,68616896,349300000,5.0905829,14000,8014023168,8203150336,24950.0,0.452,-0.0605723,-0.0931194,-0.0605723,-0.0931194,-0.0605723,0.3157202,5.8688981,-0.0605723,0.2439428,0.73,0.73,400713333.3333333,957400000.0,19.9993923,8.3706112,8.3706112,1.0871958,1.0787808,1.0787808,1.0396437,USD,USD,1.0,1.0,0.33,0.33,0.33,0.3,119.21,66.74,137.47,117.08833,1.8120252,78.6185196,-13.2828981,1.4836703,10.6665607,1.9220685,1.9275196,0.1174574,0.1336255,0.2676099,0.368632,2.0898238,2.1389464,1.9375196,0.1436255,0.378632,2.1489464,2.043233,5631980000.0,6147206666.666667,6147206666.666667,0.1568226,1785833333.3333333,2033726666.6666667,2033726666.6666667,2929366666.6666665,3190786666.6666665,3190786666.6666665,2.4255926,None
WMS,"Advanced Drainage Systems, Inc.",Industrials,United States,96238756.5274272,1777152000.0,82579666.6666667,-111742800.0,1982780000.0,224230000.0,-500785000.0,224230000.0,-500785000.0,1982780000.0,1777152000.0,82579666.6666667,1982780000.0,224230000.0,224230000.0,1982780000.0,4.862,4.862,47.138996,26.951433,44.6155506,4.4410653,44.6155506,20.355,20.3550641,473602980.6927045,473600000.0,371173000.0,473600000.0,0.11309,0.1498865,2.25,0.205326,2.5,0.1863096,0.9318801,0.09911,4.53,2.59,121.63,0.0212941,10.659158,72124304,185388000,2.5703957,5000,9640249344,8805655552,37077.6,7.57,0.1709666,0.3220351,0.1709666,0.3220351,0.1709666,5.7580088,24.2458512,0.1709666,4.3848106,0.59,0.59,352197333.3333333,452216000.0,27.3717272,21.317798,21.317798,1.8802974,1.7584837,1.7584837,1.3270783,USD,USD,1.0,1.0,0.11,0.09,0.09,0.09,1.4052403,48.73,124.51,107.10489,13.561575,149.5998358,-2.3130672,1.9239905,50.7244724,1.9161212,1.7721362,2.9852247,1.4603011,0.1043056,0.2714923,2.4304927,2.4009999,1.7821362,1.4703011,0.2814923,2.4109999,2.096568,2127851200.0,2389478333.3333335,2389478333.3333335,0.1938406,391154800.0,416546866.6666667,416546866.6666667,1207210733.3333333,1350281400.0,1350281400.0,2.3048767,None
CRI,"Carter's, Inc.",Consumer Cyclical,United States,101390907.181541,3239790533.3333335,186661866.6666667,932519266.6666666,3157223000.0,274607000.0,3617339000.0,274607000.0,3617339000.0,3157223000.0,3239790533.3333335,186661866.6666667,3157223000.0,274607000.0,274607000.0,3157223000.0,1.629,1.629,15.571133,14.523031,15.4401202,1.3607999,15.4401202,10.308,10.1213293,517623401.435778,536371000.0,441546000.0,536371000.0,0.08698,0.1157669,2.5,0.4315378,4.375,0.302095,1.0802101,0.02225,6.73,6.277,98.52,0.063713,4.171931,43956900,272710016,6.204032,18000,5142411776,4296347136,15150.5564444,-0.3620719,-0.0730657,-0.3620719,-0.0730657,-0.3620719,-0.0730657,-0.3620719,0.2137928,-0.0730657,0.2426934,0.76,0.76,487335266.6666667,564666000.0,10.5521027,9.1069974,9.1069974,2.2398284,2.5219025,2.5219025,1.5890499,USD,USD,1.0,1.0,0.4,0.6,0.5,0.5,98.52,76.01,116.92,97.669205,0.8710985,29.6145244,-15.7372562,1.1004644,1.7760536,1.4736899,1.4054589,0.0,0.0,0.0979592,0.1130268,2.5609629,2.7063209,1.4154589,0.01,0.1230268,2.7163209,2.0658899,2956124400.0,3335332000.0,3335332000.0,0.1823327,925166800.0,1197497866.6666667,1197497866.6666667,2048053333.3333333,2377595733.3333335,2377595733.3333335,2.1194717,None
