"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:AZRT,REIT AZORIM - H.F,Real Estate,Israel,87875572468.99329,4418933.3333333,6183733.3333333,17146428.5714286,6988500.0,26625500.0,93706000.0,26625500.0,93706000.0,6988500.0,4418933.3333333,6183733.3333333,6988500.0,26625500.0,26625500.0,6988500.0,40.4807594,40.4807594,11.8958195,11.8958195,11.8958195,33.7416109,11.8958195,0,100000,0.0,0,0,0,2.87168,0.0,0.0,0.0,0.0,1.65096,0.57281,0.35588,0,0.32,1256,0.0002548,0.3550991,62100000,20119000,0.3239775,10000000,283607910,23639371358,2.0119,-0.001,0.9022668,0.4360569,0.9022668,0.4360569,0.9022668,0.1082642,3.5403529,0.9022668,9.7487726,109.8776609,109.8776609,3983000.0,4358000.0,71.2045972,65.077538,65.077538,2.4303627,0.8811429,0.8811429,0.9396921,USD,ILS,1.0,0.3047768,0,0,0,0,1256,922.3,1600,1289.9161,-2.629326,36.1812859,-21.5,0.9848015,0.9858015,1.4355035,2.3297412,2.2429761,0.9817211,0.0,0.0,0.0168251,3.6821289,2.3397412,0.9917211,0.01,3.6921289,3.015935,447895571.4285714,1040825571.4285715,1040825571.4285715,0.1255811,-230677714.2857143,167399857.1428571,167399857.1428571,310822857.1428571,446864857.1428571,446864857.1428571,5.6626896,None
TLV:BCNV,BRACK CAPITAL PROP,Real Estate,Netherlands,127824.1163711,193956689.2658667,88279979.4782,718733833.9983333,175472209.1945,158862168.45,3093493034.468,158862168.45,3093493034.468,175472209.1945,193956689.2658667,88279979.4782,175472209.1945,158862168.45,158862168.45,175472209.1945,6.6264572,6.6264572,6.0013694,6.0013694,6.0013694,5.4116309,6.0013694,20.7696246,20.7696404,47258071.9767561,47258000.0,54594800.0,47258000.0,0.90534,1.2311465,2.5,2.592626,2.5,1.972591,0.15335,0.69814,0,17.348,34480,0.0005031,0.9642567,7699190,134100000,17.4174166,140,981533908,80157616206,957857.1428571,2.0860413,-0.0249971,2.0860413,-0.0249971,2.0860413,-0.0249971,2.0860413,14.6931345,-0.0249971,0.2475003,2.8769178,2.8769178,39693665.4927333,58224584.0205,24.7277216,16.857723,16.857723,1.0760555,0.8079369,0.8079369,0.8998531,EUR,ILS,1.1846545,0.3047768,91.0,0,0,0,34480,23780,38820,31212.309,10.4692383,44.9957948,-11.1798042,1.4228723,8.298424,2.0659319,2.3018262,1.7698749,1.4854712,11.7685437,10.8611449,0.7551677,0.9063163,2.3118262,1.4954712,10.8711449,0.9163163,1.6140712,1889531272.3579,1795215794.1100664,1795215794.1100664,0.188492,-32152200.0,-25208066.6666667,-25208066.6666667,935751876.5078332,780095225.1809,780095225.1809,8.0145122,None
TLV:BCOM,B COMMUNICATIONS L,Communication Services,Israel,1506983521.2757938,2702542964.6857142,-93348779.8857143,-425102680.64,2668930437.6,54555047.2,-1424221986.4,54555047.2,-1424221986.4,2668930437.6,2721270773.386667,-85601643.8933333,2668930437.6,54555047.2,54555047.2,2668930437.6,0.4077914,0.4077914,1.2322985,0.1815031,1.1009491,0.0253381,1.1009491,1.0606233,1.0260145,3602872514.9425287,3838000000.0,3952066666.6666665,3838000000.0,0.02055,-0.0099294,0.0,0.0727127,2.5,0.0560031,0.01709,0.71566,10.51,1.548,634.5,0.0024397,10000.0,116317000,180000000,1.5474952,9848,3571908725,22188608043,18277.8229082,0.39,-0.0293991,0.7499023,-0.0293991,0.4999163,-0.0320291,0.4799756,7.178027,-0.0293991,0.2470601,2.2937607,2.2937607,970226465.1200001,1004849109.6,3.6815206,3.5546717,3.5546717,-79.6631966,-548.9173705,-548.9173705,54892.7370499,ILS,ILS,0.3047768,0.3047768,1188.0,315.0,32.0,73.0,63.349787,512,934,639.32446,-1.7209013,23.9257812,-32.0663812,0.5805687,0.5815687,1.0220279,1.0386864,0.0762166,0.0720108,1.1831819,1.0425135,1.0155681,1.1236716,1.0486864,0.0820108,1.0525135,1.1336716,1.091179,5097249750.826667,4916720292.960001,4916720292.960001,0.1110958,-59800000.0,438200000.0,438200000.0,4978102340.48,4734423129.653334,4734423129.653334,2.3397448,None
TLV:BEZQ,BEZEQ ISRAEL TELCM,Communication Services,Israel,8537842366.027066,2721270773.386667,13064765.4933333,-1437672802.506667,2658568026.4,242602332.8,-5862991301.6,242602332.8,-5862991301.6,2658568026.4,2721270773.386667,13064765.4933333,2658568026.4,242602332.8,242602332.8,2658568026.4,0.6394217,0.6394217,3.6139333,2.7389809,3.5045642,0.2998778,3.5045642,1.8792537,1.8203465,3166486247.161855,3365000000.0,3445466666.6666665,3365000000.0,0.09125,0.0395081,1.0,0.1794056,2.5,0.1442329,0.10561,0.26815,0.38,0.288,342.9,0.0008399,1009.1204452,2765489920,796000000,0.2878333,5408,5577573436,262601828251,147189.3491124,0.4041637,-0.0320291,0.4041637,-0.0320291,0.4041637,-0.0320291,0.4041637,6.6073868,-0.0320291,0.2467971,8.6711509,8.6711509,975387352.2666667,981381296.0,5.7183163,5.6833908,5.6833908,-46.2574772,-22.2674371,-22.2674371,8288.3284806,ILS,ILS,0.3047768,0.3047768,11.4988,11.4988,13.3068,25.6013,34.291057,305,415,343.34756,-0.5265016,12.4262295,-17.373494,0.6890909,0.6900909,0.9895373,0.9852888,0.0717555,0.1410582,1.615861,1.2034393,0.9953006,1.0751266,0.9952888,0.1510582,1.2134393,1.0851266,1.0402077,4213783081.4400005,4074845497.546667,4074845497.546667,0.1595366,-12933333.3333333,266133333.3333333,266133333.3333333,4252713238.0266666,4136105634.346667,4136105634.346667,6.0239308,None
TLV:BHNY,BEEIO HONEY LTD,Consumer Defensive,Israel,1e+50,3200.0,-1761533.3333333,-373487666.6666667,0.0,-1607000.0,-1498950000.0,-1607000.0,-1498950000.0,0.0,3200.0,-1761533.3333333,0.0,-1607000.0,-1607000.0,0.0,0,0,1.9376778,1.9376778,1.9376778,147769.6802528,1.9376778,0,100000,0.0,0,-600666.6666667,0,0,0.0,0.0,0.0,0.0,0.01,0.48409,0.32883,0,-0.55,884.4,-0.0006219,7.5985806,31095300,-1607000,-0.0516798,10000000,11998898,8293432498,-0.1607,0.118377,0.0,0.118377,0.0,0.118377,0.0,0.118377,3.6905964,0.0,0.25,16.3686966,16.3686966,-672333.3333333,-812000.0,560.329233,147769.6802528,147769.6802528,0.63043,-0.7720093,-0.7720093,78.2009331,USD,ILS,1.0,0.3047768,0,0,0,0,884.4,565,1478,1042.9293,-15.200388,56.5309735,-40.1623816,0.6996714,0.7006714,1.820819,2.3729868,53.5203679,13.380092,0.0,0.0,1.8208083,2.3729868,2.3829868,13.390092,0.01,2.3829868,2.3829868,2224000.0,1803600.0,1803600.0,1e-06,552333.3333333,1030600.0,1030600.0,1603600.0,773000.0,773000.0,72.6257334,evr_effective                    is None|
TLV:BIG,BIG SHOPPING CENTE,Real Estate,Israel,43837191743.88566,199008197.1613867,65264558.5382933,966663543.0541867,297001943.832,66490106.688,3960380373.1784,66490106.688,3960380373.1784,297001943.832,199008197.1613867,65264558.5382933,297001943.832,66490106.688,66490106.688,297001943.832,8.762333,8.762333,9.8219901,9.8219901,9.8219901,3.246263,9.8219901,15.5094818,14.5991566,542281806.319761,605940000.0,427267866.6666667,605940000.0,0.25751,0.150163,1.0,0.5475888,2.5,0.417934,0.17339,0.50192,0,13.737,45000,0.0003053,0.4234127,20382900,218160000,10.7030894,10000000,7423204208,275015638884,21.816,-0.0040773,-0.1421,-0.0040773,-0.1421,-0.0040773,-0.1421,-0.0040773,0.2495923,-0.1421,0.23579,-2408.9221892,41.5123413,59761244.4976,81619836.5936,124.2143511,90.9485306,90.9485306,2.0064011,2.6236636,2.6236636,1.6207727,ILS,ILS,0.3047768,0.3047768,686.324,688.715,602.38,502.303,45000,23640,46640,38183.426,17.8521802,90.3553299,-3.516295,1.8573913,41.0601421,1.5537372,1.4781031,3.7207931,2.5827272,0.4765428,0.8821547,0.4690947,0.7497256,1.4881031,2.5927272,0.8921547,0.7597256,1.1239144,3689064631.999787,6010659826.482934,6010659826.482934,0.111062,-700906866.6666666,-383906066.6666667,-383906066.6666667,2379499433.938347,4118230434.3897605,4118230434.3897605,6.4234706,None
TLV:BIGT-L,BIG TECH 50 R&D LP,Technology,Israel,1e+50,0.0,-266400.0,0,0,0,0,-266400.0,0,0.0,0.0,-266400.0,0,0,-266400.0,0.0,0,0,99.5733421,99.5733421,99.5733421,819673.6730382,33.191114,0,100000,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0.55667,0.11426,0,0,899.4,0.0,10000.0,100000000,-266400,-0.002664,1,26754148,26754148,-266400.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.16,-0.9,0.16,-110.6370468,903.8563746,-81600.0,-326400.0,30.4999426,819673.6730382,819673.6730382,-24.1576577,-6.0394144,-6.0394144,604.9414414,USD,ILS,1.0,0.3047768,0,0,0,0,899.4,875.6,895,899.4,0.0,2.7181361,0.4916201,2.4536082,218.1882388,0.9586053,0.2396513,0.0,0.0,0.0,0.0,0.9442476,0.2360619,0.2496513,0.01,0.01,0.2460619,0.2478566,5141000.0,1285250.0,1285250.0,1e-06,-299000.0,-74750.0,-74750.0,5363000.0,1340750.0,1340750.0,3.4500691,evr_effective                    is None|
TLV:BIMT-L,BIO MEAT FOODTECH,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,10000.0,10000000000000.0,3333.3333333,0,100000,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0.01,1.23e-05,0,0,208.8,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.16,-0.9,0.16,-11111.1111111,9.0,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.3047768,0,0,0,0,208.8,195.2,208.8,208.8,0.0,6.9672131,0.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,1e-06,0.0,0.0,0.0,0,0,0.0,1e-05,debt_to_equity_effective_used    <= 0   |evr_effective                    is None|
TLV:BIOV,BIO VIEW,Healthcare,Israel,1101450.8537665,8719867.4325333,248128.9521067,-8459974.0959467,8515768.5688,737255.0792,-32926561.588,737255.0792,-32926561.588,8515768.5688,8719867.4325333,248128.9521067,8515768.5688,737255.0792,737255.0792,8515768.5688,0.3706086,0.3706086,5.693301,5.693301,5.693301,0.4802348,5.693301,3.0883033,2.8752638,3888518.9479917,4425000.0,2810866.6666667,4425000.0,0.08658,0.0349377,1.0,0.0842784,1.0,0.0885449,0.11155,0.34834,0,0.172,328.6,0.0005234,0.5614953,13702600,2419000,0.1765358,32,10352109,1341824052,75593.75,-0.1320439,-0.0509258,-0.1320439,-0.0509258,-0.1320439,-0.0509258,-0.1320439,0.2367956,-0.0509258,0.2449074,-43.1167286,2319.28542,280475.9298133,760418.116,36.9090843,13.6137074,13.6137074,0.4107263,0.4232801,0.4232801,0.6515998,ILS,ILS,0.3047768,0.3047768,20.0,0,0,0,328.6,270,497,344.83286,-4.7074574,21.7037037,-33.8832998,0.5162996,0.5172996,3.4922585,3.4322485,0.0706712,0.1023311,9.4624033,9.703058,3.0012124,3.3751218,3.4422485,0.1123311,9.713058,3.3851218,3.4136851,10577258.5255467,11127461.92336,11127461.92336,0.1662555,17296800.0,18304266.6666667,18304266.6666667,3073552.11728,3317353.2388267,3317353.2388267,15.570536,None
TLV:BIRM,BIRMAN WOOD,Industrials,Israel,5578.4907668,84199873.7978667,3493717.41376,12098521.4450667,83986733.2224,3699380.7984,48750268.2672,3699380.7984,48750268.2672,83986733.2224,84199873.7978667,3493717.41376,83986733.2224,3699380.7984,3699380.7984,83986733.2224,0.4010863,0.4010863,5.250008,5.250008,5.250008,0.0023115,5.250008,3.9209535,3.8677219,28985961.1737272,29773000.0,28277733.3333333,29773000.0,0.04405,0.1047708,2.5,0.1180145,2.5,0.1136642,0.01,0.80239,0,1.103,1904,0.0005793,0.6729528,10999800,12138000,1.1034746,233,110566664,63696615,52094.4206009,0.745,-0.0051899,0.1227034,-0.0051899,0.1227034,-0.0051899,0.5894259,7.9274075,-0.0051899,0.249481,8.9069863,8.9069863,6700050.6235733,3503104.5392,16.5023625,31.5624792,31.5624792,2.3444508,2.3597784,2.3597784,1.537157,ILS,ILS,0.3047768,0.3047768,31.8188,45.4554,59.0921,59.0921,1904,6.25,1847,9.715,19498.5589295,30364.0,0.3086085,2.0619313,76.8502208,1.4271472,1.4237687,0.035996,0.0101401,1.2587633,1.009416,1.4940896,1.5057208,1.4337687,0.0201401,1.019416,1.5157208,1.4747448,94692831.0605333,96318490.19328,96318490.19328,0.1384078,81806800.0,84874200.0,84874200.0,66382926.8466667,67650270.05488,67650270.05488,2.0484167,None
TLV:BKRY,BIKUREY HASADE HOL,Consumer Defensive,Israel,9.8538064,808247266.6666666,65639333.3333333,85902000.0,1282317000.0,41679000.0,337674000.0,41679000.0,337674000.0,1282317000.0,808247266.6666666,65639333.3333333,1282317000.0,41679000.0,41679000.0,1282317000.0,0.2419928,0.2419928,2.1385175,2.1385175,2.1385175,0.2718133,2.1385175,4.0065958,3.9646411,88855123.3835387,90716000.0,56819866.6666667,90716000.0,0.07084,0.0,0.0,0.0,0.0,0.05048,0.10841,0.78414,0,0.84,606.4,0.0013852,1.0801891,100000000,102091000,1.02091,1349,348550784,348550784,75679.0214974,0.537,1.1701854,1.3862461,1.1701854,1.3862461,1.1701854,0.7493115,8.9062783,1.1701854,11.0675108,2.8539765,2.8539765,53189200.0,102142000.0,6.5530368,3.4124139,3.4124139,5.2730964,4.2097206,4.2097206,2.0527604,USD,ILS,1.0,0.3047768,0,0,0,0,606.4,530,728,607.737,-9.7880272,14.4150943,-16.7032967,0.7717172,0.7727172,1.4413884,1.3334705,1.5464955,1.7869045,6.5071517,1.4622085,0.6459209,0.9888437,1.3434705,1.7969045,1.4722085,0.9988437,1.1711571,605981800.0,838134428.5714285,838134428.5714285,0.1497283,-75352266.6666667,-8160571.4285714,-8160571.4285714,489815133.3333333,636710000.0,636710000.0,1.380315,None
TLV:BLND,BLENDER FINANCE TE,Technology,Israel,1e+50,8491066.6666667,-17638133.3333333,-65093000.0,9957000.0,-24184000.0,-268388000.0,-24184000.0,-268388000.0,9957000.0,8491066.6666667,-17638133.3333333,9957000.0,-24184000.0,-24184000.0,9957000.0,8.5587421,8.5587421,2837.8018888,2837.8018888,2837.8018888,8.5588921,945.9339629,0,100000,0.0,62000.0,54000.0,62000.0,-2.42884,0.0,0.0,0.0,0.0,-0.3369771,0.11918,0.37278,0,-4.785,2551,-0.0018757,4.6090371,100000000,-24184000,-0.24184,32,85220889,85220889,-755750.0,-0.3024668,0.4774831,-0.3024668,0.4774831,-0.3024668,0.4774831,-0.3024668,0.2197533,0.4774831,7.160015,-9382.1921812,10.6584898,-6291333.3333333,-7098000.0,738.2384062,120063.2418733,120063.2418733,4.7963577,6.4243491,6.4243491,2.53563,USD,ILS,1.0,0.3047768,0,0,0,0,2551,2500,4251,3321.7007,-23.2019911,2.04,-39.9905904,0.0582524,0.0592524,1.2553967,1.2080985,3.9434895,4.0069452,87.6526424,75.9650273,1.6292806,1.056193,1.2180985,4.0169452,75.9750273,1.066193,1.1421457,55288000.0,62088600.0,62088600.0,1e-06,1530857.1428571,183000.0,183000.0,44798142.8571429,51375800.0,51375800.0,1e-05,effective_profit_margin          <= 0   |
TLV:BLRN,BLADERANGER LTD,Technology,Israel,1e+50,0.0,-3967600.0,-7067428.5714286,0.0,-6134000.0,-33028000.0,-6134000.0,-33028000.0,0.0,0.0,-3967600.0,0.0,-6134000.0,-6134000.0,0.0,0,0,1313.9618498,1313.9618498,1313.9618498,141732.8577339,437.9872833,-7.656298,1402.8720396,-5710965.3079097,-5711000.0,-3657466.6666667,-5711000.0,0,0.0,0.0,0.0,0.0,0.01,0.04654,0.67821,0,-1.202,2118,-0.0005675,2.0383162,7293980,-6134000,-0.8409675,10,43724586,46683242,-613400.0,-0.6168864,0.0,-0.6168864,0.0,-0.6168864,0.0,-0.6168864,0.1883114,0.0,0.25,-2129.9899319,46.9485787,-2339333.3333333,-3085000.0,535.0155404,141732.8577339,141732.8577339,0.5225502,0.6713204,0.6713204,0.8203414,USD,ILS,1.0,0.3047768,0,0,0,0,2118,1512,3799,2389.7551,-11.3716715,40.0793651,-44.2484864,0.5299519,0.5309519,5.5321414,6.7475428,0.0,0.0,0.0,0.0,17.5920097,20.2691222,6.7575428,0.01,0.01,20.2791222,13.5183325,16175714.2857143,21427600.0,21427600.0,1e-06,15399571.4285714,20452800.0,20452800.0,2420142.8571429,2983600.0,2983600.0,2.7378682,evr_effective                    is None|
TLV:BLRX,BIOLINE RX LTD,Healthcare,Israel,1e+50,0.0,-27481866.6666667,-257357200.0,0.0,-33568000.0,-1093546000.0,-33568000.0,-1093546000.0,0.0,0.0,-27481866.6666667,0.0,-33568000.0,-33568000.0,0.0,0,0,23.3640729,23.3640729,23.3640729,48736.4736425,23.3640729,-5.2433801,3034.610153,-20955269.7047198,-20814000.0,-24044666.6666667,-20814000.0,0,0.0,0.0,0.0,0.0,0.01,0.01,1.23e-05,0,-0.096,68.9,-0.0013933,2.0579977,691211008,-33568000,-0.048564,38,110617174,14367358038,-883368.4210526,-0.1063251,0.0,-0.1063251,0.0,-0.1063251,0.0,-0.1063251,0.2393675,0.0,0.25,-219.7419042,455.0793367,-23016200.0,-22697000.0,2080.7076443,48736.4736425,48736.4736425,0.831109,0.6304145,0.6304145,0.7949865,USD,ILS,1.0,0.3047768,0,0,0,0,68.9,32.7,136,66.727974,3.2550456,110.7033639,-49.3382353,0.7008712,0.7018712,2.7116411,3.289632,0.0,0.0,0.1324572,0.0331143,2.9065083,4.1047454,3.299632,0.01,0.0431143,4.1147454,3.7071887,51067933.3333333,66867933.3333333,66867933.3333333,1e-06,17132533.3333333,32025600.0,32025600.0,21382400.0,21258466.6666667,21258466.6666667,19.5486632,evr_effective                    is None|
TLV:BLSR,BLUE SQUARE REAL,Real Estate,Israel,3892.8499068,83643940.5962133,67511413.7448,557925608.8687466,101655558.6488,69855147.3368,2329509049.1904,69855147.3368,2329509049.1904,101655558.6488,83643940.5962133,67511413.7448,101655558.6488,69855147.3368,69855147.3368,101655558.6488,6.024523,6.024523,3.741383,3.741383,3.741383,2.5874267,3.741383,7.6974429,7.6663198,260895245.0110865,263005000.0,207709133.3333333,263005000.0,0.69194,1.9259595,2.5,1.7550347,2.5,1.7108353,0.21155,0.59219,0,19.738,24320,0.0008116,0.3728029,11585000,228787008,19.7485549,45,1991986522,85552234148,5084155.7333333,2.863,0.3571463,0.2498891,0.3571463,0.2498891,0.3571463,2.2097223,15.1151346,0.3571463,6.2261723,1.6931463,1.6931463,37983540.16432,55184716.0688,52.443414,36.0967069,36.0967069,2.0507268,2.1508084,2.1508084,1.4675635,ILS,ILS,0.3047768,0.3047768,517.912,517.912,517.912,328.011,24320,12810,26440,23038.182,5.5638852,89.8516784,-8.0181543,1.6889215,23.2090188,1.4984421,1.465551,0.1955555,0.4906666,0.8218235,0.6060166,0.7355333,0.8543736,1.475551,0.5006666,0.6160166,0.8643736,1.1699623,1999302404.46272,2165884036.5357337,2165884036.5357337,0.1322525,-409720333.3333333,-281270866.6666667,-281270866.6666667,1348243873.1512,1478958761.8466134,1478958761.8466134,6.041699,None
TLV:BLTZ,BLITZ TECHNOLOGIES,,Israel,1e+50,8086200.0,-6725600.0,-145524400.0,-9545000.0,-17203000.0,-620770000.0,-17203000.0,-620770000.0,-9545000.0,8086200.0,-6725600.0,-9545000.0,-17203000.0,-17203000.0,-9545000.0,-1.6448804,-1.6448804,10958.0453982,10958.0453982,10958.0453982,1.2548132,10958.0453982,-0.8933008,10958.0453982,-17295555.612419,-17017000.0,-5602600.0,-17017000.0,0,0.0,0.0,0.0,0.0,0.01,0.10047,0.73418,0,-0.997,396.9,-0.002512,1.6123019,100000000,-17615000,-0.17615,9,15698967,15698967,-1957222.2222222,-0.3985615,-0.5549716,-0.3985615,-0.5549716,-0.3985615,-0.5549716,-0.3985615,0.2101439,-0.5549716,0.1945028,-27493.9895814,3.6371586,7692000.0,12511000.0,2.0409474,1.2548132,1.2548132,11.4168025,4.4558948,4.4558948,2.111899,USD,ILS,1.0,0.3047768,0,0,0,0,396.9,388.8,404.9,396.9,0.0,2.0833333,-1.9757965,1.0062112,1.0378506,1.1533892,1.2302297,0.0315433,0.2739958,1175.2640153,293.8160038,1.159278,1.2348307,1.2402297,0.2839958,293.8260038,1.2448307,1.2425302,309273866.6666667,65509600.0,65509600.0,1e-06,21156933.3333333,12408800.0,12408800.0,288166266.6666667,53185200.0,53185200.0,1e-05,evr_effective                    <= 0   |
TLV:BMLK,BIOMILK,Technology,Israel,3.2148160699318997e+19,119666.6666667,-5542733.3333333,-58802866.6666667,102000.0,-4505000.0,-242760000.0,-4505000.0,-242760000.0,102000.0,119666.6666667,-5542733.3333333,102000.0,-4505000.0,-4505000.0,102000.0,568.0524479,568.0524479,8.2783238,8.2783238,8.2783238,533.521846,2.7594413,-13.8582011,777.5101451,-2887008.2032109,-1593000.0,-4208800.0,-1593000.0,0,0.0,0.0,0.0,0.0,0.01,0.01,0.15892,0,-0.588,420.7,-0.0013977,1.2974608,42452300,-4505000,-0.1061191,10000000,57941366,5441922890,-0.4505,0.5800109,0.1243925,0.5800109,0.1243925,0.5800109,0.1243925,0.5800109,7.8658446,0.1243925,3.7769322,14.2727043,14.2727043,-2728066.6666667,-2413000.0,470.8322996,240121.6997342,240121.6997342,0.1585809,0.1216803,0.1216803,0.3498271,USD,ILS,1.0,0.3047768,138.167,0,0,0,420.7,171.1,851.9,559.9063,-24.8624279,145.8796026,-50.6162695,0.733255,0.734255,8.7927819,10.0323723,3.1654553,5.4350649,0.0,0.0,7.3202272,9.3858993,10.0423723,5.4450649,0.01,9.3958993,9.7191358,10232733.3333333,12603600.0,12603600.0,1e-06,7606866.6666667,10394000.0,10394000.0,1154733.3333333,1274800.0,1274800.0,50.3446407,None
TLV:BNRG,BRENMILLER ENERGY,Technology,Israel,1e+50,88266.6666667,-34384533.3333333,-285241933.3333333,0.0,-32584000.0,-1186352000.0,-32584000.0,-1186352000.0,0.0,88266.6666667,-34384533.3333333,0.0,-32584000.0,-32584000.0,0.0,0,0,47.3334991,47.3334991,47.3334991,60930.1697849,15.777833,-3.6052048,4387.0067553,-19814423.4931102,-19027000.0,-17939333.3333333,-19027000.0,0,0.0,0.0,0.0,0.0,0.01,0.16327,0.58374,0,-2.049,952.6,-0.002151,10000.0,24072000,-32584000,-1.3536058,81,74273876,6883919557,-402271.6049383,0.0966841,0.0,0.0966841,0.0,0.0966841,0.0,0.0966841,3.3594067,0.0,0.25,489.56858,489.56858,-15130400.0,-12190000.0,2037.1092257,60930.1697849,60930.1697849,-20.5343922,-39.4169174,-39.4169174,3942.6917383,USD,ILS,1.0,0.3047768,0,0,0,0,952.6,915,2529,1213.2056,-21.4807449,4.1092896,-62.3329379,0.0465923,0.0475923,1.5246869,0.9710838,4.356665,0.0735687,1.2537339,0.1412158,1.2640487,0.8848084,0.9810838,0.0835687,0.1512158,0.8948084,0.9379461,34439400.0,30149600.0,30149600.0,1e-06,-5857666.6666667,-3139200.0,-3139200.0,28976333.3333333,31030000.0,31030000.0,8.7020823,evr_effective                    is None|
TLV:BOLT,BIOLIGHT LIFE SCI,Healthcare,Israel,1e+50,163868.3261333,-892183.2858667,-62459088.0942933,55774.1544,-1358999.7512,-248651542.7264,-1358999.7512,-248651542.7264,55774.1544,163868.3261333,-892183.2858667,55774.1544,-1358999.7512,-1358999.7512,55774.1544,25.0063269,25.0063269,8.5054731,8.5054731,8.5054731,515.4175555,8.5054731,-0.06827,17530.9612738,-5677455.3571429,0,-12620333.3333333,0,0,-399.4561233,0.0,-80.4232456,0.0,-80.0332306,0.09317,0.57215,0,-2.946,1154,-0.0025529,0.2698216,4542900,-12467000,-2.7442823,5,775199,1597794431,-2493400.0,-0.1766339,0.2475482,-0.1766339,0.2475482,-0.1766339,0.2475482,-0.1766339,0.2323366,0.2475482,5.2254211,-48.1531297,2076.7082135,-4524635.0989867,-18098540.3959467,58367.3415897,428.3217176,428.3217176,0.2719605,0.0888072,0.0888072,0.2990054,ILS,ILS,0.3047768,0.3047768,0,0,0,0,1154,585,1364,1016.2118,13.5590041,97.2649573,-15.3958944,1.4608472,9.7191621,11.3224881,12.7388718,25.0338808,6.2584702,0.3141836,0.0949656,15.5992767,18.4580399,12.7488718,6.2684702,0.1049656,18.4680399,15.6084558,20801280.7398933,20195059.36624,20195059.36624,3.27e-05,44489400.0,48140133.3333333,48140133.3333333,2167897.6968533,1651280.7024,1651280.7024,23.7752724,effective_profit_margin          <= 0   |
