"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:RVL,RAVAL ICS LTD,Consumer Cyclical,Israel,1074.1420081,284862336.9778666,16742090.2327667,72752318.0618667,285558597.916,23291492.1245,305964271.6785,23291492.1245,305964271.6785,285558597.916,284862336.9778666,16742090.2327667,285558597.916,23291492.1245,23291492.1245,285558597.916,1.1541897,1.1541897,11.3595047,11.3595047,11.3595047,0.933655,11.3595047,6.391779,6.2628308,45356931.6231165,47187000.0,39403666.6666667,47187000.0,0.08156,0.3767571,5.625,0.2258377,2.5,0.3014663,0.32103,0.49931,0,0.232,867.2,0.0002675,2.2679908,85397000,19661000,0.2302306,1088,278214092,22505568112,18070.7720588,0.718,0.0298348,4.4941726,0.0298348,4.4941726,0.0298348,1.6620431,13.1420252,0.0298348,1.9772752,6.8346629,6.8346629,46624842.0413333,59167569.0025,5.9670785,4.7021383,4.7021383,1.7200715,1.7472231,1.7472231,1.3228257,EUR,ILS,1.1846545,0.3047768,83.64,0,0,0,867.2,631.2,1094,946.31537,-8.3603598,37.3891001,-20.7312614,1.019879,1.1253611,1.5883696,1.5771015,0.1150406,0.1587764,8.2021001,3.175477,1.2402463,1.2271945,1.5871015,0.1687764,3.185477,1.2371945,1.412148,304094965.8544666,328829919.9987333,328829919.9987333,0.1708314,26140000.0,26608533.3333333,26608533.3333333,190971438.9028333,208918638.6699667,208918638.6699667,8.2071792,None
TLV:POLY,POLYGON REAL ESTAT,Real Estate,Israel,1240.1809905,19362066.6666667,7216666.6666667,28290066.6666667,19617000.0,8651000.0,125870000.0,8651000.0,125870000.0,19617000.0,19362066.6666667,7216666.6666667,19617000.0,8651000.0,8651000.0,19617000.0,2.4958172,2.4958172,4.9732466,4.9732466,4.9732466,0.0219337,4.9732466,3.0779409,3.077928,15907867.115556,15908000.0,15470600.0,15908000.0,0.44099,0.0,0.0,0.0,0.0,0.2619943,0.01,0.52196,0,1.681,2805,0.0005993,0.3792944,5146820,8651000,1.6808437,4,48963065,43027388,2162750.0,0.074,0.0134669,0.1996442,0.0134669,0.1996442,0.0134669,0.105411,3.4967067,0.0134669,1.4104713,47.1795599,47.1795599,11995000.0,12238000.0,4.0819563,4.0009042,4.0009042,0.1579434,0.1463023,0.1463023,0.3834949,USD,ILS,1.0,0.3047768,0,0,0,0,2805,16,2900,24.17,11505.2958213,17431.25,-3.2758621,1.9341193,52.3479312,7.4065963,7.840574,0.0255036,0.1020146,1120.3453763,1606.0,0.9453786,1.319753,7.850574,0.1120146,1606.01,1.329753,4.5901635,124791000.0,128917400.0,128917400.0,0.167105,-718066.6666667,3005600.0,3005600.0,16949933.3333333,16446600.0,16446600.0,1.8772238,None
TLV:LUDN,LUDAN ENGINEERING,Industrials,Israel,1438.4489989,170212620.9574933,744976.0914667,12950799.2885867,160038907.2336,3925525.184,59106888.708,3925525.184,59106888.708,160038907.2336,170212620.9574933,744976.0914667,160038907.2336,3925525.184,3925525.184,160038907.2336,0.1155104,0.1155104,4.5522731,4.5522731,4.5522731,0.0840984,4.5522731,1.8164697,1.5668611,47269111.409396,60260000.0,44953866.6666667,60260000.0,0.01923,0.0064363,1.0,0.0621558,2.5,0.0519313,0.21098,0.43738,0,0.865,1284,0.0006737,0.6355255,11524700,13247000,1.1494442,1253,62265354,4538099829,10572.226656,0.11,0.0116165,0.2964919,0.0116165,0.2964919,0.0116165,0.156623,4.207562,0.0116165,1.3277973,29.0651688,29.0651688,10973976.32688,21860420.7568,5.67391,2.8483145,2.8483145,4.3385127,3.8289849,3.8289849,1.9577792,ILS,ILS,0.3047768,0.3047768,50.0,50.0,45.0,45.0,1284,435.6,1425,1001.9867,28.1454135,194.7658402,-9.8947368,1.7149788,25.4420731,1.252381,1.2751292,0.3485206,0.0341779,0.9846408,0.7976997,1.1935682,1.1481486,1.2851292,0.0441779,0.8076997,1.1581486,1.2216389,112567909.10672,108989037.05504,108989037.05504,0.1360176,42614200.0,30165266.6666667,30165266.6666667,89921834.71488,85488205.9683733,85488205.9683733,5.9867942,None
TLV:HLAN,HILAN LTD,Technology,Israel,1579.9223718,479175936.67456,37011911.72592,97674523.4502933,496093731.1104,39750209.3632,424522690.3896,39750209.3632,424522690.3896,496093731.1104,479175936.67456,37011911.72592,496093731.1104,39750209.3632,39750209.3632,496093731.1104,0.6698994,0.6698994,8.997101,8.997101,8.997101,0.0070911,2.9990337,5.1790722,4.9221448,233721711.7342435,256911000.0,233810066.6666667,256911000.0,0.08013,1.2186123,15.46875,0.215714,2.5,0.7794296,0.35913,0.33362,0,5.691,16900,0.0003367,2.2948415,22542700,130424000,5.7856424,4055,1090362613,1154242660,32163.7484587,0.083,0.0557713,0.1125083,0.0557713,0.1125083,0.0557713,0.0903771,3.2562778,0.0557713,2.6115945,99.5507108,99.5507108,64665854.9923733,85899512.4192,16.8614892,12.6934669,12.6934669,1.8686018,1.8261871,1.8261871,1.3523649,ILS,ILS,0.3047768,0.3047768,100.0,100.0,100.0,100.0,16900,14010,17990,16115.314,4.8691946,20.6281228,-6.0589216,1.4522613,9.3814204,1.5504882,1.559729,0.27501,0.4497162,0.505821,0.3283765,1.2035803,1.1896004,1.569729,0.4597162,0.3383765,1.1996004,1.3846647,388639224.9249067,415716794.6256533,415716794.6256533,0.1956185,128063066.6666667,123461000.0,123461000.0,250191803.3997867,266635060.3580267,266635060.3580267,2.7261769,None
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,Israel,1668.0154312,169875933.3333333,12547400.0,96243714.2857143,204836000.0,17258000.0,409519000.0,17258000.0,409519000.0,204836000.0,169875933.3333333,12547400.0,204836000.0,17258000.0,17258000.0,204836000.0,0.7808382,0.7808382,3.9701899,3.9701899,3.9701899,0.3270654,3.9701899,6.419209,6.3335366,25596758.9022885,26280000.0,29701800.0,26280000.0,0.08425,0.0,0.0,0.0,0.0,0.0581429,0.01,0.76234,0,0.452,603.7,0.0007487,0.4619114,37333400,17258000,0.462267,87,159925076,6699574632,198367.816092,1.876,0.0869431,-0.2676776,0.0869431,-0.2676776,0.0869431,1.3400806,11.8261851,0.0869431,3.198611,2.9626501,2.9626501,1230400.0,57313000.0,129.9781183,2.7903805,2.7903805,4.4249954,3.628129,3.628129,1.9057648,USD,ILS,1.0,0.3047768,16.071,0,0,0,61.1047826,279.6,640,512.6308,17.765066,115.9155937,-5.671875,1.7985572,33.8489707,1.230915,1.2760585,0.9663053,0.3053817,25.2399456,30.0304717,1.6116967,1.6199366,1.2860585,0.3153817,30.0404717,1.6299366,1.4579976,621381714.2857143,657801066.6666666,657801066.6666666,0.1262359,182723142.8571429,184423800.0,184423800.0,503721000.0,515600333.3333333,515600333.3333333,3.0731199,None
TLV:ZMH,Z.M.H HAMMERMAN LT,Real Estate,Israel,1757.2662989,428747066.6666667,50228200.0,211837466.6666667,349409000.0,60401000.0,935767000.0,60401000.0,935767000.0,349409000.0,428747066.6666667,50228200.0,349409000.0,60401000.0,60401000.0,349409000.0,0.7137873,0.7137873,2.3182393,2.3182393,2.3182393,0.4434338,2.3182393,3.5957567,3.5771352,70096972.1139176,70823000.0,69173000.0,70823000.0,0.17287,0.0,0.0,0.0,0.0,0.1087829,0.37979,0.4343,0,3.338,2578,0.0012948,0.463898,20022500,60401000,3.0166563,158,249441036,15493976939,382284.8101266,0.666,-0.2310982,0.1904175,-0.2310982,0.1904175,-0.2310982,0.5471044,7.6466505,-0.2310982,0.2268902,4.2372888,4.2372888,76962933.3333333,161464000.0,3.2410542,1.5448709,1.5448709,2.6064593,2.112133,2.112133,1.4543179,USD,ILS,1.0,0.3047768,18.9786,27.0726,49.7252,22.1001,2578,1200,3032,2475.14,4.1557245,114.8333333,-14.9736148,1.5043668,11.5910416,1.4047322,1.4751223,0.054207,0.0371181,94.9313884,141.8266863,1.2940771,1.2381762,1.4851223,0.0471181,141.8366863,1.2481762,1.3666493,948164133.3333334,922683466.6666666,922683466.6666666,0.1654623,136471666.6666667,89043400.0,89043400.0,679601666.6666666,625926066.6666666,625926066.6666666,4.1251982,None
TLV:RPAC,RAPAC COMM & INFRA,Energy,Israel,1796.8616659,222967757.96896,3048905.8333867,40503292.5175467,286679153.616,4141002.3816,172072714.4048,4141002.3816,172072714.4048,286679153.616,222967757.96896,3048905.8333867,286679153.616,4141002.3816,4141002.3816,286679153.616,0.3059959,0.3059959,10.1236808,10.1236808,10.1236808,0.1462032,10.1236808,2.9895556,2.9457405,99220630.9001937,102129000.0,74258800.0,102129000.0,0.01444,0.0727197,5.625,0.0680404,2.5,0.0730571,0.29061,0.51243,0,0.886,2959,0.0002994,0.4964621,15332000,13587000,0.8861858,569,287930864,13752162137,23878.7346221,0.538,0.6233719,1.5755943,0.6233719,1.5755943,0.6233719,0.7973986,9.1797177,0.6233719,8.1453904,12.695885,12.695885,18363960.35184,27667942.6808,15.6791269,10.4066597,10.4066597,6.9194229,8.587616,8.587616,2.9314634,ILS,ILS,0.3047768,0.3047768,16.9968,14.4782,31.0,350.0,2959,2015,3296,2999.6782,-1.3560855,46.8486352,-10.2245146,1.4738486,10.2498418,1.2080661,1.1607253,2.7385693,1.8251226,3.4230618,1.6474466,1.5549876,1.5764081,1.1707253,1.8351226,1.6574466,1.5864081,1.3785667,626954120.2501334,820151950.9040533,820151950.9040533,0.1050491,214364400.0,257605533.3333333,257605533.3333333,522721084.5221866,710587982.8934934,710587982.8934934,3.6098953,None
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,Israel,1841.870909,330588533.3333333,5542800.0,56457133.3333333,408978000.0,8160000.0,230053000.0,8160000.0,230053000.0,408978000.0,330588533.3333333,5542800.0,408978000.0,8160000.0,8160000.0,408978000.0,0.3145297,0.3145297,5.2740482,5.2740482,5.2740482,0.0998234,5.2740482,3.1934513,3.0072945,45596104.6001145,50912000.0,41789800.0,50912000.0,0.01995,0.0,0.0,0.0,0.0,0.0214,0.01,0.8296,0,5.643,10150,0.000556,0.4618188,1371760,8160000,5.9485624,416,128632886,4082557426,19615.3846154,0.721,0.1527864,0.2843789,0.1527864,0.2843789,0.1527864,0.6118447,8.0720504,0.1527864,4.1587902,8.6199129,8.6199129,25763800.0,38829000.0,4.9927762,3.3128045,3.3128045,3.6714206,4.4324322,4.4324322,2.1063342,USD,ILS,1.0,0.3047768,109.349,182.247,91.2537,91.2537,10150,3900,11000,8146.007,24.6009241,160.2564103,-7.7272727,1.7605634,29.7789915,1.2888047,1.2320704,0.4861749,0.3637805,0.2179522,0.1851944,1.0058856,1.000128,1.2420704,0.3737805,0.1951944,1.010128,1.1260992,406220133.3333333,480027533.3333333,480027533.3333333,0.116999,-8466.6666667,73400.0,73400.0,318212533.3333333,390323333.3333333,390323333.3333333,2.8481979,None
TLV:DNYA,DNYA CEBUS,Real Estate,Israel,2743.7406501,4626827200.0,145932266.6666667,504959142.8571429,4435831000.0,231004000.0,1056947000.0,231004000.0,1056947000.0,4435831000.0,4626827200.0,145932266.6666667,4435831000.0,231004000.0,231004000.0,4435831000.0,0.1081958,0.1081958,3.9233085,3.9233085,3.9233085,0.0013758,3.9233085,1.91857,1.9596046,262968831.771247,251720000.0,271170400.0,251720000.0,0.05079,0.0,0.0,0.0,0.0,0.0390229,0.05971,0.79531,0,5.5,7106,0.000774,0.7657545,30975700,166495008,5.37502,1893,526105770,668399768,87952.9889065,4.854,0.0425468,0.0940782,0.0425468,0.0940782,0.0425468,3.6640196,19.3916289,0.0425468,2.312688,1.0707663,1.0707663,103587400.0,-57690000.0,5.0788587,91195.31473,91195.31473,5.6310722,4.0298668,4.0298668,2.0084528,USD,ILS,1.0,0.3047768,96.729,0,0,0,7106,5220,8156,6692.0796,6.1852283,36.1302682,-12.8739578,1.2847411,4.4966988,1.2637299,1.3344311,0.4616325,0.3112134,29.6012368,15.70479,1.0604545,1.1344508,1.3444311,0.3212134,15.71479,1.1444508,1.2444409,5861775857.142858,3764933857.142857,3764933857.142857,0.1613567,197160000.0,234728857.1428571,234728857.1428571,4640314857.142858,2879164857.142857,2879164857.142857,1.0079125,None
TLV:ORTC,O.R.T. TECHNOLOGIE,Technology,Israel,2745.2006478,6028933.3333333,24284733.3333333,187985666.6666667,5278000.0,14828000.0,711084000.0,14828000.0,711084000.0,5278000.0,6028933.3333333,24284733.3333333,5278000.0,14828000.0,14828000.0,5278000.0,3.3043901,3.3043901,2.3835362,2.3835362,2.3835362,6.2382182,0.7945121,-3.6356824,1.1761873,-4797018.7358538,-4797000.0,-5519000.0,-4797000.0,2.8094,0.0,0.0,0.0,0.0,1.6153714,0.22786,0.60052,0,3.088,2531,0.0012201,0.1914218,4473330,15826000,3.5378566,17,17440504,3292531644,930941.1764706,0.1573265,-0.1134,0.1573265,-0.1134,0.1573265,-0.1134,0.1573265,4.2164399,-0.1134,0.23866,15.1502572,15.1502572,-16924466.6666667,-20253000.0,9704.1150645,8611.3192784,8611.3192784,0.0977171,0.0792131,0.0792131,0.2824482,USD,ILS,1.0,0.3047768,100.0,100.0,100.0,200.0,2531,2269,3130,2680.1958,-5.5666008,11.546937,-19.1373802,0.6085947,0.6095947,13.7499358,16.4537161,3.1462437,3.8264352,0.7171842,0.276116,11.654859,13.2524933,16.4637161,3.8364352,0.286116,13.2624933,14.8631047,216526733.3333333,198974400.0,198974400.0,0.1745221,118122266.6666667,94564400.0,94564400.0,19802933.3333333,14475800.0,14475800.0,11.9159966,None
TLV:POLP,POLYRAM PLASTIC IN,Basic Materials,Israel,2827.5081281,642652200.0,58093666.6666667,132146428.5714286,654743000.0,61827000.0,544622000.0,61827000.0,544622000.0,654743000.0,642652200.0,58093666.6666667,654743000.0,61827000.0,61827000.0,654743000.0,0.5537794,0.5537794,6.6060243,6.6060243,6.6060243,0.006084,6.6060243,3.5628408,3.489517,106138317.7929855,110507000.0,103615800.0,110507000.0,0.09443,0.0,0.0,0.0,0.0,0.06396,0.55319,0.26407,0,0.603,1308,0.000461,0.9855104,100000000,61827000,0.61827,308,362589009,398343297,200737.012987,0.294,0.0308323,0.173844,0.0308323,0.173844,0.0308323,0.263961,5.3877135,0.0308323,2.0059117,25.0265169,25.0265169,90283333.3333333,106978000.0,4.0161234,3.3893792,3.3893792,0.8788838,0.853192,0.853192,0.9246839,USD,ILS,1.0,0.3047768,20.0,20.0,0,0,1308,839.9,1319,1084.4587,20.6131686,55.7328253,-2.0506096,1.9540806,55.6743039,2.1623422,2.2016389,3.9165021,2.9230273,0.1345069,0.130157,1.6979974,1.7265564,2.2116389,2.9330273,0.140157,1.7365564,1.9740977,773462000.0,758502066.6666666,758502066.6666666,0.181512,156817428.5714286,154103000.0,154103000.0,358036428.5714286,345171533.3333333,345171533.3333333,1.8073293,None
TLV:PIU,POALIM I.B.I,Financial Services,Israel,2924.4127046,74697266.6666667,29036000.0,10710066.6666667,81728000.0,31101000.0,32215000.0,31101000.0,32215000.0,81728000.0,74697266.6666667,29036000.0,81728000.0,31101000.0,31101000.0,81728000.0,0.6802618,0.6802618,3.3445243,3.3445243,3.3445243,0.0129161,3.3445243,0,100000,0.0,971000.0,862600.0,971000.0,0.37836,0.0,0.0,0.0,0.0,0.2262057,0.42482,0.30017,0,1.52,1681,0.0009042,0.7030393,20884300,31101000,1.4892048,14,55908265,106169032,2221500.0,1.132,0.1809699,0.2510366,0.1809699,0.2510366,0.1809699,0.9117592,9.798608,0.1809699,4.5040561,3.6682103,3.6682103,39448933.3333333,45007000.0,1.4172314,1.2422127,1.2422127,0.260142,0.2433648,0.2433648,0.4943201,USD,ILS,1.0,0.3047768,59.3746,71.8241,47.9697,31.035,1681,1036,1999,1738.7693,-3.3224247,62.2586873,-15.907954,1.3395639,5.7780399,5.3838535,5.7595939,0.0,0.0,0.6590884,1.0796877,5.9665205,6.4219217,5.7695939,0.01,1.0896877,6.4319217,6.1007578,177769466.6666667,177626066.6666667,177626066.6666667,0.2750925,125297000.0,120173066.6666667,120173066.6666667,37093733.3333333,35070600.0,35070600.0,1.8281849,None
TLV:BLSR,BLUE SQUARE REAL,Real Estate,Israel,3892.8499068,83643940.5962133,67511413.7448,557925608.8687466,101655558.6488,69855147.3368,2329509049.1904,69855147.3368,2329509049.1904,101655558.6488,83643940.5962133,67511413.7448,101655558.6488,69855147.3368,69855147.3368,101655558.6488,6.024523,6.024523,3.741383,3.741383,3.741383,2.5874267,3.741383,7.6974429,7.6663198,260895245.0110865,263005000.0,207709133.3333333,263005000.0,0.69194,1.9259595,2.5,1.7550347,2.5,1.7108353,0.21155,0.59219,0,19.738,24320,0.0008116,0.3728029,11585000,228787008,19.7485549,45,1991986522,85552234148,5084155.7333333,2.863,0.3571463,0.2498891,0.3571463,0.2498891,0.3571463,2.2097223,15.1151346,0.3571463,6.2261723,1.6931463,1.6931463,37983540.16432,55184716.0688,52.443414,36.0967069,36.0967069,2.0507268,2.1508084,2.1508084,1.4675635,ILS,ILS,0.3047768,0.3047768,517.912,517.912,517.912,328.011,24320,12810,26440,23038.182,5.5638852,89.8516784,-8.0181543,1.6889215,23.2090188,1.4984421,1.465551,0.1955555,0.4906666,0.8218235,0.6060166,0.7355333,0.8543736,1.475551,0.5006666,0.6160166,0.8643736,1.1699623,1999302404.46272,2165884036.5357337,2165884036.5357337,0.1322525,-409720333.3333333,-281270866.6666667,-281270866.6666667,1348243873.1512,1478958761.8466134,1478958761.8466134,6.041699,None
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,Israel,4130.1250293,171869245.41312,111838070.2629867,775039661.06928,196490822.0672,94246129.864,3230793783.0432,94246129.864,3230793783.0432,196490822.0672,171869245.41312,111838070.2629867,196490822.0672,94246129.864,94246129.864,196490822.0672,3.2598927,3.2598927,3.676589,3.676589,3.676589,1.7841571,3.676589,5.1687098,5.1687232,406600119.1697624,406598000.0,349488133.3333333,406598000.0,0.47965,1.5558804,2.5,1.2074939,2.5,1.3125942,0.13388,0.69998,0,57.895,69550,0.0008324,0.3470194,5403900,309230016,57.2234897,10000000,2101608954,115025321129,30.9230016,0.291,0.1408703,-0.1090008,0.1408703,-0.1090008,0.1408703,0.1909998,4.6203525,0.1408703,4.0032692,19.2491763,19.2491763,82918084.1693333,91384580.4888,25.3456043,22.9974132,22.9974132,1.352458,1.3741138,1.3741138,1.173226,ILS,ILS,0.3047768,0.3047768,1000.0,1400.0,800.0,800.0,69550,46790,80000,68375.664,1.7174766,48.6428724,-13.0625,1.3706715,6.6313243,1.7942857,1.780408,0.5962826,0.3436989,8.3987913,8.1789761,2.0027828,1.925619,1.790408,0.3536989,8.1889761,1.935619,1.8630135,2314512344.1987734,2440735879.42176,2440735879.42176,0.1386138,593963333.3333334,606076400.0,606076400.0,1292114531.8684802,1371214209.7397869,1371214209.7397869,7.2878563,None
TLV:MISH,MIVTACH SHAMIR HDS,Financial Services,Israel,4250.4985044,30324986.8232,3528746.4273067,254324942.5399467,73274743.0328,35880763.1104,1045442941.1456001,35880763.1104,1045442941.1456001,73274743.0328,30324986.8232,3528746.4273067,73274743.0328,35880763.1104,35880763.1104,73274743.0328,2.1535529,2.1535529,2.581517,2.581517,2.581517,1.2735824,2.581517,2.8057752,2.7985139,184015533.3478166,184968000.0,57971666.6666667,184968000.0,0.49358,0.0356883,1.0,0.9724434,2.5,0.7118031,0.29739,0.48823,0,12.361,10630,0.0011628,0.2561211,9519700,117728000,12.3667763,530,513633816,30377488035,222128.3018868,11.524,0.2840498,-0.6698503,0.2840498,-0.6698503,0.2840498,8.4755374,29.3627763,0.2840498,5.5796321,0.3045845,0.3045845,-38846464.8773867,-28389958.92,756.3066067,180920.943854,180920.943854,0.6132985,0.6415903,0.6415903,0.8019933,ILS,ILS,0.3047768,0.3047768,400.0,400.0,400.0,650.0,10630,6280,12850,11154.755,-4.7043167,69.2675159,-17.2762646,1.3242009,5.3916699,2.7597012,2.7321491,5.5613666,1.3704481,126.5037333,96.3067598,2.0151477,3.9396094,2.7421491,1.3804481,96.3167598,3.9496094,3.3458792,546559364.4818133,598978027.90608,598978027.90608,0.1599033,173822266.6666667,286828600.0,286828600.0,198263322.6621867,219403088.51616,219403088.51616,9.3395611,None
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,Israel,5114.6122713,536765533.3333333,21405866.6666667,169359266.6666667,549413000.0,23977000.0,699044000.0,23977000.0,699044000.0,549413000.0,536765533.3333333,21405866.6666667,549413000.0,23977000.0,23977000.0,549413000.0,0.2032861,0.2032861,3.3799711,3.3799711,3.3799711,0.1473625,3.3799711,1.8015357,1.758126,65121664.3545931,68260000.0,63891266.6666667,68260000.0,0.04364,0.0,0.0,0.0,0.0,0.0349371,0.2711,0.56322,0,1.578,1761,0.0008961,0.354816,15179800,23977000,1.5795333,318,111665177,8096289327,75399.3710692,-0.051,0.0152216,0.2304466,0.0152216,0.2304466,0.0152216,0.0193616,1.6414614,0.0152216,1.4837591,174.5704107,174.5704107,61870866.6666667,93917000.0,1.8048103,1.1889773,1.1889773,1.6763297,1.701951,1.701951,1.3055884,USD,ILS,1.0,0.3047768,98.8157,32.9385,32.9385,65.8771,1761,1141,1950,1760.6364,0.0206516,54.3382997,-9.6923077,1.5327565,12.9669842,1.6005076,1.5919562,1.9852152,0.6680491,0.4201888,0.427514,1.6737274,1.713579,1.6019562,0.6780491,0.437514,1.723579,1.6627676,608120933.3333334,624601933.3333334,624601933.3333334,0.1383876,161008466.6666667,177331400.0,177331400.0,380365333.3333333,393236200.0,393236200.0,3.9350419,None
TLV:MTRX,MATRIX IT LTD,Technology,Israel,5332.4792514,1105540374.7720535,49102874.7063467,125632410.46016,1215722348.8592,55291997.5024,526940191.0384001,55291997.5024,526940191.0384001,1215722348.8592,1105540374.7720535,49102874.7063467,1215722348.8592,55291997.5024,55291997.5024,1215722348.8592,0.4407073,0.4407073,9.277702,9.277702,9.277702,0.419292,3.0925673,4.978529,4.7414121,390238508.1420263,427411000.0,370096933.3333333,427411000.0,0.04548,1.5524786,34.8046875,0.2836485,6.25,0.9846702,0.14734,0.48923,0,2.88,8761,0.0003287,2.0796842,62594500,181418000,2.8983058,10000,1757749410,167251142658,18141.8,0.223,0.0951251,0.1092206,0.0951251,0.1092206,0.0951251,0.1945552,4.6608406,0.0951251,3.3342364,47.6867457,47.6867457,117137204.1661333,101234357.1112,15.005902,17.3631706,17.3631706,2.8944437,2.9613802,2.9613802,1.7218661,ILS,ILS,0.3047768,0.3047768,64.0,50.0,47.0,47.0,8761,6725,9404,8180.042,7.1021396,30.2750929,-6.837516,1.5199701,12.3313418,1.3641619,1.3568188,0.0107054,0.0135437,0.6202924,0.585971,1.2359566,1.229787,1.3668188,0.0235437,0.595971,1.239787,1.3033029,899002585.4928534,958670873.0664535,958670873.0664535,0.1576757,331717933.3333333,348089933.3333333,348089933.3333333,662419045.8946134,706627652.1989334,706627652.1989334,12.0760176,None
TLV:BIRM,BIRMAN WOOD,Industrials,Israel,5578.4907668,84199873.7978667,3493717.41376,12098521.4450667,83986733.2224,3699380.7984,48750268.2672,3699380.7984,48750268.2672,83986733.2224,84199873.7978667,3493717.41376,83986733.2224,3699380.7984,3699380.7984,83986733.2224,0.4010863,0.4010863,5.250008,5.250008,5.250008,0.0023115,5.250008,3.9209535,3.8677219,28985961.1737272,29773000.0,28277733.3333333,29773000.0,0.04405,0.1047708,2.5,0.1180145,2.5,0.1136642,0.01,0.80239,0,1.103,1904,0.0005793,0.6729528,10999800,12138000,1.1034746,233,110566664,63696615,52094.4206009,0.745,-0.0051899,0.1227034,-0.0051899,0.1227034,-0.0051899,0.5894259,7.9274075,-0.0051899,0.249481,8.9069863,8.9069863,6700050.6235733,3503104.5392,16.5023625,31.5624792,31.5624792,2.3444508,2.3597784,2.3597784,1.537157,ILS,ILS,0.3047768,0.3047768,31.8188,45.4554,59.0921,59.0921,1904,6.25,1847,9.715,19498.5589295,30364.0,0.3086085,2.0619313,76.8502208,1.4271472,1.4237687,0.035996,0.0101401,1.2587633,1.009416,1.4940896,1.5057208,1.4337687,0.0201401,1.019416,1.5157208,1.4747448,94692831.0605333,96318490.19328,96318490.19328,0.1384078,81806800.0,84874200.0,84874200.0,66382926.8466667,67650270.05488,67650270.05488,2.0484167,None
