Symbol,Name,Sector,sss_value,close,appearance_counter
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,9743.2581,18020.0,26.0577
TLV:IBI,IBI INV HOUSE,Financial Services,0.55969,7010.0,25.9142
TLV:MISH,MIVTACH SHAMIR HDS,Financial Services,1103242.75306,12400.0,25.4672
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,4084.33064,2390.0,25.4509
TLV:ISRA-L,ISRAMCO NEGEV 2,Energy,856329471.34214,73.0,25.3356
TLV:DLEKG,DELEK GROUP,Energy,52164756991.29179,21850.0,25.2882
TLV:CPTP,CAPITAL POINT LTD,Financial Services,349.17286,100.7,25.2554
TLV:CBI,CLAL BIOTECHNOLOGY,Healthcare,147407.14165,210.3,25.1226
TLV:XENA,XENIA VENTURE,Financial Services,56.84234,314.7,25.0636
TLV:ILX,ILEX MEDICAL,Healthcare,2.96743,10420.0,23.4241
TLV:DANE,DANEL-ADIR YEHOSHU,Healthcare,50886.48032,68300.0,23.0373
TLV:MGOR,MEGA OR HOLDINGS L,Real Estate,43.33144,10500.0,22.912
TLV:SHVA,AUTOMATIC BANK,Technology,89.43759,1875.0,22.142
TLV:BCOM,B COMMUNICATIONS L,Communication Services,1434698932.65941,690.2,21.8023
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,338420.14903,37340.0,21.1176
TLV:WILC,G. WILLI-FOOD,Consumer Defensive,0.08567,7356.0,20.4412
TLV:DIMRI,DIMRI BUILDING,Real Estate,130713.05939,19420.0,20.4241
TLV:ARPT,AIRPORT CITY,Real Estate,6725.9945,5466.0,19.9684
TLV:EMCO,E & M COMPUTING,Technology,4275258.25879,2143.0,19.7965
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,85759.73935,40160.0,19.6448
TLV:PRSK,PRASHKOVSKY INVS,Real Estate,1272581.51667,9390.0,19.352
TLV:LHIS,LACHISH INDUSTRIES,Industrials,6.87213,954.6,19.3304
TLV:ONE,ONE SOFTWARE TECHN,Technology,168.78202,4886.0,18.8024
TLV:ECP,ELECTRA CONSUMER P,Consumer Cyclical,1105254.52426,18730.0,18.2165
TLV:VRDS,VERIDIS ENVIRONMEN,Industrials,49935.7369,3899.0,17.7186
TLV:YBOX,YBOX REAL ESTATE L,Real Estate,2907200.76356,108.7,17.489
TLV:GOLD,GOLD BOND GROUP,Industrials,214.98452,12970.0,17.2946
TLV:TTAM,TIV TAAM HLDGS 1,Consumer Defensive,1585.81973,902.2,16.9973
TLV:ACKR,ACKERSTEIN GROUP L,Basic Materials,354.28216,452.9,16.6472
TLV:MYDS,MYDAS REAL ESTATE,Financial Services,992.74165,95.9,16.6101
TLV:INRM,INROM CONSTRUCTION,Basic Materials,17615581.09201,1500.0,16.0828
TLV:MVNE,MIVNE REAL ESTATE,Real Estate,4195554.15805,945.0,16.0496
TLV:FORTY,FORMULA SYST(1985),Technology,1169388.47303,29250.0,15.4923
TLV:ESLT,ELBIT SYSTEMS LTD,Technology,307266.67846,42200.0,15.4565
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,3738859704395.2217,1028.0,15.3804
TLV:ATRY,ATREYU CAPITAL,Financial Services,1032577.38176,5173.0,14.7707
TLV:CMDR,COMPUTER DIRECT,Technology,4136.30682,24000.0,14.6008
TLV:ELDAV,ELDAV INVESTMENTS,Financial Services,1259489.24026,230.6,14.2733
TLV:ZMH,Z.M.H HAMMERMAN LT,Real Estate,15727.5497,2584.0,14.1574
TLV:TMRP,TAMAR PETROLEUM,Energy,7039720594.81091,477.0,13.3979
TLV:SNEL,SYNEL PAYWAY M.L.L,Real Estate,63807.27461,3755.0,13.2731
TLV:ACE,ACE CAPITAL RETAIL,Consumer Cyclical,809.82653,2088.0,12.5973
TLV:ASPF,ALTSHULER SHAHM,Financial Services,884.34559,1960.0,12.576
TLV:TAYA,TAYA INVESTMENT CO,Communication Services,5.18725,6055.0,12.4899
TLV:TOPS,TOP RAMDOR SYSTEMS,Technology,2006.27827,941.9,11.9724
TLV:ASGR,ASPEN GROUP LTD,Real Estate,6094142.38763,795.1,11.8636
TLV:FRSM,FRESHMARKET LTD,Consumer Defensive,108.76574,1220.0,11.3665
TLV:DRAL,DOR ALON ENERGY IN,Energy,315229627611576.9,9282.0,11.2914
TLV:AURA,AURA INVESTMENTS,Real Estate,118.30844,322.0,11.279
TLV:CRSO,CARASSO MOTORS LTD,Consumer Cyclical,11602772.62559,1667.0,10.9927
TLV:NVLG,NOVOLOG,Healthcare,98023.9968,300.0,10.9086
TLV:SHNP,E SCHNAPP CO WORKS,Consumer Cyclical,8820.36694,2064.0,10.8614
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,12116226235.35414,860.0,10.8422
TLV:YAAC,YAACOBI BROTHERS,Real Estate,57092891.46524,87.0,10.8133
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,1262491.89816,9901.0,10.8113
TLV:ROTS,ROTSHTEIN REALEST,Real Estate,844114409.90411,3325.0,10.6872
TLV:DNYA,DNYA CEBUS,Real Estate,269319.23604,7458.0,10.6851
TLV:EQTL,EQUITAL,Industrials,3230674596.52833,8840.0,10.6764
TLV:ARYT,ARYT INDUSTRIES,Technology,155552720.92031,125.0,10.6457
TLV:GILT,GILAT SATELLITE NE,Technology,416120.98411,3294.0,10.5999
TLV:ELTR,ELECTRA LTD,Industrials,2288265.40902,184900.0,10.4145
TLV:POLP,POLYRAM PLASTIC IN,Basic Materials,8892.00794,1156.0,10.2583
TLV:PPIL,PLASTOPIL HAZOREA,Consumer Cyclical,142.85648,659.0,10.2507
TLV:AFPR,AFI PROPERTIES,Real Estate,44709602359.10677,14110.0,10.2064
TLV:ELCRE,ELECTRA REAL ESTAT,Real Estate,542688.20018,4160.0,9.9647
TLV:PLCR,PLASTO CARGAL,Consumer Cyclical,144463120.7196,438.7,9.7798
TLV:DIPL,DIPLOMAT HOLDINGS,Consumer Defensive,87.41987,6078.0,9.772
TLV:YHNF,M YOCHANANOF & SON,Consumer Defensive,923.76787,21900.0,9.7549
TLV:PHOE,PHOENIX HLDGS LTD,Financial Services,300472052.64277,3047.0,9.7441
TLV:DIFI,DIRECT FINANCE OF,Financial Services,1532496630695495.5,70500.0,9.6786
TLV:SHAN,SHANIV PAPER IND,Basic Materials,184280.47486,584.0,9.3684
TLV:PEN,PENINSULA GROUP,Financial Services,483975165710.60175,339.6,9.3463
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,14929.15321,5264.0,9.2823
TLV:AMOT,AMOT INVESTMENTS,Real Estate,11877434.08915,2138.0,9.1391
TLV:MMAN,MAMAN CARGO TERMIN,Industrials,112040.37232,690.0,8.9841
TLV:TDRN,TADIRAN GROUP LTD,Consumer Cyclical,102232.85227,38700.0,8.7036
TLV:ORTC,O.R.T. TECHNOLOGIE,Technology,75776.88196,2840.0,8.6283
TLV:MMHD,MENORA MIVTACHIM,Financial Services,1578962591.57684,6450.0,8.5795
TLV:TSEM,TOWER SEMICONDUCTO,Technology,3910512.41239,9622.0,8.566
TLV:NXTM,NEXTCOM,Communication Services,62.40106,1331.0,8.4919
TLV:SPRG,SPRING VENTURES,Financial Services,93937.86462,1184.0,8.2277
TLV:PIU,POALIM I.B.I,Financial Services,73756.12076,1819.0,8.2103
TLV:POLI,BANK HAPOALIM B.M.,Financial Services,16766391183973.775,2616.0,8.1685
TLV:AVIV,MORDECHAI AVIV,Real Estate,26.57727,2733.0,8.1147
TLV:ALHE,ALONY HETZ,Real Estate,9844520092.91869,4540.0,8.091
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,13249862036.7342,2486.0,8.0294
TLV:GOSS,G 1 SECURE SOL,Industrials,3050476.67028,627.5,8.0293
TLV:SPEN,SHAPIR ENGINEERING,Industrials,157688.9294,2485.0,7.9498
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,21805.94022,6650.0,7.6443
TLV:SPGE,SUPERGAS ENERGY LT,Utilities,5455275.42429,7187.0,7.5323
TLV:TREN,TRENDLINE INFO & C,Communication Services,282.11208,1599.0,7.5302
TLV:OVRS,OVERSEAS,Industrials,528192174.18186,448.6,7.3528
TLV:RIT1,REIT 1 LTD,Real Estate,59765063490407.945,1722.0,7.0102
TLV:RPAC,RAPAC COMM & INFRA,Energy,21800.12977,3117.0,6.985
TLV:MZTF,MIZRAHI TEFAHOT BK,Financial Services,286221388540872.4,10040.0,6.9306
TLV:AUDC,AUDIOCODES,Technology,219374.22404,10950.0,6.8399
TLV:SRAC,S.R ACCORD LTD,Financial Services,8616665177516.277,7118.0,6.6751
TLV:VTNA,VITANIA LTD,Real Estate,915292.14153,2490.0,6.6637
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,8263.959,1235.0,6.5935
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,685307.86907,3121.0,6.4671
TLV:BIRM,BIRMAN WOOD,Industrials,57601.54814,1753.0,6.3353
TLV:DSCT,ISRAEL DISCOUNT BK,Financial Services,286639744262548.94,1552.0,6.2624
TLV:MGDL,MIGDAL INS & FINAN,Financial Services,1605092905.74164,449.0,6.2463
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,455093.0273,1391.0,6.2118
TLV:AFRE,AFRICA ISRAEL RESI,Real Estate,12474646.47099,16070.0,6.1367
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,204912.70471,258.9,5.1182
TLV:LUDN,LUDAN ENGINEERING,Industrials,12352.70856,1085.0,5.0734
TLV:RVL,RAVAL ICS LTD,Consumer Cyclical,129304.67978,980.0,4.9915
TLV:ELMR,ELMORE ELEC INSTL,Industrials,22716.21078,1006.0,4.9295
TLV:RMN,RAM-ON INVESTMENTS,Basic Materials,2244.961,1335.0,4.8264
TLV:AMRK,AMIR MARKETING AND,Basic Materials,2538.88681,3220.0,4.6415
TLV:GNGR,GINEGAR PLASTIC,Consumer Cyclical,90384.21771,1835.0,4.5988
TLV:HUB,HUB CYBER,Technology,1090.18899,378.6,4.5551
TLV:ZNKL,ZANLAKOL,Consumer Defensive,5012676.63233,1860.0,4.5448
TLV:ICL,ICL GROUP LTD,Basic Materials,860188048.26028,2211.0,4.4482
TLV:ALMA,ALMOGIM HOLDINGS,Real Estate,390485.40043,542.9,4.4222
TLV:BCNV,BRACK CAPITAL PROP,Real Estate,8413661.23697,34780.0,4.4066
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,54530042.09145,1251.0,4.3882
TLV:FIBI,FIRST INTER BK ISR,Financial Services,4.6855477994009816e+16,10440.0,4.3817
TLV:UNIT,UNITRONICS (1989),Technology,95042.40768,2303.0,4.3227
TLV:MNIN,MENDELSON INFRASTR,Basic Materials,4207.28671,1196.0,4.2984
TLV:ELCO,ELCO LTD,Industrials,8904031.89832,19400.0,4.1712
TLV:MNRT,MENIVIM REIT,Real Estate,936410960.05548,206.3,4.1686
TLV:SNFL,SUNFLOWER SUSTAINA,Technology,159220.12916,1085.0,4.0819
TLV:ARD,ARAD LTD,Technology,242094.58365,4419.0,4.0262
TLV:LUMI,BK LEUMI LE ISRAEL,Financial Services,1.5228860356183149e+19,2476.0,3.9832
TLV:OPCE,OPC ENERGY LTD,Utilities,2676374841275.5044,3182.0,3.919
TLV:CLIS,CLAL INSURANCE ENT,Financial Services,8027527741.68136,6470.0,3.8636
TLV:ISCD,ISRACARD LTD,Financial Services,160028963242.8457,1336.0,3.8459
TLV:ORBI,ORBIT TECHNOLOGIES,Technology,38822.83443,1924.0,3.7912
TLV:POLY,POLYGON REAL ESTAT,Real Estate,61370.07335,2931.0,3.7863
TLV:DORL,DORAL GP RENEWABLE,Technology,41535600852490.36,1539.0,3.7801
TLV:AVER,AVERBUCH FORMICA,Consumer Cyclical,41955.36719,1608.0,3.7074
TLV:RANI,RANI ZIM SHOPPING,Real Estate,2779156.69507,494.4,3.6941
TLV:ISHI,ISRAEL SHIPYARDS,Industrials,436157507.2404,7143.0,3.663
TLV:SHOM,SHOHAM BUSINESS,Industrials,19943326859.76237,933.6,3.6571
TLV:MRHL,MERCHAVIA HOLD,Healthcare,111498.94118,75.7,3.5898
TLV:FBRT,FMS ENTERPR. MIGUN,Industrials,4953611.51014,9557.0,3.5559
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,2514300.29741,467.0,3.5426
TLV:BRIL,BRILL SHOE INDS,Consumer Cyclical,414786114.56776,2470.0,3.5324
TLV:NTGR,NETANEL GROUP,Real Estate,2058883.89714,1108.0,3.5162
TLV:SPNS,SAPIENS INTL CP NV,Technology,414918.06653,8740.0,3.4271
TLV:HARL,HAREL INS INVS,Financial Services,265048913173256.47,3230.0,3.2593
TLV:STG,STG INTERNATIONAL,Technology,21991684093.29859,2170.0,3.2078
TLV:OPAL,OPAL BALANCE INV,Financial Services,5479501076.50815,350.9,3.1269
TLV:ANLT,ANALYST INV MGT SV,Financial Services,274386161.66786,3101.0,3.0459
TLV:CLBV,CLAL INDUSTRI.&.B,Consumer Defensive,31795176.74748,4251.0,3.0347
TLV:IES,IES HOLDINGS LTD,Real Estate,4471242592.95782,23270.0,3.0246
TLV:GAGR,GAON GROUP,Basic Materials,107141002.40412,718.3,2.9616
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,406.24931,358.2,2.8864
TLV:ISTA,ISSTA LINES LTD,Consumer Cyclical,1497245989052.4739,6579.0,2.8168
TLV:FRDN,FRIDENSON LOGISTIC,Industrials,211652.47818,10290.0,2.7734
TLV:LUZN,AMOS LUZON DEVELOP,Industrials,281543232.59235,158.1,2.7105
TLV:ALRPR,ALROV PROPERTIES,Real Estate,13105399298940.547,15110.0,2.6868
TLV:HOD,HOD-ASSAF INDS,Basic Materials,205750.55182,2852.0,2.6402
TLV:HAP,HADERA PAPER LTD,Basic Materials,1340740.15288,24300.0,2.5206
TLV:BRAN,BARAN GROUP LTD,Industrials,263985.47676,998.5,2.4654
TLV:ADKA,ADIKA STYLE LTD,Consumer Cyclical,2187007.92891,685.1,2.4203
TLV:PRTC,PRIORTECH,Technology,538853835232.2701,8799.0,2.3979
TLV:KARE,KARDAN REAL ESTATE,Real Estate,58420446.69277,422.6,2.3703
TLV:KMDA,KAMADA LTD,Healthcare,203917.89591,1910.0,2.3443
TLV:SKBN,SHIKUN & BINUI LTD,Real Estate,4697807141.71012,2108.0,2.3332
TLV:QNCO,QUEENCO LTD(Y.Z),Consumer Cyclical,239749746.80195,849.0,2.3216
TLV:CAMT,CAMTEK,Technology,4983942.26518,12360.0,2.3187
TLV:BIOV,BIO VIEW,Healthcare,9062990.66563,320.4,2.286
TLV:MSBI,HAMASHBIR 365 LTD,Consumer Cyclical,4944524.55138,63.0,2.2804
TLV:RATI-L,RATIO,Energy,227563134.34129,135.3,2.277
TLV:BIG,BIG SHOPPING CENTE,Real Estate,211021706469.12875,41700.0,2.2545
TLV:GOHO,GOLDEN HOUSE,Healthcare,79696392623395.58,1424.0,2.131
TLV:QLTU,QUALITAU,Technology,3192125.67986,3447.0,2.1229
TLV:PAYT,PAYTON INDUSTRIES,Technology,39863.02512,5063.0,2.1056
TLV:REKA,REKAH PHARMA IND,Healthcare,674274.67394,2580.0,2.0739
TLV:NICE,NICE LTD,Technology,517743386.74824,79620.0,2.0347
TLV:AVGL,AVGOL INDUSTRIES,Consumer Cyclical,1463765776.06993,311.2,2.0294
TLV:MNRV,MINRAV HOLDINGS,Industrials,174275642581.45734,71770.0,1.8439
TLV:PFLT,PENNANTPARK FLTNG,Financial Services,4514106492609.73,4159.0,1.8369
TLV:ILCO,THE ISRAEL CORP,Basic Materials,130171439583.25958,98760.0,1.8019
TLV:ISCN,ISRAEL CANADA T.R,Real Estate,206996709939.92285,1325.0,1.7622
TLV:ALGS,ALON NATURAL GAS E,Energy,17235572633.17273,1788.0,1.719
TLV:SNCM,SUNY CELLULAR COMM,Communication Services,2682293945.76876,145.7,1.687
TLV:CDEV,COHEN DEV&IND BLDG,Energy,148155403.77233,6723.0,1.634
TLV:ARNA,ARENA STAR GROUP L,Real Estate,499460360838.87744,18.2,1.6316
TLV:ENOG,ENERGEAN PLC,Technology,472525836503.10187,3285.0,1.6157
TLV:GSFI,GAN SHMUEL FOODS,Consumer Defensive,1026937.47954,2165.0,1.5943
TLV:MGRT,MEGUREIT ISRAEL,Real Estate,17027571841.51477,685.1,1.5637
TLV:ANGL,SALOMON A.ANGEL,Consumer Defensive,754832.13776,4862.0,1.5316
TLV:OPK,OPKO HEALTH INC,Healthcare,7059607.058,1288.0,1.5117
TLV:NVMI,NOVA MEASURING INS,Technology,1146019912.85336,33470.0,1.4503
TLV:ORON,ORON GROUP INVESTM,Industrials,109917.75591,1320.0,1.4446
TLV:INTR,INTERGAMA,Industrials,18642965.66498,6293.0,1.4398
TLV:MSLA,MASLAVI CONSTRUCTI,Real Estate,3048680.04323,1968.0,1.4343
TLV:CTPL1,I.C.P. ISRAEL CITR,Real Estate,2074339992.71645,30890.0,1.4327
TLV:LVPR,LEVINSTEIN PROPERT,Real Estate,1174196835.71789,8579.0,1.379
TLV:KNFM,KNAFAIM HLDGS LTD,Industrials,2780185372810.85,867.5,1.2648
TLV:AZRG,AZRIELI GROUP,Real Estate,36096181779.78996,22950.0,1.2205
TLV:PTNR,PARTNER COMMUNICAT,Communication Services,387573534.63454,1492.0,1.194
TLV:STCM,SATCOM SYSTEMS,Communication Services,3907.22193,83.0,1.174
TLV:MLRN,M.L.R.N PROJECTS,Financial Services,7.173456225836017e+16,1179.0,1.126
TLV:CISY,CI SYSTEMS(ISRAEL),Technology,843769638.20148,665.1,1.1125
TLV:TASE,TEL AVIV STOCK EXC,Financial Services,992340782.93221,2014.0,1.0593
TLV:AMAN,AMANET MANAGEMENT,Industrials,1506.7105,1798.0,1.0307
TLV:AZRT,REIT AZORIM - H.F,Real Estate,3143315505261.97,1289.0,0.9977
TLV:ARKO,ARKO CORP,Consumer Defensive,22112512130.64269,2954.0,0.9915
TLV:SHGR,SHAGRIR GROUP VEHI,Industrials,3694.39349,1803.0,0.9902
TLV:ORA,ORMAT TECHNOLOGIES,Technology,53801548781.83826,22570.0,0.9412
TLV:CRMT,CARMIT CANDY IND,Consumer Defensive,15687801.06383,1446.0,0.8731
TLV:BRAM,BRAM INDUSTRIES,Consumer Cyclical,1120332.60229,309.5,0.8616
TLV:GZT,GAZIT GLOBE,Real Estate,48085748617098.47,2351.0,0.8389
TLV:HGG,HAGAG GROUP REAL,Real Estate,199006052569473.7,1967.0,0.8369
TLV:IMCO,IMCO INDUSTRIES,Industrials,155788.68198,1751.0,0.8242
TLV:SRFT,ZVI SARFATI & SONS,Real Estate,108890301491.275,2036.0,0.7353
TLV:BSEN,BET SHEMESH ENGINE,Industrials,782324085.62814,6550.0,0.6522
TLV:TFRLF,TEFRON,Consumer Cyclical,7727357855.12782,2090.0,0.6179
TLV:OBAS,OPTIBASE LTD,Real Estate,24888454438.44595,3554.0,0.5799
TLV:TIGBUR,TIGBUR - TEMPORARY,Real Estate,21779827.4229,2939.0,0.5694
TLV:ADGR,ADGAR INVEST & DEV,Real Estate,37636104902793.43,633.2,0.5276
TLV:CTPL5,I.C.P. ISRAEL CITR,Real Estate,540279208596.5562,88170.0,0.5056
TLV:BRND,BRAND INDUSTRIES,Basic Materials,13738406010.88352,431.0,0.4578
TLV:RADA,RADA ELECTRONIC,Technology,8989946.99515,3977.0,0.4382
TLV:GAON,B GAON HOLDINGS LT,Industrials,668658942.13883,7200.0,0.4104
TLV:PERI,PERION NETWORK LTD,Technology,44802863.6193,7212.0,0.405
TLV:BVC,BATM ADVANCED COMM,Technology,23831957674.50348,398.4,0.3893
TLV:CHAM,CHAM FOODS ISRAEL,Consumer Defensive,51988790053.47549,203.6,0.3801
TLV:MDTR,MEDITERRANEAN TOWE,Real Estate,9920429535195.824,964.0,0.3515
TLV:BOTI,BONEI HATICHON CIV,Real Estate,2658117.37378,2104.0,0.3438
TLV:ENDY,ENDYMED LTD,Healthcare,799118981.75779,279.3,0.3111
TLV:ORIN,ORIAN SH.M. LTD.,Industrials,61655071.36688,3895.0,0.3097
TLV:LSCO,LESICO LTD,Real Estate,38632569514.56486,706.5,0.3025
TLV:ARAN,ARAN RESEARCH&DEVE,Industrials,13151887981.54933,2255.0,0.2953
TLV:DELT,DELTA-GALIL IND,Consumer Cyclical,365708778285.18884,13500.0,0.2942
TLV:MRIN,Y.D. MORE INVST,Financial Services,3227742709050.791,1373.0,0.2833
TLV:PCBT,P.C.B TECHNOLOGIES,Technology,852713655302.6715,466.2,0.2629
TLV:MEDN,MEHADRIN,Consumer Defensive,47363056608059.05,14200.0,0.2482
TLV:KSTN,KEYSTONE REIT LTD,,1315129156550337.8,1040.0,0.2469
TLV:AYAL,AYALON HOLDINGS,Financial Services,3.997357594711671e+17,2986.0,0.2206
TLV:ASHO,ASHOT ASHKELON,Industrials,250893691.91094,1042.0,0.2145
TLV:HDST,HBL-HADASIT BIO,Healthcare,774495471465.7119,583.0,0.2061
TLV:MLSR,MELISRON,Real Estate,58558950696394.52,22300.0,0.1971
TLV:UNCR,UNET CREDIT FIN,Real Estate,8651344373706.544,2389.0,0.1657
TLV:MDPR,MEDIPOWER OVERSEAS,Real Estate,361822246318.58514,605.1,0.1351
TLV:ROBO,ROBOGROUP T.E.K,Technology,617385319745.9609,474.4,0.1236
TLV:ILDC,ISRAEL LAND DEVEL,Real Estate,6404371887994393.0,4205.0,0.1006
TLV:HNMR,HANAN MOR GRP HLDG,Real Estate,1469590410391353.5,4418.0,0.0954
TLV:ACCL,ACCEL SOLUTIONS GR,Technology,771333380031.9414,212.5,0.0831
TLV:RAVD,RAVAD LTD,Real Estate,7.454602991266885e+17,866.5,0.0828
TLV:RSEL,R.S.L.ELECTRONICS,Industrials,324176658359.68164,498.7,0.0785
TLV:LODZ,LODZIA ROTEX INVES,Real Estate,107035500798520.08,2546.0,0.024
TLV:SONO,SONOVIA LTD,Technology,484591259276826.9,1284.0,0.0213
