"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:STCM,SATCOM SYSTEMS,Communication Services,Israel,3907.22193,53306133.33333,-811400.0,-16706400.0,13032066.66667,-601866.66667,-18106333.33333,-706633.33333,-17406366.66667,33169100.0,53306133.33333,-811400.0,13032066.66667,-601866.66667,-706633.33333,33169100.0,0.42715,0.42715,7.13534,7.13534,7.13534,0.18471,7.13534,3.61582,3.18051,8339872.08992,4743133.33333,15952800.0,10347966.66667,-0.03135,0.0,0.0,0.0,0.0,0.00552,0.2969,0,-0.031,83,-0.00037,0.86191,39757700,-1681000,-0.04228,73,22894568,990329338,-23027.39726,1.18496,0.05073,1.18496,0.05073,1.18496,0.05073,1.18496,11.13557,0.05073,2.50226,6.02161,6.02161,14530133.33333,4608666.66667,1.57566,4.96772,3.27169,3.07712,3.28022,3.17867,1.78288,USD,ILS,1.0,0.30752,8.411,33.325,22.6968,68.09,83,73,125,98.31528,-15.57772,13.69863,-33.6,0.38462,0.38562,1.33205,1.3083,4.53287,4.3411,1.45057,1.28581,0.76202,0.70927,1.33018,4.44699,1.37819,0.74564,1.03791,67382933.33333,71634333.33333,69508633.33333,0.00983,-7794400.0,-10581866.66667,-9188133.33333,50874933.33333,54833066.66667,52854000.0,3.40678,None
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,Israel,4084.33064,259363311.06133,11497188.736,66333089.06667,68651605.35467,4258413.952,74410101.86667,7877801.344,70371595.46667,164007458.208,259363311.06133,11497188.736,68651605.35467,4258413.952,7877801.344,164007458.208,0.25401,0.25401,3.63308,3.63308,3.63308,0.19857,3.63308,2.17447,2.48446,80124990.96309,26653466.66667,87906933.33333,57280200.0,0.05499,0.11077,2.5,0.15366,2.5,0.13731,0.24573,0,2.023,2390,0.00085,0.46417,23807000,48459000,2.03549,18,223905105,17497498074,2692166.66667,0.389,0.01121,0.25246,0.01121,0.25246,0.01121,0.35486,6.20705,0.01121,1.30866,10.23794,10.23794,19987159.89333,2518650.304,11.20245,88.89885,50.05065,0.87322,0.85341,0.86331,0.92915,ILS,ILS,0.30752,0.30752,14.7015,14.7056,14.7118,12.6114,2390,1209,2408,2101.9236,13.70537,97.68404,-0.74751,1.96997,58.44727,2.1705,2.17476,0.40919,0.3557,0.1732,0.09884,1.89458,1.87008,2.18263,0.39244,0.14602,1.89233,2.03748,195998282.02667,208994938.28267,202496610.15467,0.0589,179030266.66667,191765200.0,185397733.33333,91250122.58133,96223049.00267,93736585.792,10.75644,None
TLV:CMDR,COMPUTER DIRECT,Technology,Israel,4136.30682,1722244000.0,39625333.33333,143113533.33333,596370200.0,13251133.33333,153152200.0,26438233.33333,148132866.66667,1159307100.0,1722244000.0,39625333.33333,596370200.0,13251133.33333,26438233.33333,1159307100.0,0.22111,0.22111,5.33372,5.33372,5.33372,0.11999,1.77791,2.44017,2.72331,155727437.24008,64781600.0,174396666.66667,119589133.33333,0.02249,0.0,0.0,0.0,0.0,0.02285,0.07376,0,13.872,24000,0.00058,1.14739,3431620,47600000,13.871,10000000,468185255,25390319895,4.76,0.661,0.13805,0.08995,0.13805,0.08995,0.13805,0.51824,7.44887,0.13805,3.96545,10.29203,10.29203,164961800.0,67443000.0,2.83814,6.94194,4.89004,4.43417,5.70862,5.07139,2.25198,USD,ILS,1.0,0.30752,241.87,241.87,189.41,297.24,24000,14350,25000,22739.098,5.54508,67.24739,-4.0,1.81221,35.41981,1.51205,1.42821,0.00533,0.00449,0.69589,0.64068,1.30065,1.21525,1.48013,0.01491,0.67828,1.26795,1.37404,1248032733.33333,1692648933.33333,1470340833.33333,0.03798,180194266.66667,164523400.0,172358833.33333,823774400.0,1197924200.0,1010849300.0,4.06083,None
TLV:MNIN,MENDELSON INFRASTR,Basic Materials,Israel,4207.28671,830190666.66667,23691133.33333,98154733.33333,212203066.66667,9832200.0,111211066.66667,16761666.66667,104682900.0,521196866.66667,830190666.66667,23691133.33333,212203066.66667,9832200.0,16761666.66667,521196866.66667,0.23556,0.23556,4.77035,4.77035,4.77035,0.17375,4.77035,2.7071,2.99568,60153078.14003,24216333.33333,70439933.33333,47328133.33333,0.03644,0.0,0.0,0.0,0.0,0.03082,0.21999,0,0.771,1196,0.00064,0.44793,39620100,30564000,0.77143,520,197558700,14572032308,58776.92308,0.867,0.00308,0.20227,0.00308,0.20227,0.00308,0.70082,8.62149,0.00308,0.80487,6.80683,6.80683,55919066.66667,25676066.66667,3.53294,7.69427,5.61361,1.4216,1.38121,1.40141,1.18381,USD,ILS,1.0,0.30752,12.116,10.096,34.326,30.0353,1196,574,1298,954.8139,25.26001,108.36237,-7.85824,1.71823,25.73303,1.74538,1.76812,0.43034,0.1153,3.0745,2.76431,1.70542,1.76013,1.76675,0.28282,2.9294,1.74277,1.75476,760166133.33333,780985800.0,770575966.66667,0.04175,217601133.33333,232864800.0,225232966.66667,435840400.0,441934533.33333,438887466.66667,4.62561,None
TLV:SCOP,SCOPE METALS GROUP,Industrials,Israel,4210.89463,347621571.56267,23170709.44,32953904.704,89619180.01067,7483950.22933,39812236.24533,15327329.83467,36383070.47467,218620375.78667,347621571.56267,23170709.44,89619180.01067,7483950.22933,15327329.83467,218620375.78667,0.49326,0.49326,4.32188,4.32188,4.32188,0.31596,4.32188,3.60752,3.99693,125448872.6224,45306200.0,151424733.33333,98365466.66667,0.07029,0.16596,2.5,2.48592,30.07812,1.48798,0.28741,0,7.114,9871,0.00072,0.7437,11461000,78392000,6.83989,524,550262806,35237817168,149603.05344,0.879,-0.03155,-0.15807,-0.03155,-0.15807,-0.03155,0.61973,8.12231,-0.03155,0.24684,6.97377,6.97377,31117210.752,11305460.26667,17.68355,48.6723,33.17793,2.80278,2.66003,2.7314,1.6527,ILS,ILS,0.30752,0.30752,400.0,600.0,400.0,400.0,9871,4808,11370,8591.5205,14.89235,105.30366,-13.18382,1.54313,13.50238,1.36374,1.37994,1.9834,0.87114,0.08244,0.03916,2.652,2.64128,1.38184,1.43727,0.0708,2.65664,2.01924,475340203.92533,497846178.13333,486593191.02933,0.0515,678939666.66667,705567266.66667,692253466.66667,349580617.472,360972080.832,355276349.152,7.91344,None
TLV:MLTM,MALAM TEAM LTD,Technology,Israel,4713.7144,663873888.98133,25061239.89333,132246864.36267,180298155.94667,7454858.83733,142537590.63467,16258049.36533,137392227.49867,422086022.464,663873888.98133,25061239.89333,180298155.94667,7454858.83733,16258049.36533,422086022.464,0.35672,0.35672,8.55444,8.55444,8.55444,0.33353,2.85148,4.37509,4.70447,161319219.7254,64544266.66667,209513466.66667,137028866.66667,0.03904,0.21243,5.625,0.28561,6.875,0.23948,0.11992,0,4.055,11180,0.00036,1.29029,21895200,88892000,4.05989,4071,812058036,75950630119,21835.42127,1.062,0.05111,0.0079,0.05111,0.0079,0.05111,0.79847,9.18574,0.05111,2.51081,10.71349,10.71349,71364485.29067,17815802.176,11.37902,45.58077,28.4799,1.71207,1.69361,1.70284,1.30493,ILS,ILS,0.30752,0.30752,100.0,150.0,100.0,70.0,11180,5501,11930,9513.264,17.52013,103.23578,-6.28667,1.76668,30.40539,1.58597,1.59106,0.16494,0.17991,1.07716,0.44976,1.25173,1.26431,1.59851,0.18243,0.77346,1.26802,1.43327,468715218.56,490092286.848,479403752.704,0.05391,191567733.33333,197199400.0,194383566.66667,296372338.496,308404140.50133,302388239.49867,12.39275,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,6997.22865,378625333.33333,340561866.66667,225817400.0,109858666.66667,162228266.66667,552818666.66667,251395066.66667,389318033.33333,244242000.0,378625333.33333,340561866.66667,109858666.66667,162228266.66667,251395066.66667,244242000.0,5.47662,5.47662,3.61942,3.61942,3.61942,0.04393,3.61942,32.69061,35.78546,58101129.8816,21584533.33333,72615733.33333,47100133.33333,1.62947,0.0,0.0,0.0,0.0,0.94113,0.20367,0,9.414,11240,0.00084,1.72061,53879100,663630016,12.31702,124,2258990394,1812143149,5351854.96774,11,0.02665,0.40504,0.02665,0.40504,0.02665,8.35126,29.14855,0.02665,1.88251,0.4334,0.4334,105048866.66667,20718933.33333,21.50419,109.03025,65.26722,1.19574,1.07273,1.13423,1.065,USD,ILS,1.0,0.30752,186.0,223.0,121.0,0,11240,6133,11940,10253.236,9.62393,83.27083,-5.86265,1.75891,29.61176,1.97902,2.17239,6.581,2.19989,2.30035,1.3535,3.59939,3.03043,2.0857,4.40044,1.83693,3.32491,2.70531,2088550200.0,2745888800.0,2417219500.0,0.124,507124866.66667,423426933.33333,465275900.0,1052683600.0,1256753333.33333,1154718466.66667,0.39461,None
TLV:CAST,CASTRO MODEL,Consumer Cyclical,Israel,7589.77281,409458759.232,-10544430.272,66314596.864,86549925.39733,4813733.568,56229683.47733,-2865348.352,61272140.17067,248004342.31467,409458759.232,-10544430.272,86549925.39733,4813733.568,-2865348.352,248004342.31467,0.41546,0.41546,2.25098,2.25098,2.25098,0.16893,2.25098,2.48384,2.66425,172369051.84681,72956266.66667,221703600.0,147329933.33333,0.07534,-0.02221,0.0,0.05364,1.0,0.06521,0.05266,0,10.738,8104,0.00133,0.36909,8247630,89452000,10.84578,2641,490330120,19935405946,33870.5036,2.7619,-0.02909,2.7619,-0.02909,2.7619,-0.02909,2.7619,16.86896,-0.02909,0.24709,0.81501,0.81501,42178705.152,7354053.78133,11.62506,66.67481,39.14994,2.48799,2.83939,2.66369,1.63208,ILS,ILS,0.30752,0.30752,468.995,468.9952,493.6765,575.7255,1.94492,2151,8736,5993.701,35.20861,276.755,-7.23443,1.80805,34.93499,1.5006,1.35337,0.36426,0.39616,2.99591,3.14303,1.94482,1.77867,1.43699,0.39021,3.07947,1.87175,1.65437,582049397.90933,634510608.29867,608280003.104,0.01529,359639600.0,374309600.0,366974600.0,412873276.8,468853910.08,440863593.44,5.41657,None
TLV:VILR,VILLAR INTL LTD,Real Estate,Israel,8043.09774,130328329.088,57602083.73333,521307247.95733,27372970.24,16363938.752,565438131.072,36983011.24267,543372689.51467,78850649.664,130328329.088,57602083.73333,27372970.24,16363938.752,36983011.24267,78850649.664,2.65913,2.65913,4.69046,4.69046,4.69046,2.37985,4.69046,4.72566,5.2985,173612848.94905,53317733.33333,209727866.66667,131522800.0,0.50728,1.10823,2.5,1.49011,2.5,1.2506,0.16611,0,10.949,16330,0.00067,0.42817,17763000,194447008,10.94674,358,1019338521,91223373937,543148.06704,0.182,0.13266,0.08425,0.13266,0.08425,0.13266,0.15756,4.2194,0.13266,3.89228,29.76909,29.76909,67193653.03467,17136059.968,15.17016,59.485,37.32758,0.53338,0.51055,0.52197,0.72247,ILS,ILS,0.30752,0.30752,112.596,84.447,84.447,56.298,16330,10770,18780,14875.069,9.781,51.62488,-13.04579,1.38826,7.15869,2.89875,2.98386,0.3128,0.3657,0.1061,0.06217,2.86081,3.36191,2.95131,0.34925,0.09413,3.12136,3.03633,924168083.584,975611197.76,949889640.672,0.05893,331859333.33333,407621133.33333,369740233.33333,318581965.93067,327435753.74933,323008859.84,13.09216,None
TLV:MAXO,MAX STOCK LTD.,Consumer Cyclical,Israel,8263.959,850703666.66667,63917133.33333,112897285.71429,333002866.66667,20982200.0,150229800.0,42449666.66667,131563542.85714,591853266.66667,850703666.66667,63917133.33333,333002866.66667,20982200.0,42449666.66667,591853266.66667,0.62888,0.62888,6.74242,6.74242,6.74242,0.49702,6.74242,4.0771,4.44712,141411482.87826,72807666.66667,158680333.33333,115744000.0,0.07274,0.0,0.0,0.0,0.0,0.05157,0.17155,0,0.561,1235,0.00045,2.60323,142344992,78795000,0.55355,1911,681197678,53841935990,41232.33909,0.378,0.3076,0.20899,0.3076,0.20899,0.3076,0.33575,6.04437,0.3076,5.79619,20.08183,20.08183,121089666.66667,26971466.66667,5.62556,25.25623,15.4409,3.86497,3.47368,3.66933,1.91555,USD,ILS,1.0,0.30752,49.1764,0,0,0,1235,998,1548,1289.6666,-4.23882,23.74749,-20.21964,0.86182,0.86282,1.41934,1.35905,0.92584,0.88459,4.2953,38.05979,1.67691,1.71904,1.39919,0.91521,21.18754,1.70797,1.55358,744121571.42857,851733666.66667,797927619.04762,0.0732,111817428.57143,142955666.66667,127386547.61905,580342571.42857,650631200.0,615486885.71429,7.36452,None
TLV:SHNP,E SCHNAPP CO WORKS,Consumer Cyclical,Israel,8820.36694,456156266.66667,7911933.33333,150509000.0,108028066.66667,7580266.66667,151619533.33333,7746100.0,151064266.66667,282092166.66667,456156266.66667,7911933.33333,108028066.66667,7580266.66667,7746100.0,282092166.66667,0.35396,0.35396,3.11866,3.11866,3.11866,0.19462,3.11866,2.58286,2.85522,47227494.98551,16855066.66667,57679400.0,37267233.33333,0.06264,0.0,0.0,0.0,0.0,0.04579,0.47661,0,2.052,2064,0.00099,0.43333,12694900,26147000,2.05965,348,147707996,8124089772,75135.05747,0.821,-0.10769,0.25536,-0.10769,0.25536,-0.10769,0.67959,8.49373,-0.10769,0.23923,4.58902,4.58902,73250200.0,18004933.33333,2.01649,8.20375,5.11012,1.31853,1.0859,1.20221,1.09645,USD,ILS,1.0,0.30752,15.7543,78.7718,78.7718,15.7543,2064,857.1,2132,1536.5555,34.32642,140.81204,-3.18949,1.89332,46.06287,2.31548,2.51766,0.22469,0.22508,0.93663,0.99351,2.13655,2.16381,2.42657,0.23488,0.97507,2.16018,2.29338,551769133.33333,510551933.33333,531160533.33333,0.03458,170453400.0,153750133.33333,162101766.66667,244318333.33333,202872800.0,223595566.66667,4.83624,None
TLV:POLP,POLYRAM PLASTIC IN,Basic Materials,Israel,8892.00794,642652200.0,58093666.66667,132146428.57143,168210066.66667,15663133.33333,129578666.66667,36878400.0,130862547.61905,405431133.33333,642652200.0,58093666.66667,168210066.66667,15663133.33333,36878400.0,405431133.33333,0.55876,0.55876,5.91581,5.91581,5.91581,0.00545,5.91581,3.59491,3.97287,84088134.45965,29197466.66667,103615800.0,66406633.33333,0.09443,0.0,0.0,0.0,0.0,0.06396,0.55319,0,0.603,1156,0.00052,0.88254,100000000,61827000,0.61827,308,365852558,356723200,200737.01299,0.294,0.03083,0.17384,0.03083,0.17384,0.03083,0.26396,5.38771,0.03083,2.00591,22.41167,22.41167,90283333.33333,26028266.66667,4.05227,14.05597,9.05412,0.87888,0.85319,0.86604,0.93061,USD,ILS,1.0,0.30752,20.0,20.0,0,0,1156,839.9,1234,1046.6528,10.44732,37.63543,-6.32091,1.60416,17.04074,2.16234,2.20164,3.9165,2.92303,0.13451,0.13016,1.698,1.72656,2.19199,3.42976,0.14233,1.72228,1.95713,773462000.0,758502066.66667,765982033.33333,0.06815,156817428.57143,154103000.0,155460214.28571,358036428.57143,345171533.33333,351603980.95238,0.24788,None
TLV:PLSN,PLASSON INDUSTRIES,Consumer Cyclical,Israel,9743.2581,388529276.05333,30151351.936,228506651.75467,107323905.96267,8546042.304,245572371.648,19348697.12,237039511.70133,247926591.008,388529276.05333,30151351.936,107323905.96267,8546042.304,19348697.12,247926591.008,0.4988,0.4988,4.91752,4.91752,4.91752,0.38677,4.91752,3.26771,3.61083,168425401.08225,62455400.0,203653200.0,133054300.0,0.07866,0.43623,5.625,0.19817,2.5,0.32713,0.20323,0,11,18020,0.00061,0.59799,9547960,105041000,11.00141,2390,665947362,51647558293,43950.20921,0.324,0.02776,0.03188,0.02776,0.03188,0.02776,0.25097,5.25968,0.02776,1.91623,19.59416,19.59416,45671496.81067,11749334.63467,14.58125,56.67958,35.63041,1.17749,1.23075,1.20412,1.09733,ILS,ILS,0.30752,0.30752,300.0,200.0,300.0,200.0,18020,11680,19350,16726.389,7.73395,54.28082,-6.87339,1.65319,20.41472,1.90274,1.86487,0.10142,0.085,0.74106,0.6786,1.81671,1.83802,1.8938,0.10321,0.71983,1.83737,1.86559,573973738.19733,602186443.05067,588080090.624,0.0529,520974600.0,555478866.66667,538226733.33333,302252817.94133,323262358.82667,312757588.384,10.10499,None
TLV:LUDN,LUDAN ENGINEERING,Industrials,Israel,12352.70856,171744651.15733,751681.38667,13067365.35467,39650849.74933,983059.43467,14810122.19733,867370.41067,13938743.776,105697750.45333,171744651.15733,751681.38667,39650849.74933,983059.43467,867370.41067,105697750.45333,0.11655,0.11655,3.86089,3.86089,3.86089,0.07133,3.86089,1.83282,1.89651,32050811.4094,14692933.33333,44953866.66667,29823400.0,0.01923,0.00435,1.0,0.06216,2.5,0.05163,0.21098,0,0.865,1085,0.0008,0.539,11524700,13247000,1.14944,1253,62825784,3848866393,10572.22666,0.11,0.01162,0.29649,0.01162,0.29649,0.01162,0.15662,4.20756,0.01162,1.3278,24.65083,24.65083,11072749.632,4128579.008,5.67391,15.21729,10.4456,4.33851,3.82898,4.08375,2.02083,ILS,ILS,0.30752,0.30752,50.0,50.0,45.0,45.0,1085,402,1147,926.54236,17.10204,169.9005,-5.40541,1.83356,37.99851,1.25238,1.27513,0.34852,0.03418,0.98464,0.7977,1.19357,1.14815,1.27376,0.20135,0.90117,1.18086,1.22731,113581097.408,109970013.056,111775555.232,0.02776,42614200.0,30165266.66667,36389733.33333,90731192.832,86257658.38933,88494425.61067,5.34348,None
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,Israel,14929.15321,339930800.0,22517333.33333,34528866.66667,103532066.66667,7086333.33333,39720000.0,14801833.33333,37124433.33333,221731433.33333,339930800.0,22517333.33333,103532066.66667,7086333.33333,14801833.33333,221731433.33333,1.94629,1.94629,31.72779,24.99765,30.88652,2.05705,10.29551,12.84911,14.6732,46397714.64631,15471000.0,50977533.33333,33224266.66667,0.06834,1.02239,15.46875,0.42795,6.25,0.72626,0.23617,0.66,0.52,5264,0.0001,3.18196,49035100,25559000,0.52124,3039,765436311,80900306402,8410.33235,0.289,0.13593,0.18531,0.13593,0.18531,0.13593,0.26308,5.37912,0.13593,3.93681,1.46,1.46,45051200.0,14149333.33333,16.99036,54.09699,35.54368,0.52118,0.62164,0.57141,0.75592,USD,ILS,1.0,0.30752,21.0,17.5,8.0,15.6,5264,3700,5886,5273.4375,-0.17896,42.27027,-10.56745,1.43092,8.58419,3.24854,2.82185,0.0,0.0,0.53179,0.47077,2.88214,2.34673,3.04519,0.01,0.51128,2.62444,2.83482,417641400.0,445304866.66667,431473133.33333,0.05431,133523266.66667,122174933.33333,127849100.0,131711666.66667,158260333.33333,144986000.0,18.33404,None
TLV:ZMH,Z.M.H HAMMERMAN LT,Real Estate,Israel,15727.5497,428747066.66667,50228200.0,211837466.66667,90295533.33333,13581466.66667,240032400.0,31904833.33333,225934933.33333,259521300.0,428747066.66667,50228200.0,90295533.33333,13581466.66667,31904833.33333,259521300.0,0.72021,0.72021,2.36766,2.36766,2.36766,0.45289,2.36766,3.62812,4.0568,56111338.78058,16530466.66667,69173000.0,42851733.33333,0.17287,0.0,0.0,0.0,0.0,0.10878,0.37979,0,3.338,2584,0.00129,0.47379,20022500,60401000,3.01666,158,251686176,15824310902,382284.81013,0.666,-0.2311,0.19042,-0.2311,0.19042,-0.2311,0.5471,7.64665,-0.2311,0.22689,4.32763,4.32763,76962933.33333,22048200.0,3.27023,11.41527,7.34275,2.60646,2.11213,2.3593,1.536,USD,ILS,1.0,0.30752,18.9786,27.0726,49.7252,22.1001,2584,1200,3032,2352.0417,9.862,115.33333,-14.77573,1.51092,11.89717,1.40473,1.47512,0.05421,0.03712,94.93139,141.82669,1.29408,1.23818,1.44993,0.05566,118.38904,1.27613,1.36303,948164133.33333,922683466.66667,935423800.0,0.05411,136471666.66667,89043400.0,112757533.33333,679601666.66667,625926066.66667,652763866.66667,3.93743,None
TLV:DEDR-L,DELEK DRILLING,Energy,Israel,21159.07881,580662400.0,345773866.66667,777648400.0,193196133.33333,115281933.33333,948724266.66667,230527900.0,863186333.33333,386929266.66667,580662400.0,345773866.66667,193196133.33333,115281933.33333,230527900.0,386929266.66667,3.29508,3.29508,4.74512,4.74512,4.74512,0.02265,4.74512,3.80741,4.50408,524935546.62386,167841400.0,497818933.33333,332830166.66667,0.47745,1.62655,2.5,1.48493,2.5,1.43193,0.04963,0,0.337,522,0.00065,1.6727,1173810048,427095008,0.36385,16,2730065295,1877044295,26693438.0,0.362,0.62134,0.21198,0.62134,0.21198,0.62134,0.32449,5.94644,0.62134,8.13254,14.62309,14.62309,299402400.0,156304266.66667,9.11838,17.46635,13.29237,3.84433,3.43402,3.63918,1.90766,USD,ILS,1.0,0.30752,11.075,17.8341,25.558,15.335,522,2.52,587.5,3.363,15421.85549,20614.28571,-11.14894,1.77606,31.38679,1.26315,1.29272,2.35706,9.42825,2.83494,3.87085,0.90275,1.13242,1.28794,5.90266,3.36289,1.02758,1.15776,4352536066.66667,4674470733.33333,4513503400.0,0.07108,-163043200.0,-30347933.33333,-96695566.66667,3448251133.33333,3616108066.66667,3532179600.0,0.2576,None
TLV:RPAC,RAPAC COMM & INFRA,Energy,Israel,21800.12977,224974620.544,3076348.07467,40867849.89867,74918350.42133,2123446.10133,44550237.888,2599897.088,42709043.89333,149946485.48267,224974620.544,3076348.07467,74918350.42133,2123446.10133,2599897.088,149946485.48267,0.30875,0.30875,10.61048,10.61048,10.61048,0.15323,10.61048,3.01646,3.48671,73420564.23353,26798933.33333,74258800.0,50528866.66667,0.01444,0.16381,5.625,0.06804,2.5,0.12511,0.29061,0,0.886,3117,0.00028,0.52033,15332000,13587000,0.88619,569,290522439,14413439609,23878.73462,0.538,0.62337,1.57559,0.62337,1.57559,0.62337,0.7974,9.17972,0.62337,8.14539,13.30637,13.30637,18529248.576,7202220.90667,15.67913,40.3379,28.00851,6.91942,8.58762,7.75352,2.78451,ILS,ILS,0.30752,0.30752,16.9968,14.4782,31.0,350.0,3117,1950,3296,2953.5903,5.53258,59.84615,-5.43083,1.73403,27.18534,1.20807,1.16073,2.73857,1.82512,3.42306,1.64745,1.55499,1.57641,1.1944,2.29185,2.54525,1.5757,1.38505,632597136.85333,827533880.34133,730065508.59733,0.02356,214364400.0,257605533.33333,235984966.66667,527425932.39467,716983761.55733,622204846.976,3.86084,None
TLV:DLTI,DELTA ISRAEL BRAND,Consumer Cyclical,Israel,21805.94022,708390600.0,64930733.33333,2961500.0,199933800.0,27521466.66667,11846000.0,46226100.0,7403750.0,454162200.0,708390600.0,64930733.33333,199933800.0,27521466.66667,46226100.0,454162200.0,1.02927,1.02927,7.46314,7.46314,7.46314,0.65858,7.46314,4.45781,5.07447,138404052.86976,59046733.33333,141177866.66667,100112300.0,0.14422,0.0,0.0,0.0,0.0,0.09241,0.16012,0,2.701,6650,0.00041,2.22715,25000000,110355000,4.4142,885,787676315,50394838838,124694.91525,4.657,0.04064,0.8658,0.04064,0.8658,0.04064,3.7092,19.50928,0.04064,2.266,2.01206,2.01206,157162866.66667,58774133.33333,5.01185,13.40175,9.2068,5.28342,4.79833,5.04087,2.24519,USD,ILS,1.0,0.30752,14.2,0,0,0,6650,4990,6757,5845.6914,13.759,33.26653,-1.58354,1.87889,43.9956,1.56961,1.46535,0.06487,0.00726,3.65438,4.85805,1.24284,1.52798,1.52748,0.04607,4.26621,1.39541,1.46144,505715000.0,722671000.0,614193000.0,0.09526,19462571.42857,142760857.14286,81111714.28571,380771714.28571,489386571.42857,435079142.85714,8.4354,None
TLV:ELMR,ELMORE ELEC INSTL,Industrials,Israel,22716.21078,353496200.0,19019133.33333,72792333.33333,87806333.33333,6467866.66667,79357400.0,12743500.0,76074866.66667,220651266.66667,353496200.0,19019133.33333,87806333.33333,6467866.66667,12743500.0,220651266.66667,0.25094,0.25094,4.37507,4.37507,4.37507,0.254,4.37507,4.80992,5.08444,17437108.45534,5865400.0,25028000.0,15446700.0,0.05796,0.0,0.0,0.0,0.0,0.04312,0.02527,0,0.705,1006,0.0007,0.73021,30683300,21596000,0.70384,489,93444808,9464035400,44163.59918,0.759,0.17757,0.07274,0.17757,0.07274,0.17757,0.58743,7.91443,0.17757,4.46395,7.44776,7.44776,16826333.33333,609600.0,5.55349,153.28873,79.42111,1.40426,1.497,1.45063,1.20442,USD,ILS,1.0,0.30752,17.0,11.0,14.0,18.0,1006,485.8,1088,795.08057,26.52806,107.0811,-7.53676,1.72767,26.5924,1.7174,1.66281,0.19455,0.19365,2.05056,1.9484,1.47557,1.47114,1.7001,0.2041,2.00948,1.48335,1.59173,290788000.0,316545400.0,303666700.0,0.06197,72923466.66667,78438333.33333,75680900.0,170613466.66667,190409333.33333,180511400.0,5.74659,None
